,acc,loss,val_acc,val_loss
0,0.11,2.329,0.107,12.761
1,0.103,2.311,0.147,11.707
2,0.089,2.319,0.18,11.754
3,0.108,2.313,0.175,11.687
4,0.102,2.318,0.173,12.257
5,0.102,2.313,0.166,11.103
6,0.123,2.301,0.142,11.471
7,0.11,2.306,0.141,12.292
8,0.146,2.291,0.18,11.214
9,0.134,2.294,0.194,10.945
10,0.125,2.298,0.171,11.398
11,0.141,2.29,0.206,11.022
12,0.127,2.298,0.175,11.89
13,0.138,2.292,0.221,10.35
14,0.104,2.296,0.213,10.361
15,0.128,2.293,0.185,11.344
16,0.113,2.299,0.217,10.348
17,0.127,2.3,0.21,10.254
18,0.136,2.29,0.21,11.003
19,0.121,2.287,0.203,11.13
20,0.135,2.296,0.216,10.159
21,0.14,2.285,0.204,11.137
22,0.158,2.283,0.207,11.466
23,0.155,2.277,0.159,12.414
24,0.125,2.292,0.217,11.24
25,0.154,2.282,0.228,10.842
26,0.127,2.283,0.219,11.2
27,0.137,2.279,0.202,11.395
28,0.127,2.285,0.177,12.188
29,0.126,2.305,0.212,10.615
30,0.137,2.287,0.188,11.542
31,0.119,2.288,0.201,11.225
32,0.14,2.281,0.226,10.893
33,0.142,2.279,0.226,10.67
34,0.135,2.29,0.229,10.749
35,0.148,2.274,0.214,11.159
36,0.151,2.278,0.225,10.995
37,0.146,2.262,0.205,11.587
38,0.14,2.282,0.223,11.55
39,0.151,2.273,0.244,11.071
40,0.18,2.254,0.23,11.114
41,0.155,2.268,0.232,11.098
42,0.133,2.294,0.249,10.489
43,0.154,2.271,0.25,10.64
44,0.141,2.278,0.248,10.402
45,0.141,2.285,0.267,9.958
46,0.17,2.274,0.262,10.499
47,0.153,2.275,0.247,10.633
48,0.162,2.267,0.264,10.416
49,0.177,2.254,0.228,11.383
50,0.135,2.284,0.236,10.818
51,0.16,2.263,0.211,11.258
52,0.173,2.263,0.22,11.335
53,0.173,2.271,0.224,11.236
54,0.167,2.253,0.209,11.669
55,0.154,2.272,0.219,11.167
56,0.177,2.243,0.243,11.014
57,0.167,2.24,0.217,11.601
58,0.132,2.278,0.245,10.966
59,0.21,2.227,0.206,12.039
60,0.16,2.248,0.205,11.974
61,0.161,2.275,0.243,10.988
62,0.153,2.25,0.248,10.87
63,0.151,2.263,0.246,10.93
64,0.165,2.243,0.258,10.939
65,0.185,2.223,0.232,11.561
66,0.189,2.235,0.237,11.499
67,0.182,2.253,0.245,11.367
68,0.177,2.239,0.237,11.446
69,0.167,2.253,0.25,11.113
70,0.152,2.261,0.217,11.568
71,0.177,2.227,0.232,11.521
72,0.162,2.26,0.264,10.964
73,0.164,2.264,0.275,10.62
74,0.169,2.246,0.25,11.161
75,0.155,2.251,0.252,10.884
76,0.169,2.241,0.259,10.95
77,0.161,2.255,0.241,11.205
78,0.204,2.211,0.233,11.644
79,0.2,2.196,0.238,11.551
80,0.188,2.228,0.238,11.63
81,0.198,2.218,0.26,11.295
82,0.205,2.194,0.236,11.62
83,0.188,2.21,0.249,11.296
84,0.211,2.222,0.244,11.335
85,0.176,2.217,0.225,11.762
86,0.173,2.247,0.262,10.978
87,0.213,2.206,0.24,11.117
88,0.192,2.235,0.245,11.275
89,0.221,2.199,0.213,12.091
90,0.209,2.194,0.202,12.364
91,0.19,2.232,0.249,11.327
92,0.173,2.224,0.27,10.913
93,0.188,2.228,0.253,11.163
94,0.215,2.195,0.246,11.375
95,0.19,2.213,0.255,11.253
96,0.196,2.222,0.242,11.491
97,0.202,2.206,0.242,11.586
98,0.169,2.244,0.241,11.358
99,0.229,2.19,0.237,11.748
100,0.205,2.182,0.239,11.571
101,0.205,2.218,0.239,11.727
102,0.194,2.236,0.243,11.504
103,0.203,2.218,0.237,11.616
104,0.186,2.246,0.269,10.81
105,0.184,2.194,0.219,12.015
106,0.192,2.213,0.222,12.088
107,0.189,2.225,0.248,11.248
108,0.204,2.217,0.258,11.045
109,0.193,2.215,0.227,11.908
110,0.185,2.241,0.262,11.094
111,0.186,2.222,0.239,11.509
112,0.217,2.183,0.215,12.184
113,0.229,2.175,0.246,11.363
114,0.218,2.183,0.252,11.395
115,0.198,2.223,0.257,11.241
116,0.206,2.199,0.262,11.004
117,0.22,2.148,0.235,11.879
118,0.223,2.159,0.213,12.272
119,0.229,2.178,0.228,11.968
