,acc,loss,val_acc,val_loss
0,0.14,2.301,0.16,12.757
1,0.109,2.302,0.184,11.829
2,0.119,2.297,0.185,11.641
3,0.148,2.292,0.188,11.632
4,0.123,2.293,0.195,11.347
5,0.143,2.287,0.21,11.024
6,0.133,2.292,0.204,11.119
7,0.142,2.286,0.216,11.234
8,0.164,2.274,0.211,11.419
9,0.174,2.273,0.208,11.536
10,0.17,2.271,0.197,11.692
11,0.169,2.265,0.21,11.701
12,0.157,2.264,0.215,11.654
13,0.185,2.251,0.212,11.782
14,0.183,2.26,0.208,11.8
15,0.19,2.254,0.204,11.868
16,0.16,2.257,0.211,11.74
17,0.21,2.224,0.198,12.125
18,0.191,2.232,0.206,12.01
19,0.191,2.219,0.198,12.292
20,0.169,2.238,0.192,12.335
21,0.204,2.225,0.215,11.845
22,0.194,2.229,0.214,11.843
23,0.201,2.203,0.221,11.915
24,0.203,2.203,0.217,11.967
25,0.229,2.175,0.194,12.492
26,0.198,2.224,0.214,12.085
27,0.213,2.175,0.19,12.464
28,0.2,2.203,0.177,12.652
29,0.221,2.164,0.206,12.166
30,0.222,2.16,0.187,12.636
31,0.2,2.177,0.227,11.987
32,0.201,2.169,0.198,12.454
33,0.201,2.198,0.218,12.024
34,0.193,2.219,0.213,12.13
35,0.254,2.105,0.195,12.539
36,0.223,2.114,0.207,12.44
37,0.227,2.134,0.19,12.747
38,0.249,2.075,0.197,12.618
39,0.23,2.153,0.215,12.421
40,0.224,2.16,0.224,12.11
41,0.257,2.096,0.21,12.451
42,0.229,2.175,0.197,12.577
43,0.219,2.156,0.185,12.856
44,0.238,2.102,0.202,12.446
45,0.261,2.037,0.192,12.698
46,0.243,2.075,0.19,12.704
47,0.278,2.018,0.217,12.368
48,0.213,2.151,0.267,11.452
49,0.223,2.143,0.226,12.209
50,0.259,2.089,0.202,12.657
51,0.257,2.051,0.221,12.32
52,0.278,2.005,0.186,12.874
53,0.223,2.175,0.245,11.809
54,0.299,2.006,0.195,12.685
55,0.251,2.086,0.215,12.283
56,0.263,2.038,0.214,12.335
57,0.257,2.06,0.196,12.627
58,0.277,1.984,0.226,12.159
59,0.288,2.036,0.197,12.639
60,0.297,1.964,0.202,12.598
61,0.278,2.029,0.229,12.179
62,0.273,2.017,0.196,12.833
63,0.281,2.065,0.213,12.381
64,0.3,1.998,0.2,12.658
65,0.275,2.084,0.229,12.092
66,0.296,2.003,0.203,12.683
67,0.294,1.99,0.23,12.154
68,0.309,1.966,0.206,12.621
69,0.297,2.018,0.215,12.396
70,0.29,1.949,0.244,11.877
71,0.26,2.087,0.223,12.227
72,0.283,2.042,0.217,12.424
73,0.319,1.969,0.213,12.401
74,0.318,1.96,0.194,12.856
75,0.316,1.906,0.194,12.765
76,0.329,1.883,0.239,11.914
77,0.298,2.02,0.226,12.256
78,0.277,2.079,0.229,12.27
79,0.323,1.956,0.264,11.58
80,0.316,2.023,0.223,12.303
81,0.319,1.984,0.235,12.06
82,0.3,2.007,0.199,12.71
83,0.354,1.901,0.228,12.034
84,0.269,2.12,0.233,12.146
85,0.319,2.005,0.211,12.452
86,0.3,2.015,0.206,12.543
87,0.323,1.937,0.199,12.703
88,0.323,1.858,0.205,12.569
89,0.327,1.921,0.19,12.946
90,0.335,1.923,0.215,12.448
91,0.338,1.906,0.216,12.45
92,0.346,1.903,0.211,12.568
93,0.3,2.018,0.235,12.092
94,0.339,1.927,0.221,12.326
95,0.379,1.825,0.222,12.342
96,0.35,1.829,0.232,12.141
97,0.357,1.83,0.202,12.702
98,0.34,1.895,0.223,12.265
99,0.337,1.897,0.212,12.456
100,0.317,1.93,0.226,12.257
101,0.336,1.876,0.209,12.544
102,0.292,2.048,0.245,12.014
103,0.35,1.942,0.218,12.383
104,0.309,1.993,0.251,11.848
105,0.33,1.94,0.216,12.37
106,0.308,2.001,0.24,12.051
107,0.379,1.809,0.213,12.469
108,0.346,1.868,0.222,12.426
109,0.366,1.899,0.216,12.524
110,0.358,1.79,0.204,12.649
111,0.35,1.922,0.219,12.436
112,0.373,1.782,0.221,12.374
113,0.372,1.858,0.211,12.545
114,0.382,1.837,0.217,12.453
115,0.364,1.864,0.225,12.296
116,0.356,1.818,0.22,12.43
117,0.357,1.883,0.236,12.131
118,0.328,1.931,0.23,12.219
119,0.377,1.82,0.23,12.208
