,acc,loss,val_acc,val_loss
0,0.102,2.32,0.144,12.804
1,0.136,2.3,0.154,12.552
2,0.141,2.295,0.157,12.307
3,0.153,2.288,0.16,11.717
4,0.134,2.284,0.164,11.844
5,0.148,2.285,0.161,12.044
6,0.133,2.278,0.175,12.149
7,0.165,2.266,0.184,12.213
8,0.145,2.277,0.177,12.047
9,0.148,2.254,0.185,12.279
10,0.174,2.249,0.177,12.691
11,0.146,2.259,0.167,13.02
12,0.155,2.239,0.165,12.892
13,0.158,2.259,0.177,12.595
14,0.176,2.234,0.159,13.075
15,0.192,2.226,0.16,12.985
16,0.167,2.235,0.192,12.357
17,0.186,2.214,0.158,13.14
18,0.205,2.194,0.185,12.639
19,0.203,2.185,0.175,13.031
20,0.172,2.214,0.162,13.161
21,0.201,2.19,0.16,13.327
22,0.145,2.245,0.193,12.51
23,0.213,2.157,0.171,13.055
24,0.202,2.162,0.166,13.206
25,0.208,2.121,0.176,13.078
26,0.199,2.162,0.198,12.516
27,0.193,2.106,0.167,13.074
28,0.24,2.107,0.165,13.036
29,0.179,2.155,0.172,12.949
30,0.205,2.14,0.187,12.674
31,0.215,2.138,0.156,13.179
32,0.175,2.186,0.146,13.477
33,0.201,2.164,0.173,12.945
34,0.179,2.159,0.178,12.857
35,0.22,2.087,0.21,12.243
36,0.219,2.145,0.183,12.703
37,0.227,2.076,0.181,12.826
38,0.248,2.066,0.156,13.33
39,0.209,2.133,0.175,12.943
40,0.214,2.098,0.25,11.659
41,0.212,2.111,0.176,12.925
42,0.223,2.082,0.214,12.35
43,0.228,2.109,0.161,13.345
44,0.258,2.045,0.16,13.346
45,0.246,2.037,0.225,11.985
46,0.203,2.143,0.216,12.18
47,0.229,2.062,0.273,11.184
48,0.248,2.083,0.193,12.464
49,0.248,2.034,0.2,12.455
50,0.258,2.051,0.223,12.101
51,0.224,2.093,0.208,12.508
52,0.25,2.03,0.168,13.18
53,0.229,2.048,0.194,12.669
54,0.27,1.993,0.176,13.128
55,0.289,1.977,0.184,12.863
56,0.235,2.047,0.229,12.073
57,0.292,1.985,0.188,12.722
58,0.201,2.136,0.222,12.234
59,0.23,2.095,0.205,12.491
60,0.239,2.075,0.211,12.433
61,0.267,2.029,0.202,12.535
62,0.235,2.064,0.229,12.134
63,0.272,2.012,0.213,12.345
64,0.26,1.988,0.205,12.527
65,0.277,2.006,0.244,11.885
66,0.265,1.968,0.251,11.773
67,0.241,2.055,0.249,11.824
68,0.279,2.007,0.207,12.431
69,0.239,2.066,0.21,12.46
70,0.251,2.056,0.28,11.227
71,0.294,1.949,0.2,12.552
72,0.246,2.054,0.222,12.271
73,0.224,2.126,0.23,11.973
74,0.242,2.057,0.246,11.823
75,0.286,1.977,0.241,11.952
76,0.261,2.027,0.205,12.495
77,0.28,1.975,0.248,11.904
78,0.239,2.105,0.244,11.779
79,0.27,2.012,0.208,12.495
80,0.237,2.045,0.224,12.156
81,0.277,2.011,0.206,12.563
82,0.242,2.059,0.241,11.923
83,0.262,2.032,0.237,12.028
84,0.3,1.97,0.226,12.243
85,0.271,2.028,0.226,12.205
86,0.27,1.997,0.227,12.169
87,0.316,1.964,0.231,12.148
88,0.288,2.01,0.265,11.628
89,0.279,1.979,0.271,11.574
90,0.285,1.985,0.238,11.947
91,0.256,2.033,0.267,11.536
92,0.281,2.044,0.24,12.028
93,0.276,1.977,0.27,11.586
94,0.27,2.018,0.246,11.915
95,0.33,1.913,0.219,12.343
96,0.338,1.892,0.227,12.233
97,0.278,2.006,0.233,12.109
98,0.283,2.0,0.211,12.521
99,0.259,2.042,0.279,11.285
100,0.299,1.972,0.241,11.892
101,0.321,1.933,0.252,11.816
102,0.283,1.997,0.221,12.312
103,0.286,1.97,0.225,12.303
104,0.308,1.909,0.218,12.401
105,0.297,1.96,0.26,11.723
106,0.342,1.867,0.231,12.208
107,0.333,1.867,0.245,11.919
108,0.277,2.008,0.237,12.137
109,0.331,1.859,0.249,11.886
110,0.265,2.035,0.249,11.933
111,0.32,1.903,0.301,11.013
112,0.287,1.957,0.24,12.003
113,0.308,1.915,0.24,12.014
114,0.317,1.923,0.283,11.343
115,0.329,1.874,0.255,11.895
116,0.289,1.932,0.225,12.267
117,0.277,2.011,0.251,11.814
118,0.31,1.937,0.235,12.113
119,0.253,2.043,0.269,11.543
