,acc,loss,val_acc,val_loss
0,0.094,2.322,0.09,13.816
1,0.135,2.306,0.137,12.091
2,0.095,2.315,0.153,11.988
3,0.108,2.306,0.154,12.067
4,0.096,2.322,0.135,11.569
5,0.109,2.308,0.149,11.268
6,0.103,2.309,0.147,10.684
7,0.105,2.303,0.138,11.455
8,0.102,2.303,0.147,10.974
9,0.102,2.299,0.152,11.919
10,0.11,2.303,0.142,12.292
11,0.102,2.306,0.162,11.416
12,0.094,2.307,0.164,11.288
13,0.123,2.301,0.164,11.404
14,0.103,2.307,0.167,11.485
15,0.138,2.291,0.164,11.929
16,0.096,2.299,0.152,11.952
17,0.127,2.293,0.176,11.258
18,0.119,2.298,0.147,12.38
19,0.119,2.294,0.168,11.211
20,0.126,2.291,0.192,10.506
21,0.112,2.3,0.184,10.27
22,0.104,2.305,0.176,10.152
23,0.121,2.299,0.167,9.711
24,0.115,2.299,0.15,10.07
25,0.118,2.305,0.149,10.761
26,0.106,2.299,0.153,11.104
27,0.129,2.289,0.176,10.837
28,0.113,2.303,0.195,10.461
29,0.088,2.309,0.165,10.317
30,0.14,2.297,0.196,9.646
31,0.142,2.29,0.196,10.205
32,0.124,2.294,0.194,10.562
33,0.121,2.293,0.19,11.113
34,0.141,2.293,0.192,10.986
35,0.147,2.286,0.197,11.162
36,0.121,2.296,0.203,10.964
37,0.158,2.281,0.203,11.024
38,0.125,2.297,0.219,10.617
39,0.147,2.291,0.212,10.391
40,0.128,2.3,0.216,10.363
41,0.133,2.286,0.224,10.657
42,0.153,2.278,0.23,10.57
43,0.117,2.297,0.219,10.843
44,0.137,2.288,0.239,10.078
45,0.129,2.289,0.239,9.953
46,0.1,2.297,0.242,9.798
47,0.097,2.306,0.24,10.039
48,0.132,2.289,0.218,10.451
49,0.138,2.285,0.22,10.857
50,0.152,2.288,0.222,10.892
51,0.128,2.288,0.216,11.071
52,0.134,2.288,0.231,10.564
53,0.131,2.288,0.234,10.188
54,0.148,2.282,0.228,10.851
55,0.135,2.289,0.22,10.849
56,0.163,2.284,0.229,10.764
57,0.162,2.275,0.237,10.484
58,0.158,2.272,0.23,10.586
59,0.152,2.285,0.23,10.513
60,0.173,2.263,0.223,10.507
61,0.181,2.266,0.239,10.363
62,0.127,2.29,0.238,10.925
63,0.174,2.271,0.228,11.395
64,0.086,2.315,0.214,11.119
65,0.135,2.29,0.227,10.793
66,0.129,2.294,0.222,11.061
67,0.164,2.271,0.25,10.363
68,0.136,2.281,0.249,10.407
69,0.143,2.289,0.24,11.036
70,0.144,2.283,0.243,10.751
71,0.128,2.297,0.255,10.476
72,0.177,2.27,0.258,10.616
73,0.157,2.257,0.26,10.505
74,0.166,2.259,0.26,10.406
75,0.169,2.271,0.246,10.799
76,0.143,2.276,0.261,10.358
77,0.124,2.301,0.257,10.3
78,0.158,2.278,0.232,10.749
79,0.17,2.258,0.263,10.386
80,0.151,2.27,0.22,11.238
81,0.146,2.273,0.209,11.542
82,0.214,2.243,0.248,10.999
83,0.096,2.317,0.23,10.795
84,0.152,2.283,0.27,9.863
85,0.172,2.273,0.274,9.878
86,0.213,2.246,0.252,10.574
87,0.167,2.266,0.261,10.46
88,0.172,2.259,0.252,10.611
89,0.145,2.28,0.273,10.174
90,0.124,2.297,0.261,10.149
91,0.156,2.285,0.252,10.166
92,0.192,2.238,0.259,10.38
93,0.186,2.241,0.277,10.362
94,0.129,2.292,0.262,10.403
95,0.14,2.292,0.245,10.432
96,0.155,2.284,0.254,10.224
97,0.15,2.27,0.263,10.169
98,0.184,2.251,0.293,9.781
99,0.169,2.242,0.286,10.046
100,0.211,2.229,0.244,10.782
101,0.211,2.227,0.224,11.274
102,0.156,2.267,0.233,11.218
103,0.148,2.259,0.262,10.474
104,0.146,2.291,0.219,11.419
105,0.194,2.229,0.237,11.098
106,0.164,2.272,0.254,10.616
107,0.154,2.268,0.263,10.652
108,0.148,2.291,0.252,10.747
109,0.176,2.261,0.272,10.461
110,0.184,2.25,0.231,11.202
111,0.193,2.248,0.234,11.152
112,0.166,2.27,0.21,11.617
113,0.131,2.295,0.228,11.002
114,0.114,2.31,0.26,10.105
115,0.229,2.232,0.268,10.254
116,0.203,2.206,0.275,10.388
117,0.174,2.269,0.276,10.358
118,0.156,2.268,0.271,10.415
119,0.247,2.191,0.265,10.927
