,acc,loss,val_acc,val_loss
0,0.104,2.317,0.147,12.744
1,0.109,2.305,0.119,13.668
2,0.104,2.302,0.112,13.887
3,0.116,2.294,0.108,13.954
4,0.118,2.294,0.112,13.916
5,0.11,2.293,0.12,13.668
6,0.115,2.29,0.121,13.63
7,0.141,2.284,0.122,13.694
8,0.153,2.266,0.13,13.518
9,0.138,2.277,0.146,12.951
10,0.132,2.275,0.144,13.158
11,0.146,2.272,0.137,13.42
12,0.163,2.258,0.127,13.712
13,0.154,2.263,0.134,13.451
14,0.175,2.252,0.135,13.312
15,0.186,2.252,0.144,13.08
16,0.18,2.232,0.143,13.364
17,0.179,2.237,0.147,13.033
18,0.169,2.23,0.149,13.065
19,0.189,2.229,0.157,12.838
20,0.18,2.216,0.168,12.567
21,0.206,2.202,0.162,12.937
22,0.193,2.211,0.162,12.776
23,0.199,2.193,0.145,13.386
24,0.204,2.175,0.154,13.195
25,0.212,2.169,0.167,12.956
26,0.238,2.146,0.17,12.878
27,0.199,2.187,0.155,13.312
28,0.193,2.164,0.15,13.536
29,0.198,2.165,0.145,13.453
30,0.203,2.127,0.151,13.439
31,0.218,2.151,0.188,12.631
32,0.208,2.133,0.177,12.807
33,0.2,2.136,0.177,12.869
34,0.213,2.128,0.165,13.138
35,0.237,2.104,0.21,12.406
36,0.223,2.13,0.19,12.674
37,0.211,2.122,0.2,12.414
38,0.228,2.123,0.183,12.759
39,0.234,2.112,0.201,12.397
40,0.214,2.117,0.199,12.535
41,0.223,2.088,0.182,12.834
42,0.221,2.096,0.173,13.048
43,0.219,2.093,0.211,12.315
44,0.222,2.094,0.189,12.729
45,0.238,2.084,0.198,12.613
46,0.225,2.085,0.223,12.114
47,0.239,2.058,0.184,12.909
48,0.219,2.088,0.221,12.23
49,0.212,2.096,0.189,12.754
50,0.215,2.102,0.207,12.516
51,0.247,2.074,0.198,12.629
52,0.239,2.064,0.201,12.594
53,0.241,2.055,0.211,12.439
54,0.229,2.066,0.188,12.882
55,0.242,2.031,0.186,12.95
56,0.263,2.041,0.19,12.728
57,0.227,2.111,0.168,13.121
58,0.234,2.051,0.212,12.392
59,0.249,2.049,0.187,12.931
60,0.221,2.068,0.194,12.73
61,0.248,2.037,0.181,12.981
62,0.235,2.032,0.18,12.943
63,0.26,2.021,0.217,12.339
64,0.253,2.04,0.198,12.644
65,0.243,2.059,0.198,12.666
66,0.244,2.061,0.197,12.684
67,0.241,2.052,0.2,12.709
68,0.23,2.055,0.202,12.577
69,0.238,2.052,0.228,12.129
70,0.252,2.015,0.203,12.528
71,0.257,2.053,0.21,12.51
72,0.276,1.985,0.221,12.274
73,0.254,2.036,0.241,11.87
74,0.249,2.019,0.218,12.368
75,0.256,2.02,0.212,12.508
76,0.253,2.036,0.223,12.224
77,0.263,2.013,0.189,12.881
78,0.269,2.007,0.228,12.19
79,0.265,1.982,0.175,13.097
80,0.275,2.006,0.212,12.551
81,0.285,1.987,0.207,12.497
82,0.278,1.963,0.203,12.693
83,0.244,2.006,0.198,12.728
84,0.26,2.023,0.191,12.755
85,0.275,1.972,0.188,12.929
86,0.268,2.01,0.186,12.984
87,0.266,2.01,0.199,12.63
88,0.272,1.996,0.226,12.198
89,0.241,2.024,0.208,12.458
90,0.276,1.984,0.199,12.685
91,0.27,2.037,0.193,12.736
92,0.27,2.011,0.228,12.23
93,0.268,2.012,0.233,12.137
94,0.291,1.968,0.19,12.821
95,0.277,1.963,0.224,12.251
96,0.299,1.971,0.195,12.742
97,0.24,2.007,0.219,12.36
98,0.259,1.995,0.221,12.249
99,0.251,2.007,0.234,12.076
100,0.306,1.941,0.212,12.474
101,0.288,1.954,0.229,12.135
102,0.306,1.929,0.221,12.395
103,0.247,1.992,0.192,12.805
104,0.314,1.959,0.215,12.464
105,0.298,1.974,0.219,12.365
106,0.294,1.962,0.213,12.426
107,0.25,2.023,0.228,12.111
108,0.27,1.99,0.207,12.538
109,0.296,1.941,0.215,12.526
110,0.314,1.927,0.208,12.622
111,0.314,1.916,0.182,13.031
112,0.3,1.955,0.221,12.374
113,0.28,1.957,0.208,12.546
114,0.324,1.889,0.228,12.349
115,0.285,1.972,0.205,12.628
116,0.294,1.963,0.203,12.623
117,0.325,1.887,0.222,12.352
118,0.292,1.969,0.225,12.289
119,0.285,1.961,0.218,12.442
