,acc,loss,val_acc,val_loss
0,0.094,2.325,0.087,12.962
1,0.119,2.313,0.134,11.726
2,0.107,2.311,0.173,11.742
3,0.114,2.304,0.167,11.795
4,0.099,2.299,0.172,11.614
5,0.106,2.298,0.161,10.226
6,0.121,2.29,0.173,11.386
7,0.116,2.29,0.19,11.015
8,0.136,2.283,0.188,10.795
9,0.123,2.287,0.199,10.961
10,0.11,2.291,0.185,11.315
11,0.131,2.29,0.166,11.613
12,0.144,2.273,0.184,10.898
13,0.126,2.273,0.181,11.621
14,0.131,2.277,0.18,11.521
15,0.136,2.285,0.22,10.342
16,0.156,2.259,0.195,11.047
17,0.183,2.265,0.204,11.035
18,0.147,2.263,0.219,10.684
19,0.136,2.273,0.221,10.706
20,0.179,2.256,0.237,10.792
21,0.146,2.262,0.251,10.884
22,0.151,2.258,0.247,10.964
23,0.128,2.282,0.246,10.686
24,0.165,2.244,0.225,10.905
25,0.174,2.24,0.209,11.587
26,0.174,2.228,0.221,11.462
27,0.198,2.231,0.237,11.129
28,0.166,2.238,0.246,11.038
29,0.173,2.231,0.256,10.778
30,0.184,2.214,0.256,10.913
31,0.162,2.254,0.23,11.456
32,0.183,2.231,0.245,11.201
33,0.15,2.24,0.249,11.303
34,0.192,2.186,0.248,11.279
35,0.195,2.191,0.233,11.546
36,0.152,2.224,0.236,11.438
37,0.195,2.205,0.257,11.024
38,0.224,2.164,0.229,11.69
39,0.188,2.209,0.267,10.992
40,0.208,2.183,0.241,11.541
41,0.211,2.212,0.276,10.945
42,0.182,2.174,0.213,12.11
43,0.214,2.158,0.278,10.908
44,0.172,2.233,0.27,11.143
45,0.185,2.167,0.274,11.117
46,0.206,2.171,0.235,11.812
47,0.217,2.119,0.198,12.514
48,0.235,2.106,0.274,11.006
49,0.217,2.159,0.257,11.438
50,0.196,2.152,0.247,11.78
51,0.22,2.128,0.203,12.426
52,0.23,2.087,0.187,12.8
53,0.135,2.25,0.21,12.372
54,0.217,2.148,0.214,12.338
55,0.191,2.216,0.191,12.744
56,0.177,2.208,0.222,12.068
57,0.21,2.146,0.23,11.989
58,0.214,2.169,0.268,11.181
59,0.221,2.15,0.26,11.486
60,0.206,2.188,0.259,11.441
61,0.213,2.151,0.209,12.383
62,0.254,2.095,0.245,11.881
63,0.225,2.132,0.226,12.112
64,0.238,2.101,0.243,11.833
65,0.204,2.155,0.236,12.033
66,0.229,2.07,0.258,11.616
67,0.232,2.114,0.235,12.033
68,0.18,2.222,0.236,11.923
69,0.217,2.163,0.234,11.993
70,0.227,2.124,0.248,11.727
71,0.211,2.111,0.207,12.463
72,0.252,2.111,0.246,11.764
73,0.223,2.109,0.22,12.221
74,0.211,2.132,0.232,12.017
75,0.201,2.177,0.28,11.173
76,0.221,2.129,0.249,11.706
77,0.237,2.127,0.277,11.274
78,0.215,2.137,0.27,11.397
79,0.206,2.182,0.263,11.454
80,0.237,2.143,0.235,11.995
81,0.26,2.096,0.219,12.217
82,0.227,2.106,0.272,11.343
83,0.237,2.113,0.229,12.034
84,0.234,2.117,0.245,11.832
85,0.229,2.091,0.26,11.628
86,0.243,2.102,0.274,11.442
87,0.265,2.041,0.266,11.565
88,0.276,2.038,0.248,11.74
89,0.217,2.18,0.271,11.392
90,0.25,2.108,0.298,10.862
91,0.241,2.086,0.29,11.062
92,0.206,2.145,0.262,11.555
93,0.223,2.137,0.281,11.315
94,0.258,2.102,0.252,11.668
95,0.262,2.072,0.26,11.553
96,0.237,2.092,0.238,11.965
97,0.234,2.149,0.23,12.099
98,0.287,1.993,0.234,11.973
99,0.243,2.096,0.259,11.575
100,0.25,2.083,0.251,11.715
101,0.262,2.054,0.272,11.408
102,0.262,2.048,0.283,11.237
103,0.235,2.154,0.25,11.772
104,0.276,2.003,0.243,11.879
105,0.251,2.108,0.247,11.89
106,0.212,2.149,0.225,12.244
107,0.278,2.058,0.248,11.795
108,0.277,2.0,0.243,11.932
109,0.306,1.999,0.233,12.184
110,0.266,2.061,0.247,11.747
111,0.28,2.02,0.277,11.424
112,0.254,2.114,0.231,12.172
113,0.249,2.056,0.272,11.486
114,0.283,1.973,0.25,11.84
115,0.253,2.087,0.223,12.242
116,0.279,1.987,0.234,12.16
117,0.277,2.082,0.271,11.504
118,0.251,2.064,0.235,12.107
119,0.244,2.05,0.238,12.069
