,acc,loss,val_acc,val_loss
0,0.106,2.311,0.12,13.255
1,0.102,2.306,0.119,13.592
2,0.116,2.302,0.116,13.55
3,0.108,2.297,0.109,14.079
4,0.123,2.289,0.113,13.761
5,0.133,2.289,0.119,13.514
6,0.126,2.284,0.124,13.389
7,0.135,2.281,0.127,13.51
8,0.147,2.276,0.139,13.314
9,0.162,2.271,0.137,13.351
10,0.123,2.272,0.14,13.058
11,0.14,2.266,0.142,13.259
12,0.162,2.256,0.15,13.147
13,0.151,2.262,0.151,13.174
14,0.16,2.249,0.175,12.235
15,0.17,2.245,0.175,12.571
16,0.183,2.236,0.149,13.114
17,0.172,2.236,0.183,12.42
18,0.177,2.226,0.16,12.989
19,0.195,2.208,0.167,12.884
20,0.173,2.205,0.198,12.418
21,0.203,2.206,0.195,12.496
22,0.218,2.175,0.187,12.645
23,0.196,2.186,0.183,12.834
24,0.217,2.172,0.186,12.804
25,0.19,2.167,0.211,12.295
26,0.199,2.177,0.192,12.656
27,0.215,2.164,0.197,12.59
28,0.184,2.175,0.188,12.846
29,0.206,2.153,0.184,12.84
30,0.212,2.161,0.196,12.498
31,0.223,2.128,0.19,12.786
32,0.2,2.144,0.185,12.89
33,0.238,2.116,0.189,12.793
34,0.228,2.115,0.193,12.713
35,0.233,2.103,0.204,12.54
36,0.196,2.123,0.172,13.068
37,0.208,2.107,0.182,12.957
38,0.212,2.105,0.178,13.011
39,0.233,2.083,0.194,12.809
40,0.215,2.094,0.168,13.209
41,0.239,2.072,0.164,13.203
42,0.23,2.1,0.156,13.379
43,0.234,2.086,0.207,12.612
44,0.219,2.096,0.181,12.945
45,0.228,2.073,0.161,13.33
46,0.239,2.044,0.154,13.402
47,0.242,2.074,0.14,13.684
48,0.241,2.078,0.148,13.564
49,0.27,2.031,0.165,13.256
50,0.268,2.027,0.16,13.377
51,0.254,2.058,0.215,12.413
52,0.262,2.037,0.175,13.172
53,0.223,2.071,0.184,12.937
54,0.223,2.077,0.191,12.773
55,0.235,2.053,0.196,12.68
56,0.242,2.066,0.199,12.67
57,0.244,2.044,0.186,12.926
58,0.262,2.045,0.24,11.815
59,0.233,2.047,0.167,13.243
60,0.269,2.018,0.178,13.006
61,0.24,2.04,0.194,12.783
62,0.276,2.013,0.181,13.046
63,0.279,2.021,0.196,12.726
64,0.266,2.02,0.231,12.058
65,0.235,2.038,0.193,12.806
66,0.27,1.995,0.206,12.629
67,0.262,2.025,0.182,13.034
68,0.269,2.0,0.173,13.212
69,0.281,1.993,0.194,12.786
70,0.263,2.003,0.187,12.863
71,0.268,1.998,0.192,12.896
72,0.29,1.968,0.193,12.824
73,0.271,2.004,0.196,12.819
74,0.286,1.995,0.226,12.252
75,0.276,1.988,0.19,12.864
76,0.298,1.959,0.212,12.519
77,0.282,2.0,0.193,12.863
78,0.278,1.996,0.172,13.219
79,0.287,1.952,0.185,12.968
80,0.263,1.995,0.211,12.548
81,0.273,1.978,0.188,12.955
82,0.285,1.955,0.221,12.434
83,0.282,1.994,0.231,12.206
84,0.265,1.988,0.208,12.536
85,0.29,1.957,0.228,12.246
86,0.335,1.898,0.205,12.704
87,0.316,1.938,0.227,12.333
88,0.3,1.97,0.204,12.618
89,0.289,1.945,0.239,12.078
90,0.272,1.969,0.243,12.042
91,0.299,1.942,0.222,12.35
92,0.317,1.925,0.231,12.119
93,0.305,1.97,0.199,12.76
94,0.32,1.96,0.216,12.531
95,0.314,1.917,0.21,12.588
96,0.272,1.951,0.23,12.266
97,0.308,1.942,0.224,12.262
98,0.287,1.954,0.21,12.564
99,0.296,1.927,0.236,12.096
100,0.316,1.916,0.205,12.678
101,0.315,1.95,0.203,12.703
102,0.309,1.934,0.216,12.398
103,0.314,1.898,0.215,12.483
104,0.299,1.965,0.205,12.652
105,0.306,1.934,0.206,12.632
106,0.302,1.921,0.211,12.556
107,0.302,1.975,0.176,13.143
108,0.312,1.911,0.215,12.465
109,0.333,1.913,0.218,12.384
110,0.314,1.921,0.195,12.867
111,0.314,1.896,0.22,12.469
112,0.317,1.908,0.216,12.498
113,0.298,1.944,0.243,12.051
114,0.336,1.893,0.201,12.727
115,0.333,1.904,0.183,12.997
116,0.31,1.9,0.194,12.849
117,0.314,1.899,0.244,11.98
118,0.342,1.838,0.232,12.176
119,0.3,1.906,0.229,12.282
