,acc,loss,val_acc,val_loss
0,0.098,2.314,0.13,12.468
1,0.103,2.309,0.145,11.685
2,0.113,2.295,0.148,11.003
3,0.123,2.292,0.166,11.219
4,0.148,2.287,0.166,11.614
5,0.145,2.279,0.168,11.582
6,0.153,2.276,0.164,11.665
7,0.14,2.278,0.193,11.291
8,0.161,2.273,0.168,12.012
9,0.165,2.258,0.148,13.069
10,0.156,2.258,0.147,13.011
11,0.152,2.253,0.16,12.488
12,0.167,2.253,0.162,12.588
13,0.17,2.241,0.162,12.622
14,0.182,2.235,0.138,13.467
15,0.176,2.237,0.193,12.249
16,0.193,2.226,0.166,12.813
17,0.183,2.224,0.178,12.42
18,0.199,2.214,0.166,12.706
19,0.208,2.188,0.173,12.622
20,0.196,2.185,0.164,12.875
21,0.194,2.188,0.196,12.388
22,0.192,2.168,0.172,12.96
23,0.215,2.156,0.158,13.176
24,0.209,2.161,0.168,13.014
25,0.21,2.157,0.222,12.031
26,0.224,2.128,0.173,12.924
27,0.222,2.137,0.213,12.16
28,0.198,2.128,0.159,13.253
29,0.24,2.124,0.181,12.79
30,0.234,2.101,0.144,13.577
31,0.234,2.096,0.171,13.001
32,0.231,2.073,0.213,12.248
33,0.222,2.069,0.191,12.7
34,0.24,2.065,0.168,13.151
35,0.227,2.103,0.188,12.665
36,0.24,2.078,0.168,13.123
37,0.24,2.06,0.183,12.733
38,0.231,2.05,0.165,13.237
39,0.248,2.048,0.166,13.234
40,0.248,2.053,0.187,12.932
41,0.218,2.085,0.169,13.186
42,0.25,2.048,0.156,13.397
43,0.261,2.029,0.19,12.817
44,0.242,2.023,0.2,12.651
45,0.248,2.044,0.163,13.253
46,0.271,2.034,0.162,13.338
47,0.254,2.032,0.243,11.882
48,0.273,2.032,0.209,12.474
49,0.237,2.044,0.194,12.623
50,0.269,2.033,0.227,12.224
51,0.263,1.998,0.21,12.502
52,0.267,2.009,0.208,12.585
53,0.257,2.025,0.209,12.472
54,0.259,2.004,0.194,12.731
55,0.273,1.99,0.215,12.393
56,0.26,1.99,0.187,12.808
57,0.273,1.984,0.22,12.251
58,0.277,2.026,0.224,12.221
59,0.283,1.974,0.189,12.908
60,0.31,1.943,0.205,12.585
61,0.272,1.997,0.215,12.463
62,0.297,1.949,0.186,12.954
63,0.275,1.969,0.17,13.198
64,0.289,1.975,0.194,12.873
65,0.287,1.997,0.194,12.822
66,0.306,1.966,0.182,12.987
67,0.276,1.989,0.191,12.85
68,0.296,1.955,0.225,12.216
69,0.291,1.928,0.181,12.94
70,0.268,1.99,0.204,12.536
71,0.323,1.903,0.205,12.616
72,0.306,1.94,0.208,12.576
73,0.311,1.905,0.185,12.972
74,0.319,1.932,0.188,12.831
75,0.3,1.945,0.215,12.504
76,0.29,1.911,0.237,12.075
77,0.316,1.895,0.248,11.774
78,0.325,1.888,0.23,12.112
79,0.346,1.883,0.217,12.451
80,0.318,1.892,0.205,12.698
81,0.327,1.865,0.212,12.479
82,0.32,1.887,0.193,12.883
83,0.324,1.896,0.217,12.431
84,0.355,1.866,0.236,12.103
85,0.325,1.861,0.239,12.0
86,0.321,1.885,0.217,12.488
87,0.335,1.837,0.223,12.395
88,0.327,1.849,0.211,12.537
89,0.336,1.872,0.231,12.116
90,0.372,1.834,0.204,12.555
91,0.344,1.868,0.234,12.183
92,0.364,1.813,0.227,12.245
93,0.355,1.822,0.23,12.269
94,0.362,1.769,0.212,12.55
95,0.366,1.826,0.237,12.109
96,0.358,1.822,0.239,12.012
97,0.349,1.843,0.214,12.527
98,0.342,1.815,0.221,12.406
99,0.362,1.815,0.205,12.63
100,0.362,1.799,0.205,12.659
101,0.35,1.823,0.258,11.745
102,0.376,1.79,0.264,11.603
103,0.353,1.844,0.226,12.223
104,0.366,1.831,0.199,12.746
105,0.352,1.8,0.229,12.246
106,0.374,1.784,0.235,12.174
107,0.376,1.793,0.226,12.358
108,0.372,1.783,0.235,12.182
109,0.366,1.766,0.231,12.208
110,0.358,1.772,0.222,12.4
111,0.377,1.786,0.222,12.386
112,0.34,1.853,0.212,12.569
113,0.35,1.819,0.217,12.48
114,0.384,1.755,0.231,12.22
115,0.367,1.771,0.255,11.794
116,0.365,1.78,0.208,12.602
117,0.395,1.734,0.249,11.923
118,0.372,1.79,0.235,12.159
119,0.368,1.75,0.214,12.493
