,acc,loss,val_acc,val_loss
0,0.099,2.321,0.139,12.361
1,0.099,2.309,0.112,11.951
2,0.123,2.306,0.124,12.061
3,0.103,2.305,0.136,11.904
4,0.098,2.305,0.14,11.977
5,0.095,2.303,0.145,11.998
6,0.114,2.295,0.127,13.187
7,0.104,2.306,0.161,11.577
8,0.127,2.298,0.165,12.164
9,0.127,2.296,0.13,13.163
10,0.113,2.303,0.165,12.146
11,0.102,2.304,0.163,11.904
12,0.113,2.301,0.163,11.985
13,0.099,2.304,0.18,11.498
14,0.115,2.304,0.137,12.213
15,0.131,2.298,0.184,11.442
16,0.121,2.296,0.167,12.305
17,0.115,2.3,0.174,12.129
18,0.136,2.288,0.164,12.588
19,0.125,2.3,0.179,12.229
20,0.15,2.288,0.149,13.059
21,0.127,2.297,0.153,12.731
22,0.099,2.306,0.185,11.923
23,0.146,2.293,0.175,11.886
24,0.125,2.297,0.172,12.167
25,0.145,2.284,0.169,12.717
26,0.147,2.284,0.157,13.102
27,0.153,2.281,0.165,12.804
28,0.141,2.294,0.153,13.139
29,0.095,2.301,0.165,12.688
30,0.15,2.287,0.173,12.447
31,0.136,2.287,0.163,12.658
32,0.127,2.298,0.183,12.218
33,0.15,2.286,0.169,12.553
34,0.143,2.28,0.138,13.273
35,0.154,2.284,0.134,13.597
36,0.124,2.298,0.14,13.247
37,0.157,2.274,0.149,13.188
38,0.094,2.309,0.159,12.658
39,0.148,2.274,0.147,13.053
40,0.147,2.283,0.16,12.711
41,0.153,2.273,0.145,13.081
42,0.16,2.271,0.15,12.992
43,0.147,2.28,0.139,13.494
44,0.104,2.315,0.149,13.103
45,0.158,2.28,0.142,13.283
46,0.145,2.276,0.15,12.848
47,0.129,2.279,0.166,12.806
48,0.186,2.236,0.135,13.693
49,0.163,2.271,0.143,13.495
50,0.136,2.288,0.148,13.094
51,0.114,2.3,0.138,13.573
52,0.128,2.295,0.158,12.602
53,0.133,2.284,0.151,12.842
54,0.16,2.273,0.146,12.838
55,0.142,2.278,0.146,13.198
56,0.131,2.291,0.146,12.839
57,0.141,2.286,0.149,13.045
58,0.154,2.262,0.155,13.119
59,0.133,2.285,0.149,13.022
60,0.172,2.258,0.177,12.361
61,0.182,2.248,0.144,13.38
62,0.136,2.293,0.159,12.792
63,0.179,2.254,0.155,12.922
64,0.188,2.236,0.153,13.197
65,0.133,2.285,0.177,12.458
66,0.16,2.264,0.155,12.827
67,0.117,2.305,0.15,12.98
68,0.162,2.266,0.149,13.138
69,0.16,2.26,0.16,12.884
70,0.145,2.28,0.168,12.508
71,0.133,2.29,0.162,12.498
72,0.143,2.272,0.144,13.136
73,0.129,2.299,0.153,12.507
74,0.162,2.274,0.151,12.699
75,0.192,2.234,0.155,13.009
76,0.125,2.296,0.161,12.57
77,0.214,2.212,0.151,13.232
78,0.192,2.225,0.146,13.532
79,0.16,2.263,0.155,13.192
80,0.158,2.262,0.138,13.559
81,0.174,2.254,0.154,13.281
82,0.172,2.243,0.155,13.212
83,0.17,2.253,0.167,12.889
84,0.127,2.291,0.153,13.098
85,0.156,2.247,0.156,13.092
86,0.151,2.286,0.16,12.864
87,0.198,2.213,0.154,13.247
88,0.176,2.229,0.165,13.039
89,0.206,2.186,0.157,13.331
90,0.122,2.315,0.159,13.031
91,0.165,2.237,0.185,12.555
92,0.11,2.299,0.164,12.754
93,0.195,2.237,0.163,12.946
94,0.136,2.279,0.187,12.331
95,0.165,2.258,0.167,12.841
96,0.204,2.193,0.176,12.792
97,0.186,2.236,0.171,12.92
98,0.206,2.181,0.151,13.356
99,0.157,2.238,0.178,12.81
100,0.16,2.228,0.15,13.276
101,0.186,2.195,0.178,12.929
102,0.225,2.161,0.164,13.136
103,0.18,2.222,0.142,13.536
104,0.193,2.202,0.15,13.446
105,0.182,2.232,0.158,13.213
106,0.176,2.221,0.195,12.431
107,0.158,2.263,0.187,12.45
108,0.212,2.207,0.173,12.977
109,0.205,2.159,0.175,13.01
110,0.143,2.268,0.194,12.249
111,0.171,2.254,0.183,12.536
112,0.133,2.276,0.205,12.066
113,0.186,2.205,0.201,12.273
114,0.172,2.228,0.193,12.46
115,0.151,2.259,0.185,12.6
116,0.199,2.195,0.209,12.031
117,0.201,2.194,0.185,12.537
118,0.181,2.23,0.186,12.452
119,0.184,2.227,0.199,12.14
