,acc,loss,val_acc,val_loss
0,0.089,2.327,0.11,12.704
1,0.106,2.309,0.112,13.012
2,0.098,2.31,0.129,11.739
3,0.124,2.29,0.118,12.247
4,0.109,2.295,0.16,11.185
5,0.115,2.296,0.169,11.28
6,0.133,2.289,0.178,10.456
7,0.145,2.281,0.186,10.342
8,0.156,2.275,0.179,11.756
9,0.113,2.294,0.172,11.786
10,0.161,2.273,0.16,12.02
11,0.158,2.268,0.2,11.44
12,0.142,2.277,0.241,10.29
13,0.152,2.253,0.199,11.588
14,0.153,2.253,0.216,11.377
15,0.151,2.256,0.237,11.167
16,0.158,2.241,0.218,11.485
17,0.173,2.255,0.252,11.106
18,0.172,2.252,0.258,10.853
19,0.17,2.252,0.27,10.948
20,0.184,2.226,0.229,11.422
21,0.169,2.229,0.246,11.54
22,0.166,2.256,0.253,11.194
23,0.183,2.22,0.241,11.549
24,0.196,2.211,0.243,11.583
25,0.177,2.196,0.247,11.596
26,0.175,2.235,0.261,11.272
27,0.166,2.228,0.253,11.242
28,0.157,2.252,0.268,10.887
29,0.229,2.181,0.2,12.338
30,0.195,2.195,0.219,12.014
31,0.23,2.163,0.245,11.781
32,0.196,2.179,0.224,12.074
33,0.189,2.204,0.254,11.496
34,0.225,2.155,0.249,11.614
35,0.212,2.176,0.279,11.064
36,0.218,2.174,0.261,11.335
37,0.214,2.123,0.198,12.693
38,0.175,2.221,0.278,11.12
39,0.156,2.22,0.261,11.421
40,0.232,2.125,0.273,11.293
41,0.212,2.165,0.278,11.22
42,0.217,2.142,0.28,11.107
43,0.196,2.168,0.304,10.798
44,0.221,2.131,0.229,12.156
45,0.23,2.12,0.277,11.221
46,0.185,2.225,0.27,11.305
47,0.26,2.07,0.233,12.058
48,0.199,2.154,0.221,12.252
49,0.217,2.131,0.23,12.035
50,0.248,2.084,0.238,11.928
51,0.231,2.105,0.196,12.665
52,0.244,2.096,0.238,11.779
53,0.22,2.124,0.254,11.684
54,0.271,2.019,0.246,11.796
55,0.235,2.083,0.245,11.833
56,0.24,2.101,0.198,12.626
57,0.227,2.143,0.284,11.103
58,0.246,2.109,0.229,12.085
59,0.266,2.018,0.236,11.943
60,0.232,2.09,0.236,12.057
61,0.235,2.081,0.232,12.169
62,0.254,2.101,0.221,12.347
63,0.224,2.142,0.228,12.192
64,0.235,2.065,0.245,11.924
65,0.27,2.002,0.205,12.54
66,0.28,2.04,0.218,12.231
67,0.237,2.123,0.252,11.732
68,0.244,2.083,0.21,12.363
69,0.265,2.045,0.203,12.573
70,0.257,2.084,0.179,13.014
71,0.23,2.113,0.216,12.445
72,0.24,2.08,0.238,11.978
73,0.252,2.099,0.212,12.428
74,0.208,2.151,0.216,12.438
75,0.278,2.013,0.211,12.488
76,0.249,2.034,0.227,12.262
77,0.307,1.937,0.197,12.726
78,0.26,2.034,0.223,12.258
79,0.239,2.092,0.209,12.485
80,0.3,1.981,0.215,12.365
81,0.254,2.065,0.28,11.306
82,0.289,1.985,0.22,12.297
83,0.321,1.926,0.266,11.548
84,0.269,1.962,0.235,12.125
85,0.257,2.034,0.244,11.879
86,0.278,2.019,0.251,11.839
87,0.27,1.995,0.249,11.762
88,0.258,2.025,0.229,12.109
89,0.246,2.05,0.246,11.762
90,0.242,2.124,0.273,11.465
91,0.276,2.002,0.234,12.114
92,0.29,2.003,0.219,12.337
93,0.269,2.039,0.233,12.192
94,0.289,1.986,0.251,11.846
95,0.319,1.9,0.248,11.773
96,0.289,1.999,0.243,11.872
97,0.28,1.971,0.259,11.598
98,0.263,2.032,0.263,11.577
99,0.265,2.082,0.263,11.612
100,0.273,2.032,0.238,12.035
101,0.298,1.936,0.24,11.945
102,0.258,2.063,0.25,11.9
103,0.277,1.982,0.264,11.733
104,0.271,2.009,0.27,11.428
105,0.329,1.88,0.256,11.712
106,0.301,1.947,0.248,11.968
107,0.291,1.939,0.23,12.185
108,0.3,1.975,0.237,12.122
109,0.311,1.968,0.258,11.795
110,0.324,1.872,0.263,11.657
111,0.305,2.005,0.222,12.285
112,0.285,1.994,0.215,12.443
113,0.319,1.953,0.26,11.729
114,0.35,1.861,0.258,11.703
115,0.287,1.995,0.241,11.982
116,0.299,2.006,0.255,11.748
117,0.286,2.051,0.24,11.97
118,0.352,1.892,0.247,11.913
119,0.257,2.063,0.239,11.903
