,acc,loss,val_acc,val_loss
0,0.094,2.322,0.112,12.981
1,0.093,2.312,0.149,11.85
2,0.11,2.304,0.173,11.734
3,0.138,2.294,0.159,12.434
4,0.127,2.297,0.179,11.629
5,0.143,2.295,0.205,11.37
6,0.128,2.293,0.207,11.23
7,0.104,2.3,0.198,11.711
8,0.113,2.297,0.208,11.058
9,0.112,2.303,0.202,10.77
10,0.113,2.3,0.217,10.549
11,0.154,2.283,0.219,10.563
12,0.113,2.295,0.201,11.44
13,0.137,2.294,0.209,11.035
14,0.131,2.293,0.235,10.572
15,0.135,2.281,0.229,10.835
16,0.118,2.3,0.229,10.755
17,0.135,2.285,0.251,10.387
18,0.128,2.294,0.231,10.354
19,0.142,2.289,0.247,10.008
20,0.15,2.288,0.252,10.185
21,0.126,2.295,0.247,10.333
22,0.156,2.281,0.233,10.25
23,0.144,2.281,0.242,10.347
24,0.166,2.272,0.226,10.72
25,0.126,2.297,0.241,9.989
26,0.136,2.272,0.254,10.155
27,0.192,2.255,0.254,10.32
28,0.153,2.266,0.248,10.816
29,0.177,2.263,0.231,11.263
30,0.156,2.266,0.245,10.865
31,0.109,2.291,0.225,10.95
32,0.17,2.274,0.232,10.985
33,0.142,2.294,0.252,10.527
34,0.165,2.261,0.242,10.708
35,0.169,2.245,0.241,11.228
36,0.196,2.238,0.211,11.817
37,0.188,2.23,0.209,11.88
38,0.19,2.223,0.219,11.889
39,0.17,2.227,0.216,11.964
40,0.182,2.236,0.23,11.889
41,0.182,2.233,0.211,11.996
42,0.192,2.224,0.197,12.477
43,0.157,2.278,0.246,11.38
44,0.155,2.28,0.229,11.607
45,0.201,2.201,0.228,11.751
46,0.167,2.266,0.243,11.546
47,0.191,2.222,0.238,11.537
48,0.146,2.282,0.252,11.338
49,0.164,2.263,0.263,11.251
50,0.119,2.307,0.267,11.076
51,0.227,2.185,0.233,11.601
52,0.151,2.263,0.251,11.237
53,0.175,2.233,0.235,11.499
54,0.218,2.18,0.219,11.999
55,0.151,2.271,0.253,11.336
56,0.167,2.224,0.245,11.389
57,0.196,2.212,0.212,11.979
58,0.21,2.161,0.2,12.26
59,0.198,2.204,0.179,12.693
60,0.201,2.187,0.224,11.905
61,0.225,2.153,0.207,12.173
62,0.21,2.19,0.255,11.306
63,0.208,2.192,0.215,12.007
64,0.231,2.107,0.212,12.118
65,0.193,2.186,0.221,12.098
66,0.219,2.137,0.216,12.246
67,0.225,2.137,0.199,12.552
68,0.162,2.282,0.208,12.34
69,0.18,2.268,0.217,12.062
70,0.183,2.239,0.216,12.003
71,0.179,2.248,0.233,11.666
72,0.185,2.244,0.223,11.844
73,0.198,2.224,0.24,11.493
74,0.18,2.261,0.208,12.112
75,0.252,2.164,0.227,11.837
76,0.206,2.216,0.243,11.554
77,0.186,2.234,0.22,11.999
78,0.191,2.228,0.224,11.912
79,0.176,2.263,0.242,11.529
80,0.221,2.166,0.232,11.76
81,0.218,2.172,0.232,11.742
82,0.229,2.138,0.226,11.958
83,0.199,2.185,0.187,12.75
84,0.143,2.283,0.264,11.285
85,0.214,2.176,0.251,11.52
86,0.249,2.102,0.218,12.067
87,0.179,2.247,0.237,11.805
88,0.214,2.172,0.229,11.896
89,0.212,2.18,0.252,11.439
90,0.195,2.21,0.251,11.334
91,0.212,2.15,0.224,12.006
92,0.177,2.278,0.235,11.721
93,0.256,2.106,0.25,11.694
94,0.177,2.249,0.26,11.413
95,0.193,2.237,0.235,11.792
96,0.229,2.124,0.255,11.494
97,0.241,2.131,0.234,11.913
98,0.198,2.203,0.267,11.412
99,0.237,2.129,0.252,11.566
100,0.21,2.193,0.275,11.131
101,0.256,2.076,0.25,11.684
102,0.253,2.079,0.247,11.794
103,0.19,2.196,0.245,11.602
104,0.137,2.323,0.22,12.03
105,0.243,2.16,0.235,11.895
106,0.212,2.225,0.234,11.813
107,0.269,2.078,0.251,11.489
108,0.194,2.224,0.214,12.281
109,0.172,2.251,0.24,11.596
110,0.241,2.182,0.27,11.29
111,0.238,2.143,0.245,11.561
112,0.234,2.122,0.252,11.63
113,0.233,2.139,0.261,11.479
114,0.276,2.044,0.224,12.104
115,0.211,2.171,0.228,12.141
116,0.192,2.205,0.25,11.66
117,0.291,2.021,0.261,11.505
118,0.223,2.119,0.259,11.509
119,0.231,2.132,0.257,11.477
