,acc,loss,val_acc,val_loss
0,0.09,2.302,0.134,12.027
1,0.112,2.308,0.133,12.371
2,0.116,2.307,0.124,12.842
3,0.125,2.298,0.133,12.527
4,0.115,2.303,0.136,12.524
5,0.109,2.295,0.131,12.681
6,0.132,2.295,0.13,12.907
7,0.126,2.292,0.122,13.281
8,0.123,2.289,0.149,12.456
9,0.14,2.291,0.19,11.443
10,0.152,2.284,0.173,11.832
11,0.132,2.294,0.162,12.293
12,0.146,2.281,0.123,13.395
13,0.148,2.285,0.133,13.227
14,0.147,2.28,0.175,12.215
15,0.155,2.277,0.163,12.444
16,0.156,2.281,0.138,13.082
17,0.155,2.282,0.166,12.633
18,0.165,2.278,0.161,12.707
19,0.186,2.266,0.152,12.753
20,0.158,2.259,0.16,12.664
21,0.166,2.264,0.155,12.784
22,0.163,2.268,0.153,12.886
23,0.146,2.273,0.165,12.529
24,0.169,2.268,0.163,12.818
25,0.176,2.26,0.171,12.809
26,0.171,2.257,0.145,13.141
27,0.164,2.266,0.152,12.942
28,0.164,2.269,0.163,12.728
29,0.183,2.243,0.175,12.463
30,0.2,2.222,0.214,11.9
31,0.189,2.237,0.194,12.106
32,0.195,2.235,0.187,12.165
33,0.176,2.245,0.198,12.295
34,0.189,2.231,0.213,12.037
35,0.167,2.25,0.19,12.361
36,0.203,2.214,0.213,12.008
37,0.181,2.219,0.179,12.645
38,0.186,2.194,0.152,13.267
39,0.219,2.199,0.154,13.242
40,0.166,2.233,0.196,12.446
41,0.215,2.188,0.178,12.748
42,0.2,2.202,0.156,13.266
43,0.205,2.191,0.177,13.038
44,0.217,2.214,0.165,12.981
45,0.188,2.202,0.18,12.692
46,0.191,2.21,0.159,13.218
47,0.229,2.174,0.133,13.697
48,0.191,2.221,0.161,13.218
49,0.199,2.216,0.211,12.187
50,0.214,2.161,0.178,12.906
51,0.22,2.136,0.21,12.363
52,0.237,2.192,0.211,12.349
53,0.21,2.129,0.194,12.569
54,0.202,2.155,0.157,13.349
55,0.211,2.176,0.194,12.528
56,0.221,2.132,0.206,12.451
57,0.223,2.112,0.163,13.12
58,0.185,2.194,0.239,11.693
59,0.229,2.106,0.202,12.454
60,0.211,2.127,0.191,12.733
61,0.229,2.101,0.21,12.335
62,0.198,2.159,0.212,12.222
63,0.21,2.139,0.221,12.186
64,0.225,2.099,0.201,12.453
65,0.205,2.135,0.221,12.047
66,0.212,2.179,0.219,12.08
67,0.202,2.21,0.244,11.639
68,0.235,2.151,0.239,11.73
69,0.202,2.177,0.261,11.452
70,0.231,2.164,0.223,11.976
71,0.215,2.201,0.18,12.903
72,0.204,2.225,0.225,11.992
73,0.227,2.142,0.242,11.617
74,0.219,2.157,0.219,12.104
75,0.254,2.116,0.221,12.06
76,0.257,2.091,0.224,12.07
77,0.231,2.154,0.21,12.297
78,0.193,2.258,0.241,11.766
79,0.243,2.138,0.235,11.894
80,0.272,2.056,0.209,12.474
81,0.19,2.266,0.228,11.927
82,0.241,2.086,0.229,11.998
83,0.214,2.148,0.235,11.893
84,0.223,2.102,0.221,12.128
85,0.225,2.162,0.245,11.67
86,0.258,2.095,0.228,12.173
87,0.215,2.224,0.22,12.15
88,0.256,2.076,0.217,12.36
89,0.217,2.144,0.259,11.518
90,0.222,2.188,0.236,11.628
91,0.227,2.209,0.234,11.844
92,0.262,2.099,0.259,11.459
93,0.269,2.092,0.209,12.332
94,0.258,2.064,0.225,12.053
95,0.241,2.125,0.22,12.109
96,0.228,2.119,0.245,11.768
97,0.25,2.133,0.241,11.849
98,0.239,2.189,0.251,11.582
99,0.24,2.148,0.266,11.407
100,0.258,2.065,0.261,11.456
101,0.259,2.034,0.236,12.018
102,0.254,2.061,0.271,11.471
103,0.223,2.139,0.234,11.95
104,0.261,2.079,0.22,12.108
105,0.27,2.067,0.219,12.186
106,0.267,2.083,0.233,11.917
107,0.247,2.071,0.227,12.09
108,0.261,2.126,0.232,11.995
109,0.269,2.114,0.238,11.976
110,0.252,2.094,0.266,11.451
111,0.277,2.017,0.225,12.21
112,0.24,2.126,0.253,11.738
113,0.249,2.116,0.24,11.82
114,0.268,2.075,0.229,12.173
115,0.248,2.156,0.247,11.737
116,0.259,2.067,0.233,12.0
117,0.289,2.017,0.241,11.968
118,0.287,1.996,0.227,12.189
119,0.267,2.08,0.238,11.954
