,acc,loss,val_acc,val_loss
0,0.1,2.312,0.111,13.125
1,0.126,2.305,0.133,12.627
2,0.118,2.301,0.118,13.206
3,0.117,2.302,0.137,12.749
4,0.097,2.307,0.142,12.528
5,0.115,2.298,0.137,12.496
6,0.114,2.301,0.14,12.563
7,0.094,2.307,0.17,11.917
8,0.119,2.298,0.136,12.406
9,0.116,2.297,0.154,12.291
10,0.115,2.299,0.131,13.103
11,0.127,2.29,0.154,12.478
12,0.121,2.3,0.165,11.953
13,0.119,2.296,0.183,11.742
14,0.124,2.294,0.184,11.704
15,0.129,2.298,0.172,11.758
16,0.156,2.294,0.181,11.612
17,0.15,2.292,0.182,11.661
18,0.117,2.291,0.186,11.452
19,0.123,2.3,0.188,11.25
20,0.119,2.296,0.195,11.466
21,0.119,2.302,0.185,11.557
22,0.147,2.289,0.218,10.603
23,0.131,2.293,0.213,10.963
24,0.153,2.281,0.223,10.93
25,0.146,2.295,0.223,10.89
26,0.162,2.282,0.228,10.874
27,0.161,2.283,0.233,10.813
28,0.143,2.285,0.226,10.869
29,0.15,2.288,0.227,10.894
30,0.144,2.281,0.231,11.027
31,0.114,2.302,0.22,11.173
32,0.131,2.287,0.218,11.182
33,0.123,2.296,0.223,11.082
34,0.153,2.284,0.225,11.047
35,0.122,2.29,0.234,10.833
36,0.175,2.274,0.248,10.557
37,0.166,2.264,0.242,10.636
38,0.129,2.286,0.245,10.619
39,0.158,2.276,0.246,10.651
40,0.155,2.287,0.242,10.818
41,0.161,2.271,0.236,10.896
42,0.153,2.283,0.23,11.063
43,0.183,2.256,0.214,11.584
44,0.186,2.254,0.235,11.23
45,0.143,2.291,0.223,11.399
46,0.142,2.272,0.216,11.61
47,0.155,2.27,0.212,11.717
48,0.161,2.258,0.211,11.81
49,0.167,2.254,0.21,11.948
50,0.146,2.278,0.219,11.773
51,0.152,2.26,0.212,11.896
52,0.177,2.253,0.212,11.923
53,0.186,2.238,0.198,12.385
54,0.191,2.224,0.184,12.606
55,0.195,2.236,0.19,12.572
56,0.2,2.211,0.207,12.066
57,0.137,2.311,0.226,11.621
58,0.166,2.257,0.249,11.276
59,0.16,2.273,0.236,11.445
60,0.185,2.252,0.22,11.819
61,0.164,2.265,0.22,11.664
62,0.153,2.262,0.232,11.592
63,0.223,2.177,0.202,12.112
64,0.148,2.257,0.23,11.561
65,0.198,2.219,0.234,11.333
66,0.177,2.244,0.256,11.159
67,0.181,2.244,0.223,11.562
68,0.18,2.248,0.256,11.129
69,0.171,2.242,0.261,11.053
70,0.182,2.225,0.248,11.299
71,0.15,2.283,0.24,11.448
72,0.137,2.303,0.268,10.824
73,0.146,2.293,0.266,10.617
74,0.179,2.236,0.242,11.082
75,0.196,2.229,0.242,11.363
76,0.189,2.234,0.258,11.194
77,0.142,2.283,0.269,10.787
78,0.167,2.259,0.267,10.993
79,0.171,2.275,0.254,11.235
80,0.17,2.262,0.246,11.406
81,0.175,2.248,0.232,11.52
82,0.189,2.208,0.25,11.15
83,0.173,2.253,0.245,11.247
84,0.175,2.236,0.263,11.045
85,0.174,2.24,0.264,11.084
86,0.204,2.201,0.231,11.59
87,0.169,2.26,0.252,11.3
88,0.217,2.185,0.257,11.269
89,0.204,2.223,0.239,11.355
90,0.176,2.242,0.248,11.186
91,0.189,2.248,0.243,11.417
92,0.186,2.214,0.227,11.646
93,0.166,2.253,0.226,11.66
94,0.204,2.204,0.246,11.539
95,0.223,2.16,0.228,11.794
96,0.212,2.207,0.243,11.517
97,0.184,2.222,0.26,11.072
98,0.179,2.25,0.268,10.987
99,0.179,2.231,0.255,11.204
100,0.194,2.207,0.252,11.345
101,0.177,2.233,0.254,11.308
102,0.198,2.205,0.264,11.027
103,0.205,2.191,0.234,11.683
104,0.194,2.208,0.253,11.317
105,0.219,2.138,0.245,11.541
106,0.184,2.213,0.258,11.238
107,0.167,2.262,0.26,11.165
108,0.23,2.166,0.255,11.206
109,0.16,2.25,0.294,10.559
110,0.223,2.165,0.293,10.596
111,0.198,2.208,0.275,10.894
112,0.209,2.188,0.269,11.15
113,0.218,2.163,0.284,10.909
114,0.248,2.108,0.255,11.341
115,0.14,2.274,0.258,11.229
116,0.183,2.205,0.274,10.816
117,0.225,2.167,0.271,11.094
118,0.174,2.273,0.285,10.671
119,0.243,2.115,0.295,10.498
