,acc,loss,val_acc,val_loss
0,0.096,2.316,0.137,12.31
1,0.117,2.298,0.116,13.209
2,0.119,2.294,0.112,12.639
3,0.135,2.288,0.118,12.809
4,0.14,2.275,0.116,13.097
5,0.141,2.281,0.129,12.784
6,0.144,2.267,0.14,12.797
7,0.181,2.259,0.136,13.05
8,0.177,2.255,0.145,12.894
9,0.18,2.25,0.145,13.23
10,0.171,2.226,0.142,13.312
11,0.167,2.224,0.153,12.736
12,0.204,2.225,0.149,13.183
13,0.211,2.193,0.145,13.24
14,0.184,2.208,0.143,13.225
15,0.192,2.181,0.161,13.064
16,0.205,2.169,0.157,13.246
17,0.211,2.153,0.156,13.153
18,0.167,2.179,0.146,13.226
19,0.202,2.168,0.143,13.336
20,0.204,2.127,0.136,13.657
21,0.199,2.115,0.144,13.543
22,0.219,2.108,0.146,13.435
23,0.242,2.103,0.176,12.907
24,0.23,2.101,0.191,12.519
25,0.223,2.096,0.147,13.492
26,0.24,2.088,0.169,12.997
27,0.224,2.09,0.158,13.208
28,0.225,2.073,0.189,12.645
29,0.233,2.051,0.18,12.726
30,0.232,2.064,0.163,13.261
31,0.213,2.064,0.155,13.331
32,0.235,2.04,0.168,13.12
33,0.23,2.051,0.168,13.132
34,0.241,2.034,0.191,12.707
35,0.225,2.041,0.188,12.707
36,0.253,2.034,0.18,12.978
37,0.251,2.017,0.161,13.267
38,0.239,2.029,0.187,12.844
39,0.276,2.001,0.151,13.456
40,0.259,2.004,0.142,13.535
41,0.25,2.022,0.178,13.0
42,0.283,1.979,0.171,13.113
43,0.285,1.98,0.182,12.936
44,0.258,1.999,0.165,13.283
45,0.295,1.961,0.202,12.61
46,0.275,1.982,0.166,13.105
47,0.268,1.985,0.161,13.258
48,0.285,1.967,0.196,12.791
49,0.301,1.936,0.171,13.177
50,0.28,1.976,0.155,13.425
51,0.277,1.986,0.176,13.031
52,0.278,1.959,0.176,13.047
53,0.289,1.974,0.198,12.658
54,0.294,1.943,0.167,13.288
55,0.297,1.926,0.184,12.988
56,0.285,1.941,0.183,12.935
57,0.307,1.933,0.193,12.619
58,0.3,1.904,0.195,12.742
59,0.311,1.939,0.163,13.326
60,0.318,1.904,0.199,12.722
61,0.317,1.904,0.187,12.9
62,0.312,1.938,0.182,13.022
63,0.333,1.878,0.22,12.381
64,0.297,1.93,0.184,12.956
65,0.314,1.906,0.234,12.096
66,0.349,1.86,0.181,13.09
67,0.33,1.872,0.213,12.5
68,0.311,1.907,0.2,12.691
69,0.343,1.847,0.196,12.774
70,0.336,1.861,0.186,12.921
71,0.325,1.864,0.164,13.349
72,0.315,1.889,0.216,12.45
73,0.327,1.852,0.189,12.926
74,0.329,1.852,0.18,13.047
75,0.362,1.839,0.199,12.671
76,0.336,1.845,0.198,12.735
77,0.348,1.819,0.206,12.593
78,0.33,1.864,0.207,12.627
79,0.345,1.811,0.199,12.702
80,0.356,1.808,0.191,12.846
81,0.323,1.851,0.172,13.192
82,0.336,1.807,0.193,12.818
83,0.349,1.789,0.184,13.053
84,0.339,1.881,0.211,12.523
85,0.324,1.828,0.183,12.965
86,0.362,1.761,0.217,12.472
87,0.383,1.776,0.179,13.03
88,0.34,1.83,0.203,12.694
89,0.334,1.833,0.231,12.195
90,0.345,1.811,0.239,12.07
91,0.33,1.814,0.226,12.315
92,0.353,1.842,0.2,12.76
93,0.364,1.763,0.198,12.82
94,0.357,1.764,0.182,13.07
95,0.368,1.797,0.196,12.865
96,0.365,1.759,0.259,11.794
97,0.329,1.835,0.196,12.854
98,0.385,1.736,0.197,12.801
99,0.403,1.719,0.234,12.183
100,0.378,1.75,0.203,12.675
101,0.338,1.817,0.206,12.656
102,0.391,1.74,0.247,11.914
103,0.35,1.781,0.199,12.809
104,0.365,1.769,0.196,12.863
105,0.363,1.759,0.202,12.734
106,0.388,1.769,0.173,13.276
107,0.388,1.765,0.24,12.097
108,0.378,1.741,0.205,12.679
109,0.371,1.745,0.209,12.645
110,0.396,1.692,0.227,12.324
111,0.391,1.715,0.211,12.552
112,0.393,1.734,0.235,12.133
113,0.373,1.747,0.208,12.693
114,0.379,1.734,0.208,12.654
115,0.417,1.676,0.215,12.497
116,0.388,1.747,0.239,12.104
117,0.388,1.678,0.225,12.362
118,0.39,1.713,0.251,11.926
119,0.434,1.659,0.246,11.99
