,acc,loss,val_acc,val_loss
0,0.089,2.331,0.095,13.093
1,0.094,2.313,0.124,12.788
2,0.113,2.291,0.129,12.677
3,0.119,2.288,0.161,12.131
4,0.123,2.29,0.166,12.171
5,0.151,2.266,0.188,11.998
6,0.132,2.271,0.182,12.153
7,0.151,2.266,0.18,12.276
8,0.154,2.271,0.173,12.532
9,0.163,2.251,0.183,12.507
10,0.175,2.251,0.177,12.606
11,0.165,2.241,0.177,12.639
12,0.191,2.215,0.183,12.766
13,0.141,2.241,0.196,12.52
14,0.185,2.223,0.186,12.722
15,0.211,2.216,0.176,12.865
16,0.204,2.191,0.182,12.658
17,0.204,2.186,0.182,12.739
18,0.205,2.186,0.191,12.502
19,0.193,2.173,0.177,12.789
20,0.214,2.145,0.171,13.038
21,0.221,2.143,0.168,13.146
22,0.206,2.128,0.176,13.054
23,0.228,2.123,0.177,13.003
24,0.24,2.111,0.19,12.79
25,0.213,2.119,0.195,12.742
26,0.229,2.094,0.192,12.823
27,0.232,2.085,0.2,12.608
28,0.254,2.058,0.223,12.253
29,0.239,2.05,0.179,12.898
30,0.235,2.073,0.193,12.66
31,0.24,2.064,0.179,12.862
32,0.254,2.042,0.21,12.439
33,0.268,2.03,0.189,12.832
34,0.241,2.045,0.204,12.596
35,0.256,2.037,0.192,12.82
36,0.283,1.995,0.206,12.537
37,0.235,2.012,0.184,12.903
38,0.252,2.013,0.199,12.642
39,0.269,1.979,0.181,13.039
40,0.291,1.986,0.233,12.133
41,0.271,1.997,0.201,12.646
42,0.287,1.973,0.176,13.113
43,0.266,1.965,0.208,12.5
44,0.291,1.957,0.213,12.491
45,0.295,1.939,0.195,12.821
46,0.278,1.971,0.208,12.547
47,0.27,1.984,0.222,12.339
48,0.321,1.93,0.195,12.771
49,0.279,1.967,0.207,12.522
50,0.283,1.933,0.22,12.298
51,0.318,1.896,0.206,12.635
52,0.283,1.933,0.202,12.749
53,0.296,1.919,0.182,13.025
54,0.302,1.913,0.196,12.674
55,0.302,1.9,0.224,12.285
56,0.311,1.898,0.19,12.809
57,0.324,1.905,0.193,12.819
58,0.331,1.875,0.214,12.492
59,0.33,1.869,0.207,12.592
60,0.306,1.933,0.199,12.647
61,0.31,1.882,0.195,12.767
62,0.318,1.859,0.194,12.857
63,0.336,1.868,0.2,12.721
64,0.339,1.852,0.211,12.552
65,0.307,1.897,0.224,12.24
66,0.327,1.894,0.243,12.074
67,0.321,1.881,0.196,12.887
68,0.342,1.879,0.225,12.377
69,0.339,1.876,0.22,12.395
70,0.358,1.839,0.224,12.33
71,0.345,1.86,0.23,12.186
72,0.353,1.829,0.211,12.56
73,0.356,1.818,0.209,12.595
74,0.349,1.825,0.215,12.479
75,0.346,1.838,0.201,12.734
76,0.345,1.84,0.209,12.562
77,0.352,1.829,0.212,12.543
78,0.355,1.796,0.211,12.558
79,0.364,1.818,0.221,12.49
80,0.363,1.789,0.204,12.675
81,0.375,1.779,0.227,12.3
82,0.366,1.803,0.208,12.66
83,0.329,1.836,0.23,12.232
84,0.386,1.78,0.212,12.573
85,0.363,1.788,0.225,12.383
86,0.381,1.778,0.207,12.7
87,0.347,1.797,0.216,12.465
88,0.383,1.752,0.213,12.553
89,0.359,1.813,0.234,12.165
90,0.387,1.761,0.219,12.51
91,0.386,1.75,0.222,12.466
92,0.363,1.753,0.205,12.613
93,0.406,1.73,0.203,12.742
94,0.386,1.77,0.202,12.74
95,0.381,1.726,0.226,12.356
96,0.39,1.743,0.214,12.561
97,0.386,1.727,0.208,12.63
98,0.392,1.749,0.214,12.571
99,0.374,1.76,0.224,12.412
100,0.405,1.727,0.217,12.512
101,0.39,1.748,0.217,12.529
102,0.385,1.721,0.228,12.259
103,0.404,1.681,0.223,12.388
104,0.412,1.713,0.22,12.468
105,0.371,1.715,0.246,12.047
106,0.394,1.703,0.221,12.457
107,0.407,1.678,0.217,12.459
108,0.421,1.661,0.211,12.597
109,0.395,1.701,0.221,12.345
110,0.379,1.728,0.216,12.536
111,0.398,1.706,0.224,12.416
112,0.411,1.661,0.21,12.621
113,0.398,1.679,0.227,12.354
114,0.439,1.651,0.25,11.991
115,0.378,1.662,0.24,12.146
116,0.421,1.662,0.23,12.336
117,0.406,1.655,0.249,11.958
118,0.416,1.657,0.213,12.564
119,0.415,1.674,0.231,12.235
