,acc,loss,val_acc,val_loss
0,0.1,2.319,0.104,13.504
1,0.089,2.307,0.111,13.368
2,0.098,2.306,0.115,12.842
3,0.106,2.308,0.101,12.756
4,0.099,2.304,0.125,12.11
5,0.113,2.296,0.124,12.484
6,0.114,2.299,0.148,11.434
7,0.132,2.292,0.145,12.392
8,0.122,2.294,0.152,12.242
9,0.117,2.286,0.124,13.204
10,0.141,2.285,0.15,12.425
11,0.127,2.292,0.146,12.634
12,0.123,2.29,0.121,13.455
13,0.135,2.285,0.133,13.151
14,0.116,2.293,0.143,12.878
15,0.128,2.281,0.177,11.869
16,0.138,2.283,0.188,11.888
17,0.152,2.277,0.157,12.574
18,0.136,2.278,0.162,12.414
19,0.144,2.272,0.143,12.981
20,0.155,2.271,0.173,12.325
21,0.154,2.271,0.176,12.346
22,0.136,2.274,0.171,12.611
23,0.141,2.263,0.169,12.695
24,0.154,2.258,0.175,12.608
25,0.164,2.255,0.167,12.881
26,0.185,2.251,0.162,12.941
27,0.177,2.254,0.16,12.913
28,0.186,2.242,0.15,13.236
29,0.161,2.257,0.165,12.801
30,0.17,2.243,0.147,13.165
31,0.183,2.228,0.161,12.963
32,0.18,2.234,0.199,12.291
33,0.174,2.256,0.201,12.313
34,0.174,2.243,0.186,12.546
35,0.163,2.24,0.19,12.414
36,0.203,2.215,0.174,12.8
37,0.161,2.24,0.178,12.621
38,0.186,2.217,0.186,12.59
39,0.205,2.217,0.169,13.032
40,0.191,2.22,0.197,12.437
41,0.19,2.216,0.178,12.776
42,0.185,2.204,0.205,12.261
43,0.221,2.185,0.186,12.62
44,0.183,2.184,0.186,12.723
45,0.192,2.204,0.195,12.548
46,0.172,2.19,0.182,12.8
47,0.188,2.195,0.166,13.087
48,0.201,2.174,0.202,12.381
49,0.203,2.193,0.171,13.078
50,0.199,2.183,0.167,13.149
51,0.234,2.15,0.162,13.168
52,0.222,2.156,0.153,13.413
53,0.192,2.167,0.152,13.43
54,0.219,2.155,0.174,13.094
55,0.199,2.157,0.195,12.633
56,0.188,2.192,0.235,12.137
57,0.228,2.149,0.192,12.624
58,0.213,2.151,0.228,12.119
59,0.212,2.163,0.222,12.129
60,0.218,2.147,0.172,13.052
61,0.198,2.146,0.174,12.911
62,0.231,2.149,0.182,12.782
63,0.253,2.103,0.222,12.178
64,0.223,2.122,0.229,12.097
65,0.22,2.138,0.203,12.474
66,0.222,2.153,0.198,12.476
67,0.227,2.14,0.179,12.978
68,0.19,2.157,0.232,12.013
69,0.231,2.141,0.241,11.879
70,0.211,2.15,0.202,12.503
71,0.232,2.126,0.232,11.906
72,0.252,2.077,0.229,12.089
73,0.235,2.101,0.216,12.249
74,0.2,2.13,0.189,12.72
75,0.242,2.094,0.228,12.135
76,0.217,2.152,0.224,12.204
77,0.237,2.098,0.25,11.823
78,0.215,2.141,0.234,11.928
79,0.248,2.071,0.254,11.647
80,0.246,2.089,0.208,12.587
81,0.238,2.098,0.226,12.134
82,0.244,2.069,0.214,12.453
83,0.214,2.135,0.244,11.83
84,0.252,2.087,0.209,12.456
85,0.239,2.086,0.265,11.569
86,0.254,2.082,0.229,12.065
87,0.251,2.095,0.248,11.743
88,0.268,2.076,0.226,12.299
89,0.262,2.08,0.216,12.402
90,0.259,2.085,0.269,11.503
91,0.247,2.065,0.212,12.482
92,0.237,2.087,0.234,11.98
93,0.257,2.041,0.246,11.889
94,0.237,2.065,0.231,12.178
95,0.26,2.097,0.26,11.729
96,0.256,2.058,0.227,12.339
97,0.279,2.053,0.248,11.887
98,0.28,2.048,0.23,12.06
99,0.258,2.071,0.243,11.972
100,0.298,2.005,0.238,12.052
101,0.27,2.011,0.244,11.934
102,0.312,2.011,0.253,11.804
103,0.275,1.99,0.239,12.11
104,0.254,2.041,0.252,11.844
105,0.287,1.997,0.264,11.638
106,0.281,2.044,0.261,11.612
107,0.278,2.023,0.239,12.0
108,0.287,1.992,0.263,11.618
109,0.32,1.989,0.253,11.861
110,0.275,2.017,0.278,11.384
111,0.285,2.03,0.244,11.981
112,0.279,2.036,0.248,11.95
113,0.246,2.083,0.242,11.984
114,0.279,2.03,0.239,12.037
115,0.281,2.018,0.255,11.755
116,0.298,1.972,0.255,11.772
117,0.265,2.008,0.263,11.615
118,0.288,2.026,0.254,11.769
119,0.291,2.02,0.245,11.938
