,acc,loss,val_acc,val_loss
0,0.099,2.329,0.11,12.793
1,0.108,2.305,0.123,12.894
2,0.087,2.318,0.119,13.029
3,0.122,2.304,0.126,12.356
4,0.131,2.292,0.116,13.538
5,0.115,2.298,0.127,13.328
6,0.112,2.295,0.15,12.449
7,0.138,2.288,0.191,11.376
8,0.134,2.288,0.163,12.466
9,0.152,2.282,0.151,12.72
10,0.148,2.278,0.161,12.674
11,0.163,2.269,0.168,12.306
12,0.141,2.289,0.155,12.74
13,0.182,2.265,0.139,13.355
14,0.151,2.267,0.164,12.909
15,0.163,2.253,0.143,13.272
16,0.17,2.248,0.174,12.853
17,0.164,2.254,0.176,12.605
18,0.169,2.251,0.189,12.418
19,0.179,2.243,0.192,12.361
20,0.164,2.246,0.198,12.317
21,0.165,2.248,0.19,12.653
22,0.157,2.241,0.167,13.096
23,0.162,2.238,0.175,12.862
24,0.191,2.209,0.182,12.725
25,0.193,2.199,0.175,13.047
26,0.169,2.233,0.19,12.642
27,0.214,2.179,0.184,12.857
28,0.203,2.188,0.19,12.689
29,0.203,2.197,0.175,12.949
30,0.2,2.204,0.199,12.632
31,0.182,2.23,0.186,12.801
32,0.205,2.179,0.177,13.008
33,0.221,2.169,0.196,12.655
34,0.239,2.131,0.204,12.555
35,0.244,2.124,0.188,12.857
36,0.228,2.139,0.17,13.112
37,0.215,2.164,0.191,12.781
38,0.223,2.12,0.201,12.684
39,0.237,2.09,0.178,13.123
40,0.263,2.088,0.188,12.895
41,0.194,2.203,0.189,12.839
42,0.23,2.094,0.182,12.95
43,0.209,2.158,0.175,13.063
44,0.24,2.104,0.208,12.561
45,0.229,2.078,0.181,12.985
46,0.201,2.152,0.18,12.918
47,0.253,2.089,0.191,12.821
48,0.25,2.066,0.21,12.568
49,0.222,2.119,0.169,13.23
50,0.261,2.06,0.184,12.892
51,0.263,2.075,0.216,12.336
52,0.278,2.005,0.211,12.456
53,0.26,2.046,0.227,12.219
54,0.259,2.057,0.189,12.967
55,0.211,2.118,0.198,12.74
56,0.239,2.084,0.179,13.073
57,0.265,2.046,0.214,12.499
58,0.272,2.005,0.179,13.064
59,0.277,2.053,0.239,12.018
60,0.276,2.002,0.197,12.771
61,0.28,2.003,0.196,12.759
62,0.308,1.972,0.202,12.713
63,0.205,2.142,0.251,11.842
64,0.252,2.04,0.206,12.625
65,0.257,2.07,0.186,12.863
66,0.242,2.098,0.21,12.549
67,0.217,2.12,0.202,12.735
68,0.268,2.035,0.214,12.361
69,0.231,2.107,0.247,11.847
70,0.257,2.032,0.227,12.2
71,0.286,1.987,0.2,12.72
72,0.26,2.024,0.2,12.678
73,0.294,1.965,0.202,12.614
74,0.259,2.017,0.196,12.715
75,0.28,2.022,0.28,11.279
76,0.26,2.027,0.236,12.068
77,0.258,2.061,0.209,12.571
78,0.323,1.906,0.267,11.61
79,0.299,1.957,0.205,12.582
80,0.286,2.011,0.208,12.625
81,0.279,2.005,0.237,12.086
82,0.346,1.876,0.218,12.466
83,0.26,2.035,0.21,12.534
84,0.331,1.881,0.237,12.065
85,0.318,1.925,0.249,11.823
86,0.299,1.934,0.229,12.252
87,0.237,2.037,0.233,12.218
88,0.297,1.992,0.251,11.784
89,0.261,2.024,0.206,12.589
90,0.253,2.07,0.26,11.768
91,0.3,1.931,0.217,12.428
92,0.362,1.821,0.204,12.651
93,0.281,1.949,0.248,11.871
94,0.294,1.968,0.242,12.015
95,0.318,1.958,0.219,12.413
96,0.339,1.853,0.236,12.116
97,0.307,1.923,0.209,12.648
98,0.306,1.947,0.225,12.343
99,0.323,1.897,0.189,12.971
100,0.318,1.883,0.242,12.025
101,0.314,1.886,0.259,11.802
102,0.319,1.939,0.239,12.127
103,0.331,1.853,0.262,11.716
104,0.335,1.864,0.233,12.221
105,0.316,1.89,0.251,11.761
106,0.334,1.86,0.209,12.589
107,0.306,1.892,0.248,12.004
108,0.318,1.867,0.249,11.923
109,0.358,1.765,0.246,11.963
110,0.32,1.871,0.232,12.234
111,0.278,1.99,0.207,12.657
112,0.342,1.812,0.227,12.256
113,0.318,1.943,0.253,11.924
114,0.366,1.823,0.263,11.714
115,0.307,1.932,0.209,12.524
116,0.347,1.815,0.25,11.9
117,0.331,1.9,0.251,11.941
118,0.383,1.824,0.244,11.985
119,0.305,1.902,0.254,11.858
