,acc,loss,val_acc,val_loss
0,0.114,2.309,0.105,14.238
1,0.107,2.301,0.11,13.795
2,0.103,2.297,0.113,13.819
3,0.128,2.291,0.12,13.391
4,0.136,2.284,0.127,13.299
5,0.148,2.278,0.113,13.819
6,0.15,2.278,0.119,13.787
7,0.137,2.277,0.128,13.41
8,0.17,2.272,0.121,13.471
9,0.134,2.279,0.132,13.274
10,0.177,2.257,0.133,13.292
11,0.152,2.265,0.146,12.979
12,0.164,2.247,0.142,13.042
13,0.161,2.249,0.161,12.562
14,0.169,2.236,0.182,12.071
15,0.167,2.243,0.164,12.855
16,0.192,2.216,0.179,12.679
17,0.209,2.217,0.18,12.592
18,0.19,2.217,0.173,12.714
19,0.199,2.193,0.179,12.599
20,0.194,2.195,0.162,12.999
21,0.212,2.176,0.168,12.836
22,0.204,2.175,0.175,12.799
23,0.22,2.154,0.186,12.772
24,0.203,2.168,0.177,12.629
25,0.211,2.162,0.2,12.367
26,0.222,2.149,0.185,12.673
27,0.199,2.142,0.227,11.989
28,0.198,2.134,0.192,12.586
29,0.208,2.133,0.225,12.041
30,0.239,2.115,0.2,12.457
31,0.229,2.112,0.222,12.046
32,0.215,2.114,0.202,12.431
33,0.246,2.086,0.209,12.355
34,0.231,2.107,0.213,12.346
35,0.227,2.087,0.21,12.201
36,0.227,2.07,0.198,12.593
37,0.223,2.105,0.211,12.37
38,0.211,2.085,0.188,12.839
39,0.248,2.078,0.202,12.385
40,0.22,2.086,0.189,12.807
41,0.239,2.089,0.217,12.13
42,0.249,2.078,0.194,12.638
43,0.221,2.063,0.198,12.509
44,0.257,2.046,0.261,11.592
45,0.252,2.053,0.191,12.699
46,0.243,2.034,0.194,12.696
47,0.232,2.066,0.18,13.028
48,0.238,2.021,0.195,12.728
49,0.254,2.041,0.232,12.034
50,0.285,2.024,0.188,12.844
51,0.27,2.013,0.222,12.311
52,0.265,1.98,0.236,12.035
53,0.276,2.018,0.246,11.752
54,0.262,2.015,0.211,12.427
55,0.271,2.005,0.23,12.027
56,0.266,2.013,0.186,12.852
57,0.276,1.987,0.202,12.649
58,0.28,2.011,0.209,12.427
59,0.271,2.002,0.207,12.608
60,0.28,1.978,0.183,13.0
61,0.265,2.005,0.188,12.824
62,0.278,1.984,0.231,12.119
63,0.292,1.977,0.217,12.351
64,0.271,1.971,0.22,12.289
65,0.285,2.014,0.248,11.791
66,0.278,1.968,0.22,12.363
67,0.304,1.97,0.258,11.658
68,0.311,1.946,0.227,12.161
69,0.295,1.962,0.212,12.498
70,0.266,1.996,0.233,12.199
71,0.278,1.964,0.228,12.161
72,0.298,1.94,0.222,12.328
73,0.275,1.956,0.244,11.897
74,0.31,1.947,0.217,12.483
75,0.292,1.937,0.219,12.42
76,0.335,1.925,0.199,12.739
77,0.31,1.961,0.224,12.29
78,0.318,1.907,0.233,12.22
79,0.276,1.947,0.226,12.331
80,0.321,1.902,0.226,12.289
81,0.266,1.978,0.205,12.529
82,0.295,1.96,0.224,12.354
83,0.3,1.959,0.228,12.329
84,0.334,1.9,0.271,11.481
85,0.295,1.961,0.239,12.048
86,0.302,1.932,0.21,12.499
87,0.323,1.92,0.226,12.172
88,0.31,1.907,0.221,12.365
89,0.32,1.915,0.212,12.463
90,0.347,1.842,0.248,11.904
91,0.32,1.912,0.227,12.207
92,0.298,1.951,0.26,11.657
93,0.359,1.843,0.212,12.469
94,0.357,1.862,0.244,11.988
95,0.346,1.857,0.245,11.944
96,0.32,1.869,0.255,11.804
97,0.353,1.908,0.268,11.668
98,0.329,1.868,0.23,12.232
99,0.32,1.898,0.242,12.011
100,0.328,1.86,0.239,12.034
101,0.321,1.917,0.188,12.942
102,0.326,1.866,0.245,11.995
103,0.349,1.836,0.22,12.49
104,0.333,1.884,0.243,12.025
105,0.34,1.851,0.217,12.512
106,0.33,1.894,0.214,12.551
107,0.325,1.856,0.234,12.155
108,0.336,1.876,0.256,11.778
109,0.354,1.845,0.24,12.071
110,0.33,1.857,0.218,12.453
111,0.358,1.814,0.238,12.048
112,0.315,1.876,0.223,12.332
113,0.347,1.83,0.222,12.433
114,0.392,1.795,0.232,12.246
115,0.337,1.927,0.236,12.22
116,0.359,1.81,0.259,11.789
117,0.358,1.852,0.242,12.045
118,0.33,1.852,0.247,11.966
119,0.369,1.844,0.228,12.293
