,acc,loss,val_acc,val_loss
0,0.114,2.302,0.122,13.637
1,0.096,2.306,0.15,11.384
2,0.106,2.305,0.167,11.463
3,0.138,2.29,0.166,11.662
4,0.112,2.293,0.179,11.244
5,0.119,2.299,0.17,11.618
6,0.136,2.292,0.175,11.75
7,0.129,2.294,0.146,12.358
8,0.137,2.285,0.173,12.0
9,0.156,2.281,0.172,12.168
10,0.143,2.279,0.161,12.358
11,0.146,2.288,0.192,11.573
12,0.155,2.275,0.149,12.841
13,0.129,2.279,0.162,12.19
14,0.18,2.264,0.158,12.63
15,0.154,2.272,0.171,12.425
16,0.153,2.275,0.168,12.45
17,0.17,2.272,0.186,11.93
18,0.15,2.276,0.178,12.228
19,0.144,2.278,0.179,12.104
20,0.174,2.262,0.169,12.461
21,0.171,2.252,0.143,13.189
22,0.181,2.247,0.22,11.668
23,0.17,2.261,0.23,11.353
24,0.176,2.251,0.219,11.637
25,0.181,2.24,0.2,11.962
26,0.182,2.237,0.239,11.309
27,0.195,2.219,0.219,11.79
28,0.176,2.233,0.232,11.328
29,0.177,2.221,0.208,11.959
30,0.2,2.229,0.22,11.711
31,0.171,2.217,0.212,11.848
32,0.2,2.213,0.246,11.293
33,0.169,2.231,0.254,11.333
34,0.194,2.201,0.201,12.412
35,0.198,2.202,0.197,12.396
36,0.194,2.208,0.269,10.838
37,0.199,2.201,0.262,11.102
38,0.206,2.184,0.252,11.547
39,0.188,2.188,0.232,11.77
40,0.209,2.164,0.231,11.908
41,0.185,2.217,0.286,10.763
42,0.206,2.187,0.268,11.224
43,0.22,2.164,0.223,12.153
44,0.259,2.122,0.197,12.487
45,0.233,2.139,0.189,12.698
46,0.237,2.142,0.199,12.572
47,0.215,2.145,0.225,11.985
48,0.21,2.138,0.202,12.506
49,0.227,2.129,0.23,12.091
50,0.203,2.182,0.257,11.566
51,0.252,2.118,0.201,12.56
52,0.233,2.153,0.215,12.326
53,0.186,2.199,0.22,12.134
54,0.259,2.124,0.243,11.704
55,0.247,2.139,0.243,11.734
56,0.223,2.118,0.241,11.816
57,0.252,2.13,0.219,12.233
58,0.269,2.091,0.212,12.322
59,0.237,2.152,0.223,12.137
60,0.249,2.127,0.221,12.179
61,0.215,2.15,0.215,12.308
62,0.19,2.165,0.218,12.327
63,0.249,2.06,0.242,11.792
64,0.244,2.114,0.227,12.242
65,0.229,2.105,0.288,10.927
66,0.266,2.046,0.244,11.824
67,0.248,2.1,0.27,11.306
68,0.266,2.061,0.209,12.431
69,0.258,2.036,0.211,12.454
70,0.241,2.11,0.283,11.104
71,0.272,2.076,0.297,10.946
72,0.263,2.056,0.236,12.013
73,0.241,2.118,0.248,11.904
74,0.241,2.089,0.252,11.828
75,0.254,2.075,0.249,11.785
76,0.307,1.973,0.277,11.313
77,0.214,2.078,0.247,11.857
78,0.287,2.032,0.27,11.321
79,0.221,2.12,0.257,11.66
80,0.271,2.083,0.244,11.915
81,0.288,2.074,0.247,11.92
82,0.256,2.09,0.259,11.535
83,0.242,2.075,0.257,11.721
84,0.28,2.077,0.276,11.397
85,0.27,2.026,0.299,10.861
86,0.291,2.022,0.241,11.938
87,0.304,2.003,0.259,11.651
88,0.287,2.033,0.303,10.967
89,0.265,2.057,0.266,11.619
90,0.254,2.06,0.233,12.117
91,0.276,2.017,0.256,11.67
92,0.279,2.016,0.22,12.293
93,0.321,1.987,0.226,12.249
94,0.257,2.086,0.252,11.742
95,0.269,2.041,0.259,11.702
96,0.283,2.033,0.252,11.785
97,0.241,2.074,0.286,11.096
98,0.298,2.001,0.275,11.352
99,0.283,2.028,0.287,11.181
100,0.336,1.925,0.261,11.664
101,0.317,1.939,0.257,11.761
102,0.283,1.987,0.281,11.394
103,0.307,1.969,0.263,11.655
104,0.246,2.144,0.271,11.405
105,0.33,1.954,0.27,11.532
106,0.323,1.905,0.243,12.043
107,0.314,1.974,0.262,11.602
108,0.338,1.943,0.269,11.623
109,0.337,1.913,0.252,11.785
110,0.3,2.014,0.262,11.713
111,0.309,1.993,0.254,11.826
112,0.3,1.995,0.29,11.157
113,0.282,2.037,0.283,11.296
114,0.285,2.011,0.254,11.788
115,0.355,1.875,0.239,12.043
116,0.336,1.883,0.232,12.185
117,0.33,1.893,0.262,11.686
118,0.333,1.937,0.247,11.877
119,0.279,2.033,0.242,12.043
