,acc,loss,val_acc,val_loss
0,0.113,2.308,0.132,12.46
1,0.112,2.299,0.113,13.25
2,0.11,2.306,0.13,12.756
3,0.146,2.285,0.126,12.99
4,0.113,2.289,0.14,12.666
5,0.14,2.282,0.131,13.384
6,0.154,2.277,0.142,13.132
7,0.132,2.282,0.139,13.078
8,0.113,2.294,0.142,13.041
9,0.158,2.271,0.15,13.035
10,0.162,2.269,0.147,13.096
11,0.173,2.261,0.16,12.674
12,0.186,2.241,0.15,13.201
13,0.156,2.252,0.163,12.883
14,0.157,2.261,0.157,13.207
15,0.176,2.234,0.164,13.016
16,0.175,2.232,0.156,13.001
17,0.163,2.237,0.158,13.036
18,0.183,2.227,0.162,13.107
19,0.148,2.26,0.171,12.845
20,0.184,2.224,0.146,13.387
21,0.173,2.235,0.169,13.067
22,0.175,2.216,0.174,12.915
23,0.201,2.184,0.159,13.305
24,0.171,2.234,0.163,13.287
25,0.194,2.192,0.18,12.928
26,0.205,2.173,0.18,12.854
27,0.176,2.194,0.183,12.801
28,0.211,2.163,0.155,13.201
29,0.191,2.188,0.185,12.775
30,0.222,2.134,0.206,12.449
31,0.235,2.165,0.189,12.755
32,0.21,2.133,0.172,12.957
33,0.201,2.141,0.184,12.789
34,0.225,2.096,0.198,12.543
35,0.215,2.136,0.182,12.98
36,0.217,2.124,0.178,12.981
37,0.219,2.133,0.187,12.824
38,0.225,2.129,0.197,12.604
39,0.227,2.061,0.18,12.879
40,0.22,2.111,0.17,13.116
41,0.208,2.129,0.213,12.306
42,0.209,2.145,0.213,12.357
43,0.213,2.135,0.185,12.872
44,0.23,2.086,0.194,12.718
45,0.234,2.076,0.196,12.754
46,0.273,2.028,0.225,12.257
47,0.266,2.0,0.204,12.466
48,0.266,2.034,0.206,12.532
49,0.258,2.043,0.227,12.089
50,0.24,2.103,0.21,12.48
51,0.242,2.016,0.191,12.794
52,0.228,2.101,0.208,12.482
53,0.253,2.032,0.208,12.505
54,0.247,2.028,0.228,12.245
55,0.248,2.065,0.229,12.172
56,0.19,2.179,0.2,12.766
57,0.233,2.078,0.209,12.428
58,0.28,2.05,0.245,11.94
59,0.275,2.043,0.224,12.258
60,0.243,2.05,0.205,12.499
61,0.271,2.067,0.214,12.472
62,0.251,2.095,0.211,12.424
63,0.286,1.993,0.217,12.516
64,0.223,2.098,0.222,12.28
65,0.269,1.996,0.207,12.539
66,0.239,2.078,0.198,12.709
67,0.242,2.106,0.215,12.325
68,0.253,2.037,0.212,12.474
69,0.294,1.935,0.239,12.095
70,0.282,1.953,0.224,12.269
71,0.247,2.028,0.221,12.352
72,0.249,2.067,0.246,11.906
73,0.286,1.991,0.229,12.093
74,0.286,2.01,0.239,12.086
75,0.286,1.972,0.247,11.958
76,0.277,1.958,0.207,12.633
77,0.286,2.006,0.217,12.295
78,0.277,1.988,0.203,12.664
79,0.256,2.083,0.251,11.752
80,0.259,2.024,0.251,11.805
81,0.305,1.936,0.243,12.004
82,0.299,1.904,0.206,12.59
83,0.318,1.893,0.244,12.002
84,0.316,1.9,0.222,12.345
85,0.285,1.975,0.202,12.684
86,0.327,1.854,0.2,12.728
87,0.283,1.999,0.243,11.977
88,0.266,2.018,0.232,12.195
89,0.292,2.001,0.247,11.9
90,0.323,1.945,0.209,12.59
91,0.317,1.935,0.209,12.679
92,0.306,1.982,0.219,12.421
93,0.328,1.891,0.238,12.03
94,0.292,1.961,0.215,12.512
95,0.309,1.909,0.232,12.173
96,0.323,1.932,0.245,12.039
97,0.315,1.903,0.215,12.482
98,0.325,1.865,0.243,12.088
99,0.331,1.85,0.246,12.021
100,0.349,1.889,0.243,12.003
101,0.3,1.914,0.225,12.252
102,0.366,1.821,0.243,12.107
103,0.307,1.887,0.243,11.978
104,0.309,1.929,0.243,12.046
105,0.327,1.881,0.211,12.58
106,0.323,1.955,0.252,11.92
107,0.354,1.86,0.22,12.334
108,0.318,1.919,0.218,12.452
109,0.319,1.883,0.244,11.949
110,0.344,1.849,0.256,11.792
111,0.36,1.786,0.238,12.179
112,0.403,1.79,0.248,11.922
113,0.331,1.875,0.249,11.953
114,0.292,1.974,0.229,12.242
115,0.359,1.833,0.247,12.003
116,0.292,1.953,0.233,12.211
117,0.277,2.022,0.246,11.995
118,0.338,1.853,0.243,11.983
119,0.348,1.832,0.253,11.881
