,acc,loss,val_acc,val_loss
0,0.084,2.316,0.128,11.922
1,0.09,2.32,0.125,11.637
2,0.093,2.302,0.103,12.099
3,0.104,2.303,0.119,11.754
4,0.097,2.307,0.128,11.722
5,0.113,2.306,0.127,11.493
6,0.106,2.306,0.131,11.943
7,0.118,2.305,0.127,12.61
8,0.115,2.304,0.143,11.277
9,0.1,2.302,0.134,11.427
10,0.105,2.3,0.165,10.939
11,0.102,2.301,0.166,11.099
12,0.113,2.303,0.147,11.362
13,0.106,2.299,0.137,11.701
14,0.112,2.304,0.124,12.67
15,0.099,2.299,0.12,12.718
16,0.117,2.3,0.149,11.401
17,0.128,2.299,0.171,11.132
18,0.117,2.3,0.157,11.844
19,0.153,2.296,0.164,11.815
20,0.113,2.294,0.17,11.636
21,0.115,2.293,0.162,11.989
22,0.121,2.295,0.177,11.738
23,0.116,2.301,0.174,11.626
24,0.148,2.289,0.171,11.845
25,0.105,2.297,0.196,10.787
26,0.116,2.294,0.174,11.512
27,0.135,2.282,0.156,11.925
28,0.121,2.297,0.173,11.161
29,0.137,2.3,0.185,11.221
30,0.131,2.301,0.192,11.408
31,0.153,2.287,0.175,11.846
32,0.138,2.286,0.17,12.267
33,0.132,2.291,0.18,11.998
34,0.141,2.292,0.182,11.784
35,0.129,2.297,0.205,11.295
36,0.152,2.288,0.172,12.025
37,0.182,2.27,0.176,12.317
38,0.147,2.294,0.178,12.323
39,0.122,2.29,0.176,12.515
40,0.138,2.285,0.171,12.548
41,0.154,2.283,0.172,12.552
42,0.162,2.277,0.17,12.421
43,0.11,2.297,0.178,12.131
44,0.157,2.287,0.174,12.217
45,0.146,2.286,0.181,12.264
46,0.171,2.27,0.17,12.785
47,0.15,2.287,0.167,12.524
48,0.166,2.273,0.153,13.209
49,0.142,2.289,0.167,12.874
50,0.173,2.273,0.156,13.184
51,0.154,2.28,0.164,13.107
52,0.154,2.261,0.151,13.404
53,0.179,2.259,0.152,13.288
54,0.162,2.265,0.154,13.327
55,0.153,2.254,0.154,13.262
56,0.141,2.284,0.153,13.313
57,0.147,2.283,0.164,12.888
58,0.161,2.268,0.151,13.287
59,0.128,2.306,0.175,12.744
60,0.208,2.243,0.167,13.069
61,0.153,2.284,0.172,13.008
62,0.181,2.256,0.155,13.319
63,0.186,2.257,0.153,13.345
64,0.134,2.279,0.176,12.925
65,0.132,2.296,0.173,12.827
66,0.156,2.256,0.178,12.68
67,0.157,2.285,0.158,13.171
68,0.195,2.251,0.167,13.059
69,0.173,2.266,0.168,13.008
70,0.157,2.282,0.184,12.519
71,0.184,2.255,0.168,13.053
72,0.169,2.273,0.174,12.996
73,0.152,2.277,0.156,13.277
74,0.157,2.267,0.172,12.949
75,0.186,2.238,0.166,13.021
76,0.202,2.213,0.17,13.056
77,0.153,2.3,0.164,13.032
78,0.112,2.303,0.184,12.673
79,0.141,2.279,0.178,12.844
80,0.201,2.218,0.149,13.377
81,0.161,2.253,0.157,13.236
82,0.165,2.26,0.158,13.216
83,0.213,2.223,0.161,13.117
84,0.173,2.243,0.155,13.326
85,0.158,2.268,0.145,13.518
86,0.141,2.294,0.165,13.102
87,0.194,2.238,0.142,13.521
88,0.182,2.244,0.163,13.188
89,0.186,2.259,0.156,13.237
90,0.174,2.243,0.164,13.106
91,0.155,2.26,0.154,13.31
92,0.214,2.197,0.144,13.543
93,0.211,2.194,0.155,13.373
94,0.171,2.233,0.16,13.272
95,0.189,2.242,0.166,13.015
96,0.164,2.29,0.194,12.457
97,0.23,2.174,0.158,13.24
98,0.186,2.213,0.164,12.966
99,0.186,2.216,0.157,13.254
100,0.175,2.24,0.165,12.974
101,0.214,2.191,0.159,13.189
102,0.194,2.209,0.186,12.77
103,0.144,2.29,0.168,13.085
104,0.179,2.25,0.162,13.182
105,0.206,2.171,0.166,13.034
106,0.162,2.269,0.179,12.843
107,0.221,2.153,0.157,13.262
108,0.162,2.242,0.159,13.218
109,0.188,2.247,0.193,12.562
110,0.189,2.215,0.158,13.253
111,0.18,2.234,0.161,13.155
112,0.107,2.368,0.221,11.56
113,0.202,2.212,0.2,11.976
114,0.209,2.214,0.178,12.576
115,0.183,2.239,0.196,12.25
116,0.194,2.229,0.175,12.709
117,0.167,2.243,0.167,12.962
118,0.222,2.191,0.179,12.765
119,0.247,2.145,0.164,13.136
