,acc,loss,val_acc,val_loss
0,0.085,2.34,0.117,13.449
1,0.098,2.314,0.13,12.807
2,0.109,2.309,0.141,12.54
3,0.115,2.302,0.138,12.614
4,0.119,2.3,0.142,12.421
5,0.118,2.292,0.154,12.044
6,0.129,2.294,0.145,12.303
7,0.129,2.301,0.171,11.811
8,0.138,2.29,0.166,12.47
9,0.116,2.302,0.148,12.823
10,0.133,2.286,0.147,13.015
11,0.134,2.28,0.166,12.612
12,0.127,2.283,0.158,12.862
13,0.153,2.271,0.167,12.943
14,0.148,2.291,0.185,12.073
15,0.129,2.292,0.187,11.888
16,0.153,2.276,0.167,12.717
17,0.152,2.27,0.165,12.767
18,0.16,2.273,0.184,12.089
19,0.124,2.29,0.213,11.588
20,0.162,2.274,0.186,12.101
21,0.156,2.277,0.225,10.971
22,0.171,2.261,0.205,11.732
23,0.124,2.296,0.219,11.666
24,0.152,2.26,0.2,11.97
25,0.172,2.248,0.209,11.606
26,0.192,2.225,0.198,12.258
27,0.137,2.29,0.226,11.565
28,0.118,2.284,0.211,11.884
29,0.183,2.238,0.211,11.835
30,0.147,2.282,0.226,11.723
31,0.163,2.259,0.236,11.376
32,0.189,2.235,0.229,11.52
33,0.183,2.231,0.226,11.769
34,0.167,2.254,0.224,11.716
35,0.169,2.261,0.233,11.715
36,0.177,2.217,0.226,11.887
37,0.163,2.241,0.223,11.878
38,0.185,2.236,0.214,11.975
39,0.179,2.234,0.246,11.314
40,0.19,2.195,0.208,12.34
41,0.162,2.265,0.227,11.813
42,0.173,2.232,0.204,12.163
43,0.16,2.267,0.226,11.903
44,0.18,2.238,0.192,12.515
45,0.189,2.23,0.234,11.641
46,0.201,2.226,0.198,12.44
47,0.174,2.235,0.19,12.434
48,0.204,2.191,0.196,12.508
49,0.211,2.186,0.196,12.561
50,0.173,2.22,0.194,12.568
51,0.176,2.23,0.191,12.747
52,0.202,2.21,0.193,12.578
53,0.225,2.177,0.186,12.828
54,0.196,2.235,0.208,12.461
55,0.175,2.245,0.22,11.952
56,0.16,2.258,0.195,12.535
57,0.219,2.161,0.242,11.771
58,0.219,2.174,0.198,12.583
59,0.232,2.13,0.19,12.746
60,0.203,2.163,0.203,12.552
61,0.215,2.199,0.203,12.439
62,0.205,2.2,0.194,12.639
63,0.177,2.265,0.194,12.518
64,0.199,2.181,0.187,12.79
65,0.214,2.18,0.209,12.368
66,0.2,2.205,0.189,12.763
67,0.195,2.229,0.209,12.279
68,0.233,2.104,0.186,12.944
69,0.269,2.077,0.203,12.594
70,0.191,2.22,0.221,12.265
71,0.229,2.095,0.211,12.388
72,0.21,2.183,0.208,12.41
73,0.277,2.088,0.225,12.255
74,0.195,2.195,0.216,12.306
75,0.28,2.047,0.195,12.717
76,0.208,2.203,0.199,12.596
77,0.239,2.164,0.199,12.672
78,0.256,2.11,0.214,12.376
79,0.228,2.168,0.189,12.795
80,0.276,2.042,0.203,12.649
81,0.209,2.175,0.21,12.423
82,0.233,2.132,0.201,12.592
83,0.214,2.162,0.201,12.6
84,0.287,2.078,0.19,12.802
85,0.218,2.169,0.213,12.374
86,0.277,2.04,0.177,13.019
87,0.268,2.082,0.197,12.652
88,0.211,2.163,0.22,12.266
89,0.29,2.081,0.208,12.508
90,0.273,2.063,0.205,12.493
91,0.258,2.069,0.198,12.777
92,0.287,2.045,0.22,12.395
93,0.24,2.165,0.226,12.323
94,0.246,2.101,0.227,12.207
95,0.217,2.181,0.21,12.435
96,0.254,2.085,0.208,12.583
97,0.277,2.044,0.195,12.759
98,0.241,2.083,0.195,12.768
99,0.204,2.25,0.217,12.363
100,0.241,2.153,0.214,12.367
101,0.308,2.061,0.221,12.321
102,0.272,2.069,0.213,12.415
103,0.244,2.104,0.251,11.851
104,0.273,2.016,0.207,12.624
105,0.27,2.008,0.212,12.49
106,0.294,2.034,0.207,12.563
107,0.212,2.173,0.234,11.934
108,0.262,2.069,0.229,12.229
109,0.257,2.067,0.235,12.138
110,0.252,2.121,0.227,12.202
111,0.225,2.177,0.249,11.825
112,0.307,2.001,0.221,12.286
113,0.308,1.954,0.204,12.646
114,0.299,1.996,0.224,12.26
115,0.262,2.081,0.212,12.491
116,0.257,2.133,0.207,12.504
117,0.257,2.095,0.222,12.289
118,0.273,2.09,0.205,12.593
119,0.306,1.976,0.201,12.667
