,acc,loss,val_acc,val_loss
0,0.085,2.329,0.108,12.152
1,0.105,2.314,0.135,11.393
2,0.108,2.307,0.134,11.382
3,0.1,2.307,0.142,11.53
4,0.127,2.302,0.148,11.698
5,0.104,2.303,0.17,11.059
6,0.106,2.301,0.167,10.771
7,0.122,2.299,0.172,10.635
8,0.096,2.304,0.15,11.488
9,0.109,2.301,0.169,10.771
10,0.115,2.303,0.181,10.603
11,0.105,2.3,0.165,11.516
12,0.112,2.3,0.18,11.449
13,0.144,2.292,0.174,11.706
14,0.122,2.299,0.192,10.89
15,0.11,2.301,0.177,11.307
16,0.127,2.292,0.195,11.125
17,0.107,2.303,0.209,9.946
18,0.146,2.29,0.223,9.741
19,0.145,2.289,0.235,10.003
20,0.132,2.289,0.233,9.861
21,0.124,2.305,0.233,10.093
22,0.124,2.29,0.204,11.034
23,0.121,2.292,0.21,10.715
24,0.133,2.284,0.224,10.816
25,0.152,2.275,0.224,11.215
26,0.133,2.291,0.223,11.341
27,0.164,2.274,0.227,11.354
28,0.179,2.272,0.236,11.332
29,0.161,2.274,0.226,11.399
30,0.136,2.29,0.233,11.32
31,0.18,2.262,0.226,11.432
32,0.161,2.281,0.225,11.499
33,0.128,2.299,0.239,11.038
34,0.155,2.28,0.236,11.158
35,0.198,2.265,0.242,11.472
36,0.151,2.284,0.242,11.301
37,0.201,2.248,0.238,11.353
38,0.157,2.281,0.23,11.237
39,0.195,2.242,0.217,11.567
40,0.16,2.278,0.228,11.566
41,0.196,2.237,0.205,12.1
42,0.166,2.259,0.22,11.74
43,0.174,2.257,0.249,11.397
44,0.175,2.267,0.234,11.285
45,0.167,2.242,0.229,11.526
46,0.119,2.312,0.257,10.841
47,0.17,2.269,0.243,11.094
48,0.143,2.274,0.251,10.768
49,0.175,2.265,0.242,11.117
50,0.193,2.241,0.232,11.491
51,0.138,2.27,0.224,11.64
52,0.141,2.285,0.24,11.131
53,0.202,2.221,0.225,11.706
54,0.185,2.231,0.225,11.578
55,0.221,2.198,0.242,11.498
56,0.165,2.236,0.221,11.805
57,0.162,2.26,0.209,12.012
58,0.115,2.335,0.273,10.51
59,0.128,2.299,0.272,10.258
60,0.167,2.247,0.245,11.143
61,0.16,2.269,0.231,11.302
62,0.185,2.248,0.244,11.309
63,0.166,2.265,0.225,11.595
64,0.158,2.265,0.233,11.455
65,0.227,2.187,0.225,11.836
66,0.171,2.262,0.254,11.13
67,0.169,2.261,0.241,11.418
68,0.203,2.212,0.245,11.443
69,0.241,2.16,0.229,11.902
70,0.206,2.163,0.22,12.117
71,0.175,2.274,0.21,11.971
72,0.225,2.168,0.191,12.659
73,0.175,2.249,0.222,11.816
74,0.2,2.188,0.217,12.047
75,0.22,2.163,0.205,12.356
76,0.203,2.194,0.204,12.448
77,0.229,2.195,0.188,12.731
78,0.194,2.228,0.195,12.583
79,0.15,2.284,0.246,11.428
80,0.209,2.185,0.206,12.385
81,0.2,2.212,0.228,11.795
82,0.193,2.211,0.245,11.512
83,0.184,2.239,0.231,11.721
84,0.151,2.293,0.239,11.52
85,0.242,2.153,0.231,11.981
86,0.191,2.244,0.225,11.818
87,0.206,2.22,0.247,11.544
88,0.229,2.155,0.246,11.652
89,0.21,2.184,0.206,12.308
90,0.145,2.294,0.233,11.844
91,0.218,2.193,0.218,11.948
92,0.205,2.186,0.211,12.216
93,0.215,2.17,0.243,11.702
94,0.279,2.097,0.219,12.2
95,0.215,2.153,0.217,12.181
96,0.176,2.205,0.22,12.104
97,0.234,2.163,0.246,11.634
98,0.21,2.178,0.205,12.475
99,0.239,2.137,0.211,12.376
100,0.26,2.09,0.235,11.996
101,0.19,2.237,0.237,11.73
102,0.223,2.186,0.246,11.665
103,0.218,2.149,0.22,12.15
104,0.209,2.216,0.222,12.165
105,0.128,2.337,0.248,11.5
106,0.221,2.186,0.237,11.8
107,0.253,2.138,0.233,11.941
108,0.288,2.068,0.208,12.554
109,0.212,2.207,0.227,12.252
110,0.282,2.053,0.223,12.12
111,0.211,2.148,0.237,11.929
112,0.212,2.138,0.253,11.666
113,0.235,2.165,0.24,11.761
114,0.194,2.21,0.222,12.128
115,0.221,2.199,0.229,12.123
116,0.203,2.177,0.233,11.957
117,0.208,2.184,0.228,11.82
118,0.259,2.11,0.239,11.883
119,0.253,2.119,0.255,11.556
