,acc,loss,val_acc,val_loss
0,0.085,2.334,0.097,13.432
1,0.08,2.329,0.109,12.319
2,0.095,2.3,0.136,12.147
3,0.105,2.3,0.158,11.295
4,0.109,2.299,0.183,11.012
5,0.119,2.295,0.171,11.545
6,0.114,2.295,0.155,12.376
7,0.113,2.289,0.136,13.156
8,0.129,2.286,0.163,12.261
9,0.131,2.29,0.17,11.798
10,0.121,2.285,0.173,11.31
11,0.141,2.273,0.178,11.871
12,0.143,2.268,0.172,11.684
13,0.17,2.264,0.165,12.386
14,0.14,2.267,0.172,12.27
15,0.156,2.252,0.198,11.925
16,0.155,2.254,0.182,12.567
17,0.176,2.234,0.146,13.182
18,0.167,2.251,0.167,12.782
19,0.17,2.235,0.15,13.119
20,0.154,2.25,0.177,12.681
21,0.169,2.235,0.173,12.695
22,0.175,2.216,0.167,12.831
23,0.171,2.228,0.185,12.517
24,0.16,2.209,0.144,13.337
25,0.2,2.205,0.173,12.775
26,0.177,2.197,0.169,12.985
27,0.165,2.215,0.162,13.226
28,0.191,2.175,0.175,12.833
29,0.196,2.178,0.176,13.059
30,0.21,2.163,0.178,12.926
31,0.213,2.147,0.171,13.044
32,0.195,2.161,0.181,12.783
33,0.21,2.157,0.17,13.098
34,0.19,2.155,0.155,13.386
35,0.205,2.121,0.208,12.358
36,0.221,2.123,0.209,12.355
37,0.202,2.122,0.205,12.415
38,0.211,2.116,0.202,12.441
39,0.234,2.081,0.2,12.491
40,0.208,2.133,0.198,12.515
41,0.208,2.115,0.189,12.751
42,0.203,2.129,0.189,12.8
43,0.233,2.076,0.188,12.753
44,0.221,2.069,0.175,13.005
45,0.248,2.051,0.183,12.925
46,0.22,2.105,0.194,12.698
47,0.221,2.093,0.205,12.597
48,0.224,2.097,0.213,12.35
49,0.23,2.06,0.197,12.694
50,0.237,2.079,0.18,12.978
51,0.209,2.091,0.192,12.656
52,0.257,2.053,0.224,12.217
53,0.211,2.107,0.205,12.587
54,0.235,2.077,0.189,12.788
55,0.243,2.066,0.215,12.349
56,0.241,2.039,0.2,12.644
57,0.228,2.047,0.181,13.034
58,0.259,2.021,0.175,13.059
59,0.25,2.083,0.184,12.93
60,0.229,2.044,0.177,13.019
61,0.247,2.043,0.197,12.633
62,0.241,2.058,0.203,12.517
63,0.272,2.001,0.2,12.607
64,0.258,2.029,0.226,12.13
65,0.26,2.027,0.201,12.681
66,0.257,2.03,0.213,12.443
67,0.272,2.025,0.195,12.78
68,0.251,2.033,0.22,12.293
69,0.27,1.984,0.2,12.629
70,0.242,2.053,0.237,11.988
71,0.261,1.981,0.199,12.565
72,0.273,2.009,0.182,12.933
73,0.252,2.0,0.215,12.318
74,0.258,2.031,0.209,12.478
75,0.251,2.069,0.22,12.226
76,0.256,2.02,0.214,12.358
77,0.279,1.962,0.191,12.819
78,0.247,2.05,0.19,12.832
79,0.27,2.031,0.207,12.532
80,0.267,2.036,0.195,12.771
81,0.259,2.026,0.225,12.22
82,0.26,2.013,0.189,12.881
83,0.304,1.986,0.207,12.618
84,0.266,1.993,0.222,12.275
85,0.33,1.919,0.217,12.425
86,0.298,1.967,0.194,12.784
87,0.25,2.025,0.205,12.618
88,0.29,1.968,0.246,11.978
89,0.258,2.011,0.241,11.989
90,0.289,1.989,0.223,12.314
91,0.288,1.976,0.21,12.585
92,0.29,1.975,0.209,12.54
93,0.277,1.961,0.222,12.355
94,0.277,1.982,0.206,12.646
95,0.281,1.985,0.179,13.047
96,0.292,1.96,0.202,12.711
97,0.301,1.957,0.207,12.535
98,0.301,1.95,0.199,12.754
99,0.279,1.971,0.235,12.13
100,0.27,2.042,0.242,11.958
101,0.276,1.992,0.216,12.433
102,0.294,1.943,0.221,12.383
103,0.277,1.963,0.217,12.349
104,0.306,1.954,0.218,12.42
105,0.321,1.916,0.216,12.48
106,0.3,1.963,0.237,12.066
107,0.276,1.94,0.212,12.494
108,0.298,1.918,0.209,12.556
109,0.27,1.998,0.234,12.083
110,0.276,1.964,0.212,12.57
111,0.319,1.92,0.19,12.811
112,0.29,1.958,0.207,12.613
113,0.295,1.954,0.229,12.165
114,0.288,1.933,0.226,12.265
115,0.329,1.904,0.223,12.369
116,0.291,1.901,0.254,11.755
117,0.262,1.958,0.222,12.414
118,0.28,1.944,0.221,12.236
119,0.319,1.859,0.255,11.841
