,acc,loss,val_acc,val_loss
0,0.106,2.32,0.072,13.707
1,0.094,2.316,0.119,12.335
2,0.107,2.305,0.118,12.189
3,0.115,2.297,0.112,13.269
4,0.119,2.297,0.121,13.163
5,0.115,2.29,0.129,12.459
6,0.11,2.29,0.134,12.728
7,0.141,2.284,0.131,12.955
8,0.14,2.283,0.152,12.601
9,0.143,2.283,0.157,12.633
10,0.151,2.281,0.152,12.756
11,0.148,2.27,0.152,12.821
12,0.153,2.277,0.15,13.124
13,0.186,2.261,0.154,13.06
14,0.166,2.263,0.168,12.598
15,0.151,2.265,0.178,12.529
16,0.179,2.25,0.173,12.688
17,0.169,2.24,0.172,12.773
18,0.163,2.246,0.166,12.813
19,0.179,2.228,0.184,12.671
20,0.163,2.227,0.192,12.534
21,0.188,2.224,0.202,12.157
22,0.18,2.223,0.181,12.575
23,0.175,2.208,0.218,12.104
24,0.204,2.198,0.176,12.869
25,0.204,2.192,0.189,12.493
26,0.212,2.172,0.179,12.872
27,0.2,2.165,0.195,12.562
28,0.213,2.151,0.216,12.022
29,0.204,2.158,0.206,12.487
30,0.232,2.133,0.173,13.03
31,0.218,2.163,0.191,12.677
32,0.221,2.149,0.185,12.872
33,0.247,2.126,0.173,13.023
34,0.235,2.117,0.187,12.799
35,0.213,2.126,0.195,12.764
36,0.233,2.097,0.184,12.898
37,0.243,2.084,0.197,12.682
38,0.239,2.085,0.206,12.542
39,0.242,2.059,0.183,12.997
40,0.235,2.066,0.226,12.199
41,0.229,2.099,0.204,12.591
42,0.256,2.074,0.186,12.899
43,0.234,2.08,0.216,12.292
44,0.254,2.073,0.236,12.026
45,0.233,2.096,0.25,11.763
46,0.243,2.066,0.213,12.435
47,0.233,2.088,0.234,12.078
48,0.252,2.069,0.187,12.989
49,0.249,2.045,0.199,12.779
50,0.235,2.053,0.21,12.51
51,0.243,2.041,0.171,13.257
52,0.256,2.023,0.251,11.703
53,0.277,2.026,0.221,12.348
54,0.248,2.054,0.242,11.894
55,0.28,2.037,0.196,12.785
56,0.268,2.034,0.208,12.603
57,0.277,2.005,0.218,12.315
58,0.26,2.049,0.201,12.719
59,0.29,1.994,0.201,12.682
60,0.28,1.994,0.249,11.836
61,0.262,2.03,0.211,12.531
62,0.277,2.007,0.189,12.885
63,0.289,1.983,0.225,12.266
64,0.267,2.023,0.195,12.811
65,0.238,2.041,0.183,12.984
66,0.288,1.989,0.206,12.622
67,0.295,1.96,0.214,12.492
68,0.283,1.989,0.252,11.672
69,0.304,1.965,0.226,12.265
70,0.292,1.972,0.219,12.471
71,0.278,1.975,0.217,12.478
72,0.309,1.951,0.198,12.811
73,0.266,1.983,0.246,11.878
74,0.29,1.941,0.217,12.425
75,0.304,1.935,0.235,12.164
76,0.295,1.923,0.229,12.312
77,0.292,1.992,0.191,12.948
78,0.324,1.936,0.21,12.628
79,0.299,1.97,0.251,11.845
80,0.311,1.934,0.251,11.81
81,0.302,1.928,0.234,12.157
82,0.302,1.968,0.186,12.958
83,0.302,1.936,0.199,12.745
84,0.319,1.943,0.233,12.203
85,0.311,1.957,0.19,12.925
86,0.308,1.923,0.2,12.754
87,0.315,1.887,0.201,12.74
88,0.335,1.875,0.236,12.147
89,0.331,1.874,0.202,12.634
90,0.334,1.88,0.241,12.04
91,0.327,1.9,0.254,11.745
92,0.336,1.87,0.209,12.605
93,0.328,1.892,0.255,11.78
94,0.317,1.914,0.234,12.181
95,0.339,1.902,0.243,11.93
96,0.323,1.887,0.236,12.141
97,0.355,1.889,0.219,12.461
98,0.315,1.891,0.251,11.924
99,0.334,1.879,0.22,12.48
100,0.321,1.864,0.212,12.542
101,0.344,1.866,0.214,12.602
102,0.328,1.879,0.22,12.463
103,0.316,1.843,0.203,12.722
104,0.348,1.881,0.231,12.27
105,0.335,1.843,0.202,12.661
106,0.33,1.843,0.215,12.565
107,0.357,1.838,0.209,12.616
108,0.333,1.844,0.211,12.549
109,0.378,1.826,0.241,12.083
110,0.363,1.833,0.235,12.162
111,0.364,1.814,0.249,11.87
112,0.36,1.771,0.254,11.871
113,0.338,1.877,0.224,12.397
114,0.347,1.846,0.221,12.514
115,0.369,1.795,0.246,12.001
116,0.383,1.76,0.237,12.137
117,0.371,1.782,0.216,12.516
118,0.387,1.804,0.213,12.62
119,0.359,1.819,0.223,12.413
