,acc,loss,val_acc,val_loss
0,0.087,2.325,0.087,13.222
1,0.109,2.302,0.121,12.939
2,0.125,2.298,0.124,13.073
3,0.118,2.3,0.14,12.039
4,0.119,2.293,0.132,12.621
5,0.121,2.29,0.159,11.854
6,0.138,2.285,0.154,12.121
7,0.135,2.28,0.147,12.827
8,0.143,2.283,0.156,12.223
9,0.136,2.281,0.167,12.174
10,0.176,2.26,0.15,12.966
11,0.155,2.272,0.167,12.333
12,0.158,2.256,0.166,12.754
13,0.144,2.261,0.211,11.679
14,0.17,2.262,0.172,12.457
15,0.185,2.247,0.157,12.859
16,0.169,2.252,0.171,12.745
17,0.16,2.255,0.188,12.364
18,0.182,2.225,0.159,13.103
19,0.176,2.246,0.181,12.7
20,0.173,2.231,0.208,11.99
21,0.183,2.218,0.177,12.806
22,0.174,2.224,0.206,12.146
23,0.183,2.216,0.186,12.675
24,0.184,2.209,0.18,12.791
25,0.186,2.211,0.187,12.637
26,0.208,2.185,0.214,12.231
27,0.194,2.208,0.191,12.688
28,0.209,2.184,0.185,12.673
29,0.2,2.166,0.18,12.883
30,0.205,2.179,0.217,12.2
31,0.237,2.135,0.225,12.171
32,0.208,2.164,0.173,13.03
33,0.192,2.185,0.193,12.605
34,0.229,2.133,0.163,13.201
35,0.209,2.159,0.203,12.59
36,0.191,2.16,0.193,12.643
37,0.224,2.118,0.198,12.667
38,0.215,2.125,0.209,12.422
39,0.235,2.087,0.184,12.957
40,0.21,2.128,0.185,12.889
41,0.243,2.095,0.186,12.907
42,0.246,2.121,0.175,13.057
43,0.235,2.119,0.189,12.838
44,0.25,2.075,0.204,12.561
45,0.219,2.108,0.194,12.746
46,0.234,2.134,0.167,13.174
47,0.219,2.142,0.172,13.204
48,0.244,2.082,0.186,12.951
49,0.276,2.031,0.181,13.026
50,0.235,2.094,0.175,13.018
51,0.23,2.077,0.198,12.746
52,0.254,2.061,0.204,12.598
53,0.228,2.119,0.194,12.714
54,0.247,2.032,0.174,13.143
55,0.24,2.078,0.22,12.272
56,0.251,2.059,0.2,12.6
57,0.27,2.037,0.176,13.038
58,0.235,2.077,0.202,12.594
59,0.233,2.06,0.205,12.472
60,0.242,2.078,0.185,12.996
61,0.251,2.046,0.163,13.263
62,0.242,2.075,0.236,12.108
63,0.275,2.022,0.169,13.219
64,0.268,2.03,0.186,12.849
65,0.273,2.015,0.187,12.849
66,0.269,2.022,0.218,12.403
67,0.288,1.994,0.211,12.504
68,0.285,1.991,0.218,12.406
69,0.276,1.961,0.194,12.748
70,0.288,1.966,0.214,12.427
71,0.273,2.028,0.202,12.647
72,0.275,2.024,0.211,12.502
73,0.259,2.042,0.199,12.722
74,0.282,1.98,0.235,12.092
75,0.282,2.013,0.183,12.966
76,0.276,1.999,0.224,12.29
77,0.309,1.936,0.232,12.132
78,0.299,1.941,0.209,12.424
79,0.305,1.958,0.194,12.836
80,0.269,2.02,0.199,12.714
81,0.327,1.887,0.216,12.515
82,0.288,1.981,0.206,12.678
83,0.287,2.014,0.237,12.055
84,0.305,1.933,0.224,12.239
85,0.339,1.919,0.246,11.904
86,0.317,1.919,0.204,12.615
87,0.296,1.978,0.215,12.466
88,0.304,1.947,0.231,12.166
89,0.285,1.97,0.208,12.586
90,0.319,1.89,0.203,12.726
91,0.291,1.924,0.202,12.744
92,0.3,1.972,0.232,12.192
93,0.308,1.953,0.196,12.824
94,0.306,1.922,0.227,12.277
95,0.296,1.948,0.237,12.089
96,0.32,1.878,0.222,12.376
97,0.35,1.88,0.186,12.99
98,0.276,1.982,0.208,12.621
99,0.278,1.987,0.219,12.401
100,0.306,2.001,0.219,12.395
101,0.331,1.892,0.215,12.482
102,0.33,1.869,0.209,12.539
103,0.345,1.836,0.205,12.635
104,0.328,1.897,0.227,12.267
105,0.302,1.919,0.203,12.637
106,0.35,1.847,0.235,12.13
107,0.32,1.905,0.202,12.751
108,0.329,1.918,0.239,12.123
109,0.318,1.908,0.283,11.349
110,0.339,1.869,0.231,12.249
111,0.355,1.846,0.209,12.628
112,0.325,1.915,0.201,12.747
113,0.319,1.897,0.213,12.586
114,0.36,1.839,0.206,12.62
115,0.334,1.846,0.215,12.432
116,0.357,1.786,0.214,12.545
117,0.315,1.943,0.244,12.083
118,0.352,1.836,0.235,12.195
119,0.337,1.899,0.212,12.547
