,acc,loss,val_acc,val_loss
0,0.099,2.307,0.117,12.987
1,0.1,2.306,0.128,12.072
2,0.088,2.308,0.15,12.119
3,0.098,2.311,0.127,12.356
4,0.108,2.303,0.135,12.041
5,0.123,2.297,0.156,11.451
6,0.117,2.3,0.129,12.918
7,0.109,2.303,0.129,13.015
8,0.118,2.295,0.149,12.135
9,0.135,2.296,0.189,11.272
10,0.113,2.303,0.181,11.597
11,0.155,2.291,0.185,11.482
12,0.126,2.3,0.19,11.136
13,0.112,2.3,0.195,10.699
14,0.128,2.295,0.196,10.929
15,0.106,2.294,0.204,10.855
16,0.143,2.296,0.211,10.745
17,0.123,2.303,0.209,10.123
18,0.116,2.302,0.2,10.003
19,0.134,2.29,0.2,10.047
20,0.155,2.288,0.213,10.363
21,0.146,2.287,0.197,11.162
22,0.179,2.277,0.187,11.304
23,0.141,2.292,0.195,11.151
24,0.148,2.29,0.196,11.213
25,0.144,2.281,0.177,11.594
26,0.162,2.279,0.188,11.51
27,0.134,2.284,0.187,11.492
28,0.132,2.292,0.178,12.109
29,0.15,2.286,0.202,11.498
30,0.153,2.284,0.191,11.641
31,0.134,2.295,0.181,11.912
32,0.154,2.283,0.187,11.953
33,0.135,2.295,0.187,11.957
34,0.077,2.318,0.216,11.478
35,0.151,2.283,0.194,11.757
36,0.124,2.295,0.182,12.097
37,0.184,2.27,0.18,12.055
38,0.146,2.287,0.172,12.182
39,0.141,2.288,0.186,11.892
40,0.167,2.268,0.171,12.481
41,0.15,2.27,0.171,12.485
42,0.179,2.257,0.157,12.68
43,0.174,2.256,0.155,12.964
44,0.164,2.263,0.17,12.467
45,0.112,2.299,0.219,11.45
46,0.184,2.259,0.188,12.239
47,0.14,2.294,0.18,12.486
48,0.167,2.264,0.176,12.642
49,0.155,2.278,0.176,12.408
50,0.183,2.24,0.149,13.104
51,0.183,2.255,0.182,12.543
52,0.186,2.236,0.172,12.52
53,0.129,2.314,0.196,12.001
54,0.145,2.288,0.207,11.691
55,0.129,2.309,0.213,11.623
56,0.163,2.263,0.166,12.427
57,0.156,2.266,0.192,12.198
58,0.163,2.272,0.17,12.557
59,0.166,2.249,0.179,12.356
60,0.188,2.247,0.193,12.276
61,0.204,2.204,0.177,12.673
62,0.148,2.293,0.202,12.055
63,0.189,2.243,0.183,12.424
64,0.125,2.3,0.205,12.081
65,0.172,2.262,0.193,12.174
66,0.19,2.232,0.202,12.093
67,0.162,2.259,0.194,12.197
68,0.19,2.227,0.209,11.77
69,0.174,2.266,0.198,11.954
70,0.2,2.217,0.194,12.294
71,0.169,2.271,0.195,12.142
72,0.177,2.261,0.198,12.019
73,0.183,2.237,0.224,11.646
74,0.212,2.172,0.213,11.984
75,0.144,2.299,0.226,11.688
76,0.179,2.232,0.208,12.061
77,0.153,2.287,0.205,12.001
78,0.161,2.261,0.197,12.149
79,0.113,2.347,0.236,11.232
80,0.208,2.191,0.214,11.677
81,0.224,2.208,0.217,11.643
82,0.195,2.219,0.234,11.233
83,0.19,2.207,0.218,11.79
84,0.193,2.204,0.217,11.957
85,0.135,2.298,0.225,11.69
86,0.169,2.26,0.242,11.432
87,0.218,2.169,0.236,11.511
88,0.172,2.249,0.227,11.746
89,0.164,2.238,0.226,11.783
90,0.171,2.265,0.239,11.322
91,0.204,2.178,0.22,11.865
92,0.198,2.208,0.252,11.385
93,0.208,2.193,0.211,12.065
94,0.16,2.254,0.241,11.525
95,0.22,2.168,0.225,11.795
96,0.136,2.307,0.234,11.462
97,0.166,2.264,0.261,10.888
98,0.172,2.24,0.229,11.485
99,0.186,2.207,0.244,11.286
100,0.232,2.154,0.258,11.127
101,0.248,2.116,0.219,11.876
102,0.224,2.208,0.21,11.997
103,0.198,2.192,0.286,10.795
104,0.234,2.118,0.239,11.607
105,0.201,2.175,0.237,11.756
106,0.203,2.201,0.247,11.355
107,0.157,2.307,0.232,11.608
108,0.203,2.21,0.244,11.403
109,0.17,2.266,0.264,11.05
110,0.222,2.2,0.277,10.98
111,0.251,2.106,0.243,11.504
112,0.198,2.233,0.259,11.24
113,0.145,2.296,0.263,11.012
114,0.204,2.176,0.266,11.016
115,0.192,2.209,0.267,11.044
116,0.171,2.25,0.269,11.046
117,0.225,2.178,0.269,11.017
118,0.212,2.181,0.245,11.424
119,0.199,2.209,0.265,11.032
