,acc,loss,val_acc,val_loss
0,0.109,2.319,0.109,13.528
1,0.098,2.32,0.103,12.019
2,0.097,2.31,0.103,11.986
3,0.123,2.303,0.121,12.207
4,0.124,2.289,0.12,13.048
5,0.108,2.308,0.129,11.701
6,0.104,2.311,0.134,11.631
7,0.113,2.307,0.14,11.904
8,0.117,2.294,0.145,12.566
9,0.114,2.299,0.144,12.381
10,0.115,2.297,0.168,11.176
11,0.11,2.301,0.177,10.947
12,0.127,2.297,0.166,11.268
13,0.135,2.288,0.165,11.35
14,0.119,2.305,0.164,11.345
15,0.122,2.297,0.176,11.141
16,0.137,2.288,0.192,11.022
17,0.124,2.297,0.18,11.184
18,0.147,2.289,0.163,12.012
19,0.143,2.295,0.197,10.838
20,0.148,2.289,0.173,11.438
21,0.117,2.306,0.2,10.198
22,0.148,2.28,0.197,11.027
23,0.16,2.272,0.16,12.447
24,0.133,2.293,0.186,11.853
25,0.136,2.284,0.168,12.5
26,0.122,2.296,0.195,11.515
27,0.146,2.286,0.203,11.179
28,0.121,2.307,0.18,11.616
29,0.155,2.275,0.161,12.719
30,0.16,2.278,0.177,12.391
31,0.164,2.269,0.174,12.54
32,0.15,2.286,0.173,12.158
33,0.154,2.281,0.189,12.037
34,0.157,2.277,0.194,12.217
35,0.161,2.265,0.182,12.396
36,0.15,2.288,0.189,12.189
37,0.166,2.269,0.195,11.97
38,0.172,2.269,0.169,12.671
39,0.138,2.282,0.188,12.125
40,0.145,2.284,0.174,12.457
41,0.183,2.26,0.185,12.222
42,0.151,2.272,0.199,11.983
43,0.14,2.303,0.21,11.79
44,0.131,2.3,0.228,11.095
45,0.167,2.262,0.2,11.925
46,0.169,2.267,0.191,11.922
47,0.162,2.257,0.207,11.835
48,0.141,2.292,0.194,12.122
49,0.167,2.263,0.206,12.027
50,0.162,2.268,0.177,12.511
51,0.119,2.306,0.187,12.115
52,0.141,2.275,0.212,11.512
53,0.153,2.269,0.202,12.019
54,0.182,2.247,0.189,12.345
55,0.148,2.28,0.214,11.774
56,0.14,2.292,0.22,11.582
57,0.215,2.219,0.168,12.791
58,0.188,2.249,0.174,12.615
59,0.17,2.267,0.201,12.254
60,0.206,2.216,0.172,12.931
61,0.195,2.232,0.195,12.35
62,0.206,2.223,0.202,12.386
63,0.172,2.245,0.197,12.42
64,0.165,2.258,0.183,12.439
65,0.179,2.244,0.18,12.587
66,0.156,2.282,0.162,12.862
67,0.182,2.233,0.194,12.456
68,0.19,2.226,0.168,12.826
69,0.152,2.266,0.178,12.773
70,0.171,2.27,0.22,11.754
71,0.156,2.263,0.214,11.891
72,0.195,2.233,0.206,12.025
73,0.156,2.263,0.212,11.919
74,0.173,2.246,0.223,11.784
75,0.208,2.209,0.199,12.182
76,0.199,2.21,0.183,12.601
77,0.198,2.205,0.209,12.11
78,0.157,2.284,0.211,12.115
79,0.184,2.227,0.212,12.064
80,0.171,2.25,0.179,12.732
81,0.164,2.258,0.187,12.136
82,0.204,2.199,0.201,12.314
83,0.184,2.252,0.169,12.87
84,0.164,2.243,0.199,12.27
85,0.183,2.22,0.209,12.136
86,0.165,2.244,0.24,11.467
87,0.181,2.234,0.202,12.318
88,0.133,2.292,0.233,11.636
89,0.18,2.237,0.222,11.906
90,0.191,2.234,0.206,12.197
91,0.171,2.238,0.195,12.454
92,0.206,2.197,0.22,12.021
93,0.215,2.196,0.191,12.594
94,0.144,2.281,0.242,11.433
95,0.227,2.178,0.205,12.337
96,0.183,2.235,0.218,11.938
97,0.201,2.213,0.208,12.228
98,0.252,2.141,0.181,12.867
99,0.186,2.238,0.2,12.401
100,0.235,2.144,0.206,12.443
101,0.192,2.2,0.193,12.588
102,0.195,2.223,0.217,12.221
103,0.184,2.208,0.209,12.371
104,0.224,2.178,0.204,12.489
105,0.211,2.181,0.211,12.269
106,0.256,2.12,0.2,12.602
107,0.2,2.176,0.184,12.837
108,0.175,2.242,0.224,12.162
109,0.196,2.208,0.231,11.834
110,0.227,2.145,0.207,12.405
111,0.213,2.181,0.214,12.279
112,0.215,2.175,0.203,12.526
113,0.137,2.29,0.218,12.148
114,0.193,2.205,0.245,11.624
115,0.202,2.209,0.233,11.991
116,0.273,2.087,0.196,12.688
117,0.194,2.227,0.22,12.197
118,0.244,2.144,0.187,12.888
119,0.222,2.154,0.227,11.974
