,acc,loss,val_acc,val_loss
0,0.1,2.331,0.087,13.986
1,0.113,2.3,0.133,12.868
2,0.107,2.307,0.132,12.696
3,0.115,2.302,0.15,12.933
4,0.108,2.302,0.15,12.968
5,0.117,2.294,0.146,12.982
6,0.114,2.296,0.172,12.477
7,0.147,2.279,0.188,11.682
8,0.158,2.279,0.18,12.237
9,0.133,2.284,0.157,12.99
10,0.165,2.286,0.171,12.669
11,0.15,2.265,0.173,12.023
12,0.123,2.273,0.19,11.811
13,0.153,2.265,0.172,12.552
14,0.157,2.259,0.17,12.711
15,0.193,2.243,0.204,11.958
16,0.166,2.251,0.207,11.589
17,0.174,2.241,0.223,11.602
18,0.157,2.245,0.191,12.251
19,0.181,2.225,0.193,12.319
20,0.179,2.231,0.196,12.242
21,0.173,2.213,0.188,12.703
22,0.158,2.228,0.185,12.733
23,0.196,2.202,0.208,12.156
24,0.184,2.227,0.206,12.264
25,0.186,2.192,0.206,12.252
26,0.188,2.201,0.196,12.267
27,0.194,2.167,0.168,13.125
28,0.196,2.182,0.186,12.714
29,0.182,2.194,0.182,12.67
30,0.214,2.157,0.196,12.316
31,0.209,2.163,0.219,12.13
32,0.203,2.173,0.23,11.876
33,0.221,2.165,0.193,12.762
34,0.247,2.119,0.205,12.391
35,0.239,2.128,0.183,12.955
36,0.225,2.117,0.224,11.968
37,0.235,2.104,0.195,12.668
38,0.224,2.113,0.173,13.096
39,0.227,2.098,0.174,13.111
40,0.221,2.128,0.139,13.77
41,0.229,2.102,0.18,13.0
42,0.249,2.078,0.189,12.8
43,0.231,2.08,0.215,12.405
44,0.244,2.078,0.235,12.05
45,0.248,2.079,0.175,13.077
46,0.263,2.027,0.23,12.182
47,0.256,2.065,0.236,11.957
48,0.246,2.05,0.198,12.655
49,0.241,2.058,0.161,13.396
50,0.251,2.043,0.204,12.561
51,0.253,2.053,0.208,12.517
52,0.26,2.036,0.192,12.822
53,0.257,2.048,0.201,12.641
54,0.279,1.999,0.221,12.306
55,0.242,2.026,0.222,12.355
56,0.277,2.0,0.225,12.246
57,0.283,2.021,0.158,13.419
58,0.263,1.989,0.223,12.296
59,0.259,2.028,0.211,12.501
60,0.257,2.027,0.227,12.205
61,0.27,2.022,0.238,12.082
62,0.285,1.998,0.2,12.696
63,0.276,2.007,0.216,12.502
64,0.253,1.999,0.266,11.568
65,0.279,2.002,0.241,11.887
66,0.266,1.994,0.227,12.209
67,0.269,1.978,0.231,12.203
68,0.286,1.972,0.205,12.587
69,0.3,1.932,0.23,12.221
70,0.305,1.952,0.202,12.671
71,0.3,1.939,0.218,12.43
72,0.304,1.948,0.197,12.79
73,0.286,1.986,0.193,12.856
74,0.311,1.942,0.193,12.818
75,0.273,1.955,0.197,12.639
76,0.281,1.939,0.224,12.207
77,0.273,1.97,0.198,12.823
78,0.275,1.964,0.25,11.901
79,0.288,1.961,0.263,11.701
80,0.307,1.907,0.202,12.709
81,0.279,1.931,0.2,12.72
82,0.285,1.954,0.225,12.282
83,0.302,1.931,0.229,12.211
84,0.305,1.908,0.221,12.338
85,0.286,1.991,0.195,12.836
86,0.285,1.948,0.26,11.662
87,0.327,1.902,0.253,11.841
88,0.317,1.946,0.274,11.456
89,0.346,1.877,0.191,12.864
90,0.312,1.896,0.269,11.558
91,0.288,1.981,0.237,12.139
92,0.312,1.929,0.223,12.346
93,0.3,1.899,0.197,12.803
94,0.338,1.867,0.206,12.553
95,0.32,1.886,0.202,12.691
96,0.319,1.86,0.232,12.245
97,0.301,1.913,0.206,12.672
98,0.31,1.878,0.223,12.331
99,0.309,1.896,0.196,12.869
100,0.308,1.907,0.211,12.567
101,0.321,1.854,0.243,12.085
102,0.334,1.84,0.21,12.592
103,0.348,1.832,0.209,12.594
104,0.337,1.867,0.264,11.653
105,0.302,1.933,0.256,11.747
106,0.352,1.813,0.219,12.451
107,0.33,1.852,0.247,11.98
108,0.32,1.869,0.211,12.576
109,0.324,1.849,0.217,12.54
110,0.324,1.863,0.207,12.64
111,0.289,1.936,0.23,12.242
112,0.326,1.87,0.223,12.347
113,0.334,1.856,0.214,12.481
114,0.345,1.829,0.21,12.642
115,0.33,1.883,0.205,12.671
116,0.371,1.811,0.221,12.338
117,0.331,1.817,0.201,12.762
118,0.367,1.781,0.235,12.175
119,0.353,1.788,0.227,12.354
