,acc,loss,val_acc,val_loss
0,0.097,2.322,0.148,11.888
1,0.112,2.309,0.159,12.26
2,0.126,2.298,0.172,12.064
3,0.115,2.298,0.164,12.282
4,0.133,2.288,0.145,12.987
5,0.115,2.281,0.158,12.177
6,0.142,2.289,0.183,11.657
7,0.132,2.274,0.175,11.914
8,0.147,2.275,0.182,11.9
9,0.179,2.257,0.199,11.581
10,0.142,2.265,0.214,11.405
11,0.165,2.256,0.216,11.594
12,0.182,2.24,0.213,11.595
13,0.157,2.249,0.227,11.28
14,0.169,2.246,0.23,11.52
15,0.183,2.235,0.229,11.321
16,0.18,2.227,0.225,11.623
17,0.173,2.216,0.201,12.13
18,0.176,2.213,0.199,12.391
19,0.199,2.206,0.209,12.072
20,0.173,2.202,0.222,11.929
21,0.196,2.193,0.234,11.827
22,0.191,2.192,0.231,11.714
23,0.184,2.177,0.229,11.86
24,0.194,2.184,0.205,12.436
25,0.206,2.166,0.243,11.661
26,0.195,2.167,0.223,12.058
27,0.205,2.153,0.21,12.172
28,0.23,2.123,0.247,11.81
29,0.211,2.129,0.219,12.299
30,0.22,2.134,0.204,12.61
31,0.232,2.103,0.208,12.369
32,0.228,2.101,0.192,12.628
33,0.259,2.089,0.215,12.401
34,0.238,2.08,0.194,12.736
35,0.252,2.067,0.197,12.749
36,0.246,2.061,0.196,12.678
37,0.229,2.087,0.194,12.782
38,0.251,2.052,0.187,12.883
39,0.233,2.067,0.204,12.595
40,0.269,2.036,0.22,12.241
41,0.242,2.061,0.178,13.131
42,0.254,2.048,0.221,12.281
43,0.248,2.049,0.221,12.205
44,0.269,2.013,0.222,12.336
45,0.249,2.045,0.19,12.816
46,0.27,2.014,0.197,12.7
47,0.27,2.025,0.207,12.604
48,0.254,2.034,0.222,12.225
49,0.229,2.034,0.203,12.623
50,0.252,2.033,0.191,12.903
51,0.249,2.053,0.2,12.62
52,0.289,1.979,0.203,12.62
53,0.244,2.025,0.216,12.36
54,0.273,2.041,0.179,13.004
55,0.272,2.037,0.205,12.551
56,0.273,1.994,0.173,13.178
57,0.266,1.982,0.234,12.148
58,0.269,1.969,0.202,12.667
59,0.262,2.001,0.194,12.809
60,0.285,1.979,0.208,12.598
61,0.28,1.996,0.215,12.558
62,0.28,1.977,0.177,13.122
63,0.27,1.992,0.165,13.232
64,0.275,1.955,0.203,12.731
65,0.282,1.953,0.216,12.485
66,0.28,1.977,0.203,12.71
67,0.29,1.947,0.211,12.475
68,0.286,1.933,0.196,12.872
69,0.275,1.97,0.23,12.234
70,0.321,1.931,0.245,11.916
71,0.299,1.918,0.197,12.722
72,0.308,1.893,0.205,12.692
73,0.305,1.916,0.222,12.334
74,0.296,1.932,0.202,12.719
75,0.273,1.951,0.216,12.544
76,0.317,1.908,0.208,12.537
77,0.317,1.922,0.203,12.761
78,0.294,1.898,0.198,12.771
79,0.298,1.938,0.203,12.751
80,0.299,1.937,0.176,13.143
81,0.326,1.905,0.213,12.569
82,0.312,1.904,0.214,12.547
83,0.319,1.9,0.22,12.304
84,0.326,1.91,0.213,12.572
85,0.309,1.895,0.23,12.209
86,0.321,1.877,0.203,12.658
87,0.327,1.857,0.21,12.598
88,0.304,1.904,0.207,12.662
89,0.344,1.866,0.206,12.711
90,0.343,1.873,0.202,12.772
91,0.302,1.882,0.201,12.725
92,0.329,1.875,0.216,12.572
93,0.299,1.914,0.209,12.63
94,0.337,1.867,0.211,12.581
95,0.326,1.849,0.2,12.793
96,0.31,1.889,0.214,12.522
97,0.352,1.866,0.208,12.623
98,0.329,1.871,0.204,12.756
99,0.308,1.86,0.217,12.497
100,0.355,1.826,0.211,12.562
101,0.316,1.868,0.196,12.851
102,0.344,1.795,0.219,12.481
103,0.36,1.827,0.221,12.511
104,0.347,1.821,0.224,12.38
105,0.371,1.828,0.217,12.492
106,0.334,1.835,0.217,12.447
107,0.345,1.844,0.216,12.474
108,0.362,1.827,0.235,12.219
109,0.337,1.837,0.207,12.613
110,0.338,1.842,0.21,12.656
111,0.346,1.854,0.22,12.437
112,0.365,1.798,0.209,12.617
113,0.348,1.807,0.221,12.425
114,0.356,1.797,0.206,12.69
115,0.378,1.808,0.223,12.406
116,0.362,1.814,0.229,12.323
117,0.355,1.78,0.215,12.551
118,0.324,1.845,0.227,12.267
119,0.365,1.797,0.2,12.824
