,acc,loss,val_acc,val_loss
0,0.11,2.323,0.106,13.467
1,0.094,2.313,0.167,11.151
2,0.113,2.296,0.147,11.919
3,0.092,2.302,0.153,11.627
4,0.136,2.288,0.154,12.248
5,0.119,2.296,0.166,12.233
6,0.132,2.288,0.167,12.173
7,0.141,2.282,0.164,12.24
8,0.138,2.279,0.201,11.113
9,0.143,2.285,0.187,11.755
10,0.151,2.273,0.211,11.128
11,0.153,2.269,0.232,10.573
12,0.15,2.266,0.208,11.352
13,0.162,2.267,0.233,10.997
14,0.153,2.262,0.206,11.77
15,0.16,2.258,0.188,12.138
16,0.141,2.253,0.197,11.74
17,0.166,2.249,0.199,11.646
18,0.177,2.237,0.193,12.227
19,0.161,2.241,0.208,11.982
20,0.175,2.239,0.192,12.455
21,0.164,2.243,0.223,12.078
22,0.151,2.229,0.232,11.711
23,0.175,2.208,0.184,12.648
24,0.2,2.213,0.214,12.155
25,0.179,2.215,0.215,12.095
26,0.189,2.211,0.2,12.39
27,0.185,2.189,0.217,12.037
28,0.217,2.166,0.201,12.482
29,0.169,2.214,0.199,12.545
30,0.2,2.194,0.213,12.249
31,0.174,2.21,0.194,12.638
32,0.215,2.17,0.239,11.71
33,0.182,2.185,0.205,12.39
34,0.203,2.171,0.205,12.43
35,0.206,2.151,0.215,12.386
36,0.206,2.155,0.212,12.513
37,0.209,2.156,0.218,12.299
38,0.194,2.144,0.239,11.915
39,0.208,2.158,0.258,11.669
40,0.228,2.144,0.248,11.768
41,0.223,2.12,0.232,12.036
42,0.221,2.136,0.219,12.297
43,0.212,2.158,0.26,11.453
44,0.185,2.145,0.195,12.734
45,0.24,2.11,0.239,11.968
46,0.223,2.146,0.194,12.639
47,0.243,2.124,0.239,11.919
48,0.23,2.095,0.225,12.184
49,0.246,2.083,0.208,12.451
50,0.234,2.067,0.213,12.389
51,0.235,2.078,0.227,12.099
52,0.239,2.064,0.228,12.162
53,0.24,2.097,0.2,12.658
54,0.237,2.063,0.212,12.464
55,0.22,2.095,0.196,12.711
56,0.213,2.116,0.202,12.714
57,0.228,2.107,0.201,12.635
58,0.238,2.087,0.218,12.22
59,0.272,2.062,0.212,12.495
60,0.281,2.009,0.268,11.529
61,0.223,2.137,0.247,11.939
62,0.251,2.081,0.206,12.654
63,0.238,2.071,0.196,12.744
64,0.243,2.057,0.2,12.663
65,0.282,2.027,0.219,12.376
66,0.219,2.108,0.223,12.268
67,0.24,2.09,0.252,11.741
68,0.249,2.088,0.203,12.579
69,0.282,1.982,0.261,11.613
70,0.249,2.046,0.228,12.25
71,0.235,2.088,0.252,11.736
72,0.239,2.092,0.217,12.35
73,0.242,2.062,0.264,11.492
74,0.281,2.019,0.238,12.042
75,0.277,2.055,0.269,11.484
76,0.289,2.006,0.296,11.032
77,0.24,2.098,0.24,11.934
78,0.288,1.985,0.235,12.107
79,0.24,2.082,0.26,11.612
80,0.231,2.088,0.266,11.517
81,0.242,2.088,0.271,11.497
82,0.271,2.01,0.256,11.775
83,0.26,2.075,0.254,11.851
84,0.287,1.983,0.223,12.323
85,0.257,2.048,0.283,11.376
86,0.277,2.007,0.266,11.619
87,0.232,2.085,0.293,11.12
88,0.265,2.005,0.254,11.805
89,0.294,1.992,0.301,10.899
90,0.26,2.065,0.269,11.413
91,0.247,2.063,0.268,11.628
92,0.311,1.95,0.244,11.938
93,0.27,2.004,0.252,11.771
94,0.265,2.034,0.276,11.525
95,0.298,1.981,0.25,11.92
96,0.288,2.024,0.254,11.781
97,0.301,1.994,0.259,11.777
98,0.298,1.974,0.265,11.578
99,0.288,1.941,0.253,11.805
100,0.298,1.946,0.267,11.39
101,0.295,1.985,0.246,11.95
102,0.267,2.061,0.252,11.835
103,0.287,1.959,0.229,12.214
104,0.296,1.947,0.242,11.997
105,0.267,1.981,0.221,12.301
106,0.275,2.023,0.272,11.479
107,0.286,1.996,0.283,11.344
108,0.29,1.992,0.259,11.7
109,0.282,2.007,0.234,12.155
110,0.318,1.889,0.303,10.971
111,0.287,2.039,0.27,11.47
112,0.301,1.942,0.269,11.448
113,0.28,1.952,0.284,11.215
114,0.328,1.88,0.212,12.525
115,0.3,1.917,0.266,11.605
116,0.321,1.941,0.263,11.621
117,0.31,1.954,0.255,11.803
118,0.285,1.966,0.294,11.133
119,0.28,1.951,0.277,11.514
