,acc,loss,val_acc,val_loss
0,0.09,2.326,0.127,12.63
1,0.105,2.323,0.122,12.21
2,0.109,2.312,0.125,12.728
3,0.124,2.293,0.113,13.588
4,0.122,2.293,0.107,14.177
5,0.129,2.295,0.113,13.695
6,0.125,2.285,0.12,13.621
7,0.124,2.301,0.128,13.627
8,0.116,2.288,0.125,13.735
9,0.124,2.289,0.118,13.661
10,0.126,2.285,0.122,13.733
11,0.11,2.299,0.177,12.105
12,0.142,2.286,0.168,12.372
13,0.14,2.283,0.184,12.051
14,0.138,2.277,0.193,11.954
15,0.148,2.268,0.186,12.447
16,0.157,2.28,0.159,12.865
17,0.126,2.305,0.199,11.784
18,0.132,2.287,0.195,12.037
19,0.138,2.278,0.179,12.544
20,0.157,2.265,0.156,13.064
21,0.143,2.275,0.186,12.46
22,0.169,2.258,0.167,12.885
23,0.141,2.263,0.145,13.298
24,0.17,2.259,0.164,12.861
25,0.15,2.263,0.169,12.698
26,0.142,2.268,0.21,11.726
27,0.162,2.269,0.2,12.056
28,0.176,2.248,0.169,12.733
29,0.176,2.248,0.206,12.263
30,0.145,2.284,0.189,12.29
31,0.163,2.268,0.19,12.434
32,0.172,2.267,0.199,12.302
33,0.18,2.227,0.196,12.559
34,0.18,2.23,0.199,12.393
35,0.179,2.233,0.18,12.889
36,0.183,2.235,0.176,12.854
37,0.191,2.23,0.195,12.614
38,0.195,2.225,0.179,12.748
39,0.203,2.213,0.183,12.799
40,0.193,2.219,0.217,12.208
41,0.211,2.221,0.18,12.941
42,0.213,2.189,0.172,12.969
43,0.211,2.181,0.181,12.906
44,0.209,2.191,0.156,13.326
45,0.186,2.234,0.184,12.816
46,0.137,2.275,0.199,12.304
47,0.243,2.149,0.192,12.744
48,0.198,2.211,0.183,12.849
49,0.199,2.191,0.186,12.924
50,0.204,2.189,0.19,12.764
51,0.203,2.198,0.19,12.765
52,0.217,2.124,0.175,13.042
53,0.211,2.158,0.187,12.876
54,0.246,2.108,0.169,13.2
55,0.232,2.149,0.188,12.855
56,0.176,2.236,0.194,12.726
57,0.225,2.123,0.174,13.128
58,0.248,2.112,0.171,13.138
59,0.237,2.083,0.174,13.201
60,0.254,2.087,0.174,13.145
61,0.202,2.222,0.19,12.887
62,0.212,2.114,0.207,12.502
63,0.265,2.065,0.181,13.027
64,0.211,2.121,0.187,12.909
65,0.247,2.121,0.171,13.178
66,0.218,2.115,0.188,12.919
67,0.21,2.199,0.2,12.607
68,0.25,2.12,0.187,12.898
69,0.211,2.132,0.188,12.918
70,0.258,2.086,0.186,12.956
71,0.287,2.045,0.181,13.015
72,0.229,2.155,0.2,12.68
73,0.247,2.097,0.18,13.046
74,0.252,2.128,0.21,12.466
75,0.263,2.013,0.185,12.921
76,0.241,2.098,0.194,12.846
77,0.235,2.184,0.196,12.75
78,0.215,2.209,0.199,12.716
79,0.25,2.055,0.186,12.934
80,0.262,2.06,0.184,12.949
81,0.206,2.185,0.182,12.999
82,0.256,2.118,0.206,12.465
83,0.268,2.065,0.192,12.869
84,0.295,1.981,0.19,12.874
85,0.307,1.982,0.208,12.617
86,0.204,2.199,0.211,12.447
87,0.262,2.066,0.187,12.948
88,0.276,2.044,0.198,12.73
89,0.267,2.07,0.202,12.781
90,0.219,2.139,0.218,12.313
91,0.276,2.032,0.194,12.788
92,0.258,2.087,0.197,12.7
93,0.225,2.151,0.198,12.747
94,0.234,2.146,0.208,12.57
95,0.267,2.093,0.211,12.504
96,0.301,1.984,0.195,12.811
97,0.241,2.105,0.191,12.87
98,0.251,2.067,0.198,12.74
99,0.316,1.914,0.182,13.028
100,0.295,2.015,0.19,12.884
101,0.304,1.954,0.2,12.809
102,0.224,2.131,0.203,12.709
103,0.292,2.047,0.212,12.537
104,0.239,2.105,0.204,12.59
105,0.28,1.999,0.199,12.738
106,0.25,2.058,0.183,13.053
107,0.276,2.036,0.191,12.858
108,0.21,2.173,0.206,12.492
109,0.248,2.096,0.206,12.583
110,0.319,1.956,0.189,12.87
111,0.324,1.934,0.185,12.934
112,0.312,1.921,0.203,12.655
113,0.318,1.908,0.181,13.073
114,0.29,1.968,0.214,12.538
115,0.295,1.968,0.188,12.957
116,0.291,2.041,0.201,12.668
117,0.289,2.009,0.186,12.962
118,0.242,2.121,0.191,12.893
119,0.288,2.007,0.198,12.763
