,acc,loss,val_acc,val_loss
0,0.097,2.318,0.125,11.848
1,0.106,2.308,0.133,12.247
2,0.123,2.3,0.127,13.123
3,0.106,2.297,0.132,12.647
4,0.119,2.298,0.14,12.475
5,0.129,2.294,0.158,12.097
6,0.126,2.29,0.133,12.692
7,0.103,2.296,0.13,13.211
8,0.14,2.284,0.151,12.543
9,0.124,2.291,0.159,12.462
10,0.172,2.273,0.163,12.536
11,0.132,2.279,0.163,12.454
12,0.144,2.275,0.169,12.363
13,0.131,2.28,0.188,11.911
14,0.148,2.273,0.169,12.469
15,0.136,2.286,0.181,12.244
16,0.166,2.261,0.155,12.806
17,0.138,2.27,0.172,12.337
18,0.158,2.263,0.194,12.074
19,0.175,2.252,0.172,12.541
20,0.184,2.246,0.182,12.549
21,0.161,2.265,0.184,12.58
22,0.154,2.257,0.192,12.374
23,0.165,2.249,0.179,12.475
24,0.161,2.237,0.186,12.592
25,0.177,2.234,0.167,13.032
26,0.153,2.243,0.183,12.657
27,0.155,2.231,0.199,12.312
28,0.191,2.219,0.191,12.546
29,0.184,2.214,0.193,12.511
30,0.189,2.218,0.194,12.417
31,0.185,2.196,0.175,12.947
32,0.195,2.204,0.175,13.0
33,0.185,2.212,0.178,12.757
34,0.206,2.197,0.195,12.646
35,0.191,2.186,0.172,12.982
36,0.192,2.174,0.182,12.784
37,0.209,2.172,0.173,12.948
38,0.231,2.159,0.187,12.58
39,0.201,2.162,0.199,12.674
40,0.215,2.139,0.18,12.853
41,0.214,2.144,0.177,12.931
42,0.196,2.123,0.186,12.878
43,0.214,2.145,0.186,12.923
44,0.225,2.135,0.19,12.889
45,0.233,2.112,0.183,12.794
46,0.231,2.13,0.19,12.808
47,0.229,2.114,0.205,12.525
48,0.213,2.13,0.162,13.248
49,0.203,2.138,0.183,12.816
50,0.217,2.114,0.169,13.117
51,0.232,2.073,0.203,12.582
52,0.238,2.092,0.184,12.899
53,0.252,2.056,0.219,12.337
54,0.224,2.088,0.209,12.527
55,0.253,2.078,0.214,12.428
56,0.234,2.09,0.195,12.676
57,0.246,2.092,0.224,12.199
58,0.249,2.073,0.172,13.147
59,0.235,2.071,0.168,13.158
60,0.242,2.062,0.216,12.429
61,0.244,2.076,0.211,12.536
62,0.25,2.037,0.204,12.578
63,0.249,2.041,0.232,12.144
64,0.288,2.028,0.223,12.296
65,0.276,2.003,0.185,13.032
66,0.257,2.052,0.218,12.371
67,0.254,2.039,0.201,12.632
68,0.263,2.035,0.199,12.669
69,0.251,2.021,0.175,13.083
70,0.256,2.041,0.208,12.548
71,0.238,2.057,0.218,12.384
72,0.28,2.011,0.196,12.769
73,0.278,2.018,0.21,12.585
74,0.278,2.005,0.251,11.821
75,0.25,2.033,0.21,12.542
76,0.311,1.991,0.194,12.784
77,0.271,2.028,0.231,12.18
78,0.253,2.013,0.219,12.404
79,0.278,2.017,0.223,12.414
80,0.259,1.968,0.206,12.586
81,0.253,2.014,0.205,12.665
82,0.325,1.966,0.209,12.649
83,0.289,1.968,0.199,12.692
84,0.309,1.97,0.246,11.964
85,0.278,1.987,0.239,12.064
86,0.285,1.973,0.213,12.465
87,0.298,1.965,0.172,13.212
88,0.294,1.983,0.217,12.44
89,0.312,1.909,0.17,13.253
90,0.268,2.002,0.229,12.184
91,0.272,1.978,0.198,12.786
92,0.321,1.912,0.189,12.973
93,0.282,1.989,0.2,12.748
94,0.295,1.938,0.239,12.096
95,0.295,1.949,0.211,12.598
96,0.31,1.911,0.223,12.393
97,0.276,1.963,0.229,12.245
98,0.294,1.948,0.183,13.032
99,0.299,1.941,0.222,12.403
100,0.321,1.922,0.228,12.275
101,0.285,1.972,0.203,12.628
102,0.319,1.906,0.214,12.529
103,0.289,1.959,0.231,12.248
104,0.294,1.953,0.223,12.373
105,0.285,1.972,0.237,12.139
106,0.318,1.893,0.218,12.339
107,0.328,1.894,0.229,12.286
108,0.309,1.922,0.208,12.564
109,0.311,1.902,0.213,12.479
110,0.308,1.899,0.212,12.603
111,0.279,1.924,0.204,12.685
112,0.325,1.932,0.239,12.089
113,0.328,1.902,0.23,12.294
114,0.323,1.9,0.252,11.966
115,0.321,1.925,0.195,12.83
116,0.319,1.924,0.231,12.223
117,0.31,1.91,0.219,12.499
118,0.316,1.92,0.219,12.531
119,0.307,1.921,0.208,12.646
