,acc,loss,val_acc,val_loss
0,0.098,2.332,0.124,12.779
1,0.115,2.31,0.118,13.078
2,0.114,2.3,0.11,14.057
3,0.104,2.303,0.136,13.436
4,0.131,2.296,0.146,13.137
5,0.122,2.291,0.149,13.254
6,0.131,2.282,0.127,13.731
7,0.132,2.276,0.164,12.702
8,0.133,2.289,0.155,13.187
9,0.135,2.279,0.153,12.906
10,0.152,2.265,0.175,12.696
11,0.143,2.271,0.152,13.18
12,0.14,2.273,0.169,12.894
13,0.135,2.266,0.177,12.496
14,0.147,2.26,0.166,12.727
15,0.173,2.255,0.199,12.354
16,0.171,2.263,0.166,13.001
17,0.133,2.249,0.166,13.03
18,0.158,2.247,0.168,13.029
19,0.169,2.233,0.19,12.526
20,0.173,2.232,0.201,12.441
21,0.172,2.233,0.185,12.63
22,0.152,2.242,0.19,12.538
23,0.19,2.227,0.187,12.723
24,0.158,2.236,0.169,13.016
25,0.165,2.232,0.192,12.387
26,0.172,2.227,0.172,12.917
27,0.186,2.218,0.153,13.332
28,0.184,2.186,0.205,12.323
29,0.166,2.217,0.19,12.681
30,0.191,2.186,0.211,12.315
31,0.169,2.217,0.233,11.961
32,0.172,2.168,0.202,12.562
33,0.184,2.182,0.208,12.476
34,0.186,2.177,0.226,12.142
35,0.203,2.146,0.23,12.111
36,0.199,2.171,0.222,12.18
37,0.182,2.191,0.139,13.684
38,0.194,2.152,0.179,12.92
39,0.198,2.169,0.207,12.452
40,0.219,2.142,0.219,12.216
41,0.194,2.144,0.182,12.809
42,0.203,2.128,0.218,12.273
43,0.223,2.118,0.239,11.869
44,0.254,2.099,0.233,11.972
45,0.219,2.108,0.227,12.004
46,0.242,2.074,0.213,12.362
47,0.217,2.102,0.187,12.883
48,0.218,2.135,0.226,12.124
49,0.243,2.089,0.189,12.776
50,0.225,2.111,0.195,12.623
51,0.238,2.082,0.221,12.287
52,0.23,2.111,0.201,12.594
53,0.232,2.092,0.212,12.395
54,0.249,2.05,0.188,12.807
55,0.206,2.13,0.241,11.853
56,0.244,2.03,0.223,12.276
57,0.248,2.061,0.185,12.784
58,0.271,2.056,0.189,12.85
59,0.241,2.045,0.202,12.669
60,0.256,2.024,0.21,12.506
61,0.256,2.024,0.188,12.84
62,0.232,2.065,0.206,12.583
63,0.273,2.042,0.188,12.768
64,0.251,2.06,0.2,12.651
65,0.229,2.087,0.218,12.275
66,0.256,2.032,0.223,12.274
67,0.234,2.083,0.265,11.57
68,0.234,2.033,0.228,12.209
69,0.261,2.041,0.249,11.94
70,0.253,2.04,0.285,11.207
71,0.22,2.122,0.22,12.335
72,0.218,2.117,0.219,12.369
73,0.278,2.01,0.25,11.777
74,0.266,2.037,0.214,12.321
75,0.242,2.063,0.255,11.743
76,0.296,1.984,0.235,12.049
77,0.253,2.048,0.208,12.448
78,0.283,1.989,0.196,12.659
79,0.25,2.054,0.214,12.304
80,0.317,1.928,0.196,12.788
81,0.253,2.05,0.196,12.65
82,0.257,2.006,0.251,11.823
83,0.24,2.051,0.258,11.709
84,0.27,2.029,0.237,12.005
85,0.307,1.955,0.216,12.409
86,0.288,1.996,0.203,12.71
87,0.287,2.007,0.244,11.883
88,0.269,2.02,0.22,12.43
89,0.299,1.996,0.256,11.779
90,0.276,1.99,0.236,12.075
91,0.327,1.897,0.237,12.063
92,0.279,1.955,0.248,11.852
93,0.31,1.933,0.267,11.607
94,0.28,1.985,0.234,12.127
95,0.283,1.95,0.242,11.995
96,0.294,1.97,0.25,11.898
97,0.319,1.941,0.244,11.996
98,0.329,1.907,0.28,11.348
99,0.295,1.98,0.255,11.713
100,0.311,1.899,0.286,11.341
101,0.311,1.942,0.239,12.081
102,0.316,1.941,0.238,12.116
103,0.311,1.949,0.246,11.935
104,0.291,1.953,0.244,11.99
105,0.333,1.881,0.246,11.897
106,0.335,1.921,0.231,12.199
107,0.318,1.901,0.253,11.893
108,0.31,1.917,0.275,11.541
109,0.31,1.936,0.231,12.218
110,0.3,1.972,0.232,12.128
111,0.312,1.934,0.227,12.203
112,0.323,1.89,0.228,12.242
113,0.291,1.962,0.269,11.526
114,0.35,1.842,0.224,12.255
115,0.29,1.986,0.22,12.345
116,0.329,1.898,0.287,11.201
117,0.357,1.862,0.242,12.059
118,0.364,1.833,0.25,11.849
119,0.316,1.866,0.258,11.811
