,acc,loss,val_acc,val_loss
0,0.1,2.314,0.115,12.934
1,0.102,2.308,0.141,11.419
2,0.122,2.307,0.139,11.82
3,0.099,2.305,0.173,10.827
4,0.14,2.296,0.183,10.786
5,0.117,2.304,0.19,10.659
6,0.107,2.298,0.156,11.415
7,0.135,2.294,0.144,11.768
8,0.136,2.288,0.155,11.714
9,0.136,2.292,0.155,11.954
10,0.153,2.288,0.141,12.383
11,0.152,2.281,0.133,12.564
12,0.121,2.296,0.139,12.391
13,0.154,2.282,0.133,12.722
14,0.154,2.281,0.137,12.71
15,0.124,2.292,0.135,12.922
16,0.146,2.29,0.165,12.375
17,0.138,2.285,0.161,12.53
18,0.163,2.279,0.15,12.878
19,0.134,2.286,0.146,12.984
20,0.126,2.291,0.155,12.583
21,0.137,2.287,0.164,12.355
22,0.165,2.266,0.157,12.525
23,0.172,2.275,0.147,12.762
24,0.158,2.274,0.158,12.714
25,0.201,2.25,0.153,12.858
26,0.174,2.26,0.146,13.16
27,0.158,2.26,0.151,13.094
28,0.158,2.247,0.15,13.143
29,0.201,2.254,0.166,12.771
30,0.158,2.269,0.181,12.414
31,0.165,2.252,0.167,12.77
32,0.16,2.282,0.182,12.294
33,0.169,2.261,0.177,12.331
34,0.176,2.245,0.177,12.461
35,0.174,2.258,0.199,12.297
36,0.183,2.221,0.173,12.728
37,0.161,2.259,0.18,12.436
38,0.201,2.232,0.18,12.523
39,0.21,2.214,0.18,12.761
40,0.135,2.303,0.19,12.446
41,0.166,2.25,0.192,12.452
42,0.163,2.261,0.206,12.253
43,0.165,2.278,0.196,12.251
44,0.192,2.248,0.194,12.291
45,0.175,2.244,0.188,12.392
46,0.223,2.199,0.166,12.968
47,0.148,2.304,0.217,11.808
48,0.194,2.231,0.182,12.484
49,0.205,2.207,0.183,12.463
50,0.259,2.168,0.177,12.706
51,0.184,2.227,0.184,12.692
52,0.184,2.237,0.184,12.813
53,0.224,2.172,0.181,12.624
54,0.175,2.247,0.201,12.416
55,0.231,2.173,0.2,12.509
56,0.213,2.184,0.192,12.518
57,0.208,2.224,0.21,12.271
58,0.203,2.171,0.186,12.825
59,0.218,2.161,0.194,12.681
60,0.219,2.17,0.201,12.443
61,0.258,2.102,0.205,12.386
62,0.194,2.211,0.193,12.453
63,0.242,2.103,0.186,12.66
64,0.23,2.14,0.177,12.988
65,0.224,2.184,0.209,12.247
66,0.191,2.218,0.208,12.348
67,0.262,2.121,0.194,12.638
68,0.24,2.14,0.191,12.7
69,0.222,2.138,0.201,12.576
70,0.251,2.111,0.192,12.655
71,0.185,2.242,0.194,12.529
72,0.208,2.183,0.207,12.358
73,0.252,2.136,0.199,12.524
74,0.269,2.058,0.186,12.872
75,0.249,2.107,0.196,12.702
76,0.277,2.03,0.203,12.498
77,0.275,2.024,0.19,12.813
78,0.247,2.111,0.206,12.519
79,0.225,2.183,0.219,12.289
80,0.26,2.104,0.182,12.913
81,0.253,2.078,0.195,12.715
82,0.233,2.188,0.185,12.885
83,0.215,2.163,0.175,13.047
84,0.291,2.014,0.167,13.161
85,0.227,2.195,0.19,12.645
86,0.219,2.213,0.208,12.398
87,0.234,2.187,0.211,12.327
88,0.285,2.088,0.2,12.648
89,0.263,2.14,0.175,13.017
90,0.224,2.191,0.213,12.308
91,0.265,2.15,0.214,12.391
92,0.217,2.185,0.224,12.236
93,0.246,2.175,0.208,12.523
94,0.269,2.126,0.211,12.349
95,0.289,2.057,0.209,12.356
96,0.3,1.994,0.22,12.372
97,0.205,2.263,0.205,12.471
98,0.285,2.083,0.192,12.788
99,0.286,2.051,0.213,12.355
100,0.27,2.044,0.2,12.719
101,0.256,2.139,0.206,12.528
102,0.256,2.131,0.192,12.721
103,0.285,2.04,0.201,12.678
104,0.24,2.135,0.22,12.413
105,0.243,2.153,0.21,12.52
106,0.246,2.121,0.202,12.642
107,0.195,2.236,0.22,12.257
108,0.28,2.094,0.225,12.148
109,0.278,2.089,0.224,12.168
110,0.272,2.109,0.204,12.458
111,0.203,2.242,0.22,12.211
112,0.346,1.972,0.219,12.289
113,0.267,2.099,0.21,12.512
114,0.266,2.104,0.208,12.554
115,0.33,1.983,0.189,12.807
116,0.294,2.025,0.222,12.347
117,0.305,1.987,0.199,12.727
118,0.287,2.019,0.203,12.689
119,0.334,1.921,0.187,12.912
