,acc,loss,val_acc,val_loss
0,0.095,2.327,0.16,11.285
1,0.098,2.307,0.158,12.026
2,0.113,2.305,0.147,12.818
3,0.127,2.293,0.146,12.787
4,0.108,2.295,0.178,11.476
5,0.138,2.285,0.199,11.425
6,0.17,2.277,0.142,12.823
7,0.137,2.28,0.171,12.262
8,0.152,2.278,0.182,12.079
9,0.16,2.258,0.167,12.736
10,0.161,2.25,0.199,12.164
11,0.166,2.244,0.169,12.579
12,0.169,2.25,0.192,12.259
13,0.194,2.227,0.193,12.344
14,0.164,2.234,0.209,12.102
15,0.179,2.228,0.214,12.104
16,0.184,2.217,0.217,12.108
17,0.195,2.191,0.201,12.384
18,0.208,2.174,0.18,12.699
19,0.192,2.193,0.188,12.585
20,0.194,2.183,0.179,12.855
21,0.167,2.203,0.206,12.217
22,0.209,2.172,0.186,12.797
23,0.201,2.179,0.214,12.265
24,0.212,2.154,0.194,12.687
25,0.212,2.147,0.227,11.974
26,0.203,2.155,0.183,12.787
27,0.217,2.121,0.212,12.366
28,0.234,2.097,0.218,12.295
29,0.237,2.09,0.228,12.069
30,0.231,2.098,0.203,12.548
31,0.228,2.074,0.185,12.879
32,0.228,2.098,0.214,12.295
33,0.204,2.151,0.186,12.868
34,0.246,2.06,0.181,12.962
35,0.244,2.053,0.209,12.488
36,0.248,2.098,0.184,12.933
37,0.275,2.065,0.201,12.661
38,0.21,2.098,0.191,12.907
39,0.217,2.109,0.191,12.831
40,0.24,2.046,0.226,12.156
41,0.244,2.107,0.179,13.06
42,0.27,2.017,0.223,12.248
43,0.235,2.054,0.194,12.777
44,0.261,2.007,0.203,12.634
45,0.225,2.114,0.216,12.241
46,0.228,2.091,0.195,12.806
47,0.268,1.993,0.21,12.532
48,0.249,2.027,0.211,12.477
49,0.286,1.978,0.237,12.059
50,0.242,2.06,0.213,12.436
51,0.253,2.052,0.234,11.978
52,0.259,2.026,0.211,12.487
53,0.26,2.004,0.238,11.913
54,0.295,1.989,0.23,12.292
55,0.248,2.019,0.211,12.548
56,0.3,1.947,0.249,11.831
57,0.26,2.032,0.233,12.08
58,0.283,2.014,0.235,12.064
59,0.273,2.041,0.259,11.643
60,0.25,2.02,0.227,12.258
61,0.311,1.931,0.228,12.287
62,0.257,2.012,0.223,12.288
63,0.298,1.984,0.217,12.443
64,0.273,2.022,0.24,12.045
65,0.277,1.986,0.231,12.148
66,0.287,1.987,0.231,12.197
67,0.3,1.923,0.191,12.897
68,0.291,1.963,0.227,12.291
69,0.285,1.982,0.225,12.303
70,0.296,1.975,0.239,12.047
71,0.281,1.931,0.194,12.872
72,0.317,1.905,0.212,12.463
73,0.297,1.961,0.264,11.572
74,0.281,2.013,0.24,12.04
75,0.271,2.028,0.229,12.264
76,0.291,1.96,0.236,12.125
77,0.281,1.951,0.209,12.591
78,0.315,1.917,0.194,12.827
79,0.278,1.968,0.239,12.075
80,0.314,1.95,0.215,12.49
81,0.295,1.954,0.244,11.986
82,0.26,2.031,0.239,12.053
83,0.278,1.989,0.231,12.178
84,0.3,1.914,0.252,11.829
85,0.315,1.893,0.234,12.192
86,0.288,1.975,0.273,11.528
87,0.32,1.889,0.235,12.175
88,0.306,1.914,0.239,12.136
89,0.32,1.869,0.252,11.919
90,0.336,1.871,0.261,11.745
91,0.317,1.907,0.256,11.722
92,0.312,1.916,0.205,12.697
93,0.295,1.909,0.252,11.889
94,0.333,1.882,0.236,12.103
95,0.289,1.947,0.227,12.326
96,0.343,1.837,0.248,12.031
97,0.31,1.897,0.267,11.701
98,0.328,1.88,0.228,12.29
99,0.323,1.884,0.221,12.447
100,0.316,1.925,0.24,12.05
101,0.338,1.866,0.241,11.986
102,0.359,1.817,0.271,11.59
103,0.279,1.952,0.217,12.488
104,0.327,1.895,0.245,12.018
105,0.325,1.874,0.259,11.744
106,0.329,1.848,0.247,12.013
107,0.33,1.817,0.251,11.862
108,0.35,1.823,0.224,12.341
109,0.311,1.918,0.233,12.207
110,0.353,1.849,0.276,11.475
111,0.358,1.816,0.25,11.903
112,0.331,1.816,0.247,11.998
113,0.331,1.843,0.237,12.164
114,0.364,1.771,0.236,12.259
115,0.315,1.889,0.246,12.065
116,0.382,1.786,0.253,11.904
117,0.374,1.784,0.262,11.77
118,0.368,1.784,0.26,11.768
119,0.336,1.823,0.221,12.46
