,acc,loss,val_acc,val_loss
0,0.097,2.331,0.124,11.807
1,0.112,2.308,0.151,11.662
2,0.103,2.307,0.162,11.193
3,0.115,2.296,0.129,11.607
4,0.123,2.299,0.159,11.269
5,0.117,2.3,0.176,11.232
6,0.115,2.304,0.147,11.975
7,0.142,2.28,0.168,12.144
8,0.162,2.275,0.172,11.862
9,0.152,2.284,0.156,12.653
10,0.144,2.279,0.148,12.893
11,0.154,2.277,0.163,12.622
12,0.145,2.276,0.177,12.399
13,0.135,2.268,0.183,12.238
14,0.156,2.265,0.194,12.31
15,0.145,2.269,0.199,12.006
16,0.131,2.276,0.185,12.149
17,0.154,2.257,0.185,12.417
18,0.172,2.248,0.208,11.859
19,0.131,2.285,0.211,11.519
20,0.186,2.242,0.192,12.421
21,0.17,2.24,0.211,11.704
22,0.164,2.222,0.191,12.283
23,0.199,2.222,0.22,11.74
24,0.183,2.235,0.199,12.237
25,0.188,2.233,0.201,12.335
26,0.192,2.212,0.219,11.778
27,0.2,2.205,0.22,11.867
28,0.203,2.22,0.211,12.192
29,0.176,2.184,0.236,11.543
30,0.203,2.189,0.203,12.079
31,0.21,2.167,0.205,12.357
32,0.2,2.201,0.248,11.569
33,0.199,2.187,0.212,12.198
34,0.217,2.176,0.201,12.376
35,0.2,2.207,0.208,12.244
36,0.223,2.124,0.227,11.814
37,0.18,2.188,0.226,11.99
38,0.22,2.115,0.233,11.782
39,0.235,2.14,0.188,12.916
40,0.219,2.149,0.231,12.02
41,0.243,2.087,0.218,12.215
42,0.231,2.134,0.197,12.661
43,0.229,2.077,0.184,12.933
44,0.22,2.156,0.173,13.091
45,0.244,2.108,0.203,12.563
46,0.252,2.053,0.211,12.459
47,0.243,2.069,0.184,12.964
48,0.24,2.109,0.204,12.513
49,0.237,2.129,0.209,12.505
50,0.234,2.138,0.208,12.498
51,0.228,2.133,0.2,12.617
52,0.262,2.055,0.2,12.699
53,0.246,2.116,0.24,11.819
54,0.242,2.125,0.216,12.365
55,0.265,2.044,0.194,12.807
56,0.222,2.205,0.217,12.374
57,0.243,2.075,0.213,12.449
58,0.248,2.131,0.243,11.817
59,0.246,2.084,0.206,12.503
60,0.265,2.111,0.216,12.352
61,0.26,2.088,0.212,12.492
62,0.292,2.03,0.206,12.541
63,0.252,2.067,0.191,12.803
64,0.259,2.059,0.229,12.115
65,0.299,2.001,0.212,12.489
66,0.266,2.036,0.202,12.636
67,0.311,1.939,0.212,12.484
68,0.294,2.0,0.193,12.826
69,0.26,2.081,0.213,12.387
70,0.271,2.068,0.192,12.827
71,0.269,2.056,0.202,12.685
72,0.296,1.973,0.187,12.922
73,0.262,2.106,0.2,12.724
74,0.248,2.158,0.215,12.453
75,0.296,2.085,0.195,12.815
76,0.297,1.94,0.209,12.62
77,0.301,2.004,0.206,12.64
78,0.297,1.947,0.245,11.947
79,0.281,2.05,0.201,12.633
80,0.259,2.135,0.213,12.487
81,0.282,2.053,0.208,12.574
82,0.321,1.888,0.187,12.91
83,0.306,1.932,0.242,12.002
84,0.307,1.924,0.226,12.25
85,0.295,2.017,0.242,11.88
86,0.319,1.922,0.216,12.517
87,0.297,1.989,0.223,12.356
88,0.301,2.015,0.199,12.721
89,0.308,2.023,0.214,12.481
90,0.32,1.974,0.202,12.722
91,0.304,1.958,0.19,12.88
92,0.278,2.076,0.197,12.725
93,0.333,1.967,0.215,12.435
94,0.325,1.918,0.2,12.752
95,0.31,1.955,0.204,12.621
96,0.292,1.966,0.218,12.347
97,0.3,1.962,0.226,12.192
98,0.327,1.924,0.201,12.723
99,0.327,1.914,0.194,12.853
100,0.331,1.987,0.207,12.615
101,0.299,2.046,0.237,12.047
102,0.291,1.99,0.248,11.93
103,0.353,1.853,0.218,12.339
104,0.294,2.047,0.216,12.396
105,0.315,1.968,0.222,12.331
106,0.365,1.861,0.22,12.445
107,0.321,1.924,0.215,12.489
108,0.362,1.847,0.206,12.612
109,0.319,1.953,0.224,12.321
110,0.305,1.976,0.219,12.448
111,0.302,1.998,0.225,12.295
112,0.33,1.987,0.225,12.296
113,0.307,2.021,0.229,12.181
114,0.315,1.937,0.212,12.515
115,0.312,1.969,0.206,12.544
116,0.323,1.973,0.221,12.348
117,0.327,1.934,0.236,12.046
118,0.312,2.03,0.226,12.345
119,0.36,1.837,0.213,12.491
