,acc,loss,val_acc,val_loss
0,0.106,2.335,0.093,12.984
1,0.106,2.306,0.111,12.577
2,0.108,2.304,0.14,12.226
3,0.117,2.297,0.123,13.475
4,0.095,2.316,0.134,12.098
5,0.112,2.305,0.134,13.002
6,0.121,2.305,0.147,12.527
7,0.102,2.303,0.124,13.151
8,0.117,2.298,0.149,12.408
9,0.117,2.298,0.167,12.352
10,0.127,2.28,0.167,12.044
11,0.125,2.29,0.168,11.728
12,0.093,2.302,0.146,12.288
13,0.136,2.284,0.168,11.425
14,0.125,2.281,0.171,11.91
15,0.176,2.261,0.156,12.343
16,0.146,2.284,0.164,12.4
17,0.154,2.269,0.16,12.085
18,0.11,2.312,0.191,11.359
19,0.157,2.257,0.18,11.93
20,0.143,2.269,0.194,11.715
21,0.131,2.286,0.191,11.774
22,0.153,2.264,0.181,12.11
23,0.151,2.273,0.157,12.841
24,0.109,2.31,0.193,11.876
25,0.192,2.259,0.171,12.611
26,0.155,2.27,0.2,11.865
27,0.164,2.276,0.207,11.153
28,0.151,2.285,0.207,11.122
29,0.154,2.257,0.188,11.828
30,0.158,2.276,0.251,10.033
31,0.145,2.27,0.223,10.92
32,0.175,2.247,0.227,10.903
33,0.182,2.243,0.199,11.392
34,0.136,2.286,0.214,11.259
35,0.16,2.271,0.214,11.457
36,0.174,2.246,0.19,12.21
37,0.2,2.198,0.184,12.375
38,0.215,2.179,0.155,12.991
39,0.15,2.274,0.157,13.031
40,0.186,2.223,0.226,11.342
41,0.215,2.178,0.187,12.339
42,0.193,2.222,0.185,12.445
43,0.175,2.258,0.211,11.942
44,0.141,2.286,0.211,11.936
45,0.181,2.254,0.256,10.957
46,0.158,2.248,0.17,12.777
47,0.15,2.292,0.17,12.476
48,0.244,2.148,0.152,13.244
49,0.19,2.192,0.14,13.565
50,0.106,2.36,0.209,11.747
51,0.17,2.253,0.174,12.62
52,0.192,2.223,0.163,12.939
53,0.192,2.196,0.171,12.754
54,0.182,2.269,0.185,12.488
55,0.23,2.204,0.177,12.693
56,0.171,2.261,0.171,12.747
57,0.174,2.259,0.246,11.188
58,0.191,2.25,0.185,12.425
59,0.194,2.229,0.184,12.378
60,0.141,2.261,0.209,12.023
61,0.214,2.198,0.181,12.749
62,0.167,2.248,0.23,11.58
63,0.157,2.278,0.246,11.174
64,0.151,2.278,0.214,11.76
65,0.175,2.247,0.196,12.043
66,0.214,2.189,0.174,12.631
67,0.257,2.131,0.148,13.392
68,0.166,2.234,0.235,11.483
69,0.221,2.172,0.184,12.665
70,0.225,2.153,0.246,11.493
71,0.151,2.285,0.235,11.424
72,0.201,2.176,0.196,12.353
73,0.219,2.155,0.189,12.737
74,0.268,2.077,0.19,12.637
75,0.241,2.097,0.196,12.564
76,0.189,2.232,0.277,10.915
77,0.173,2.279,0.207,12.076
78,0.22,2.158,0.187,12.469
79,0.23,2.155,0.19,12.602
80,0.231,2.148,0.205,12.193
81,0.14,2.271,0.213,12.054
82,0.199,2.217,0.205,12.177
83,0.195,2.196,0.191,12.394
84,0.221,2.148,0.195,12.429
85,0.221,2.153,0.197,12.476
86,0.243,2.126,0.224,12.077
87,0.181,2.219,0.227,11.95
88,0.22,2.137,0.242,11.765
89,0.228,2.12,0.224,11.85
90,0.251,2.13,0.177,12.923
91,0.259,2.069,0.218,12.104
92,0.229,2.139,0.182,12.664
93,0.211,2.202,0.238,11.591
94,0.189,2.2,0.204,12.292
95,0.18,2.268,0.261,10.969
96,0.29,2.059,0.204,12.36
97,0.203,2.208,0.234,11.859
98,0.212,2.167,0.228,11.752
99,0.212,2.161,0.195,12.522
100,0.248,2.111,0.174,12.915
101,0.252,2.081,0.182,12.853
102,0.222,2.119,0.191,12.672
103,0.22,2.178,0.209,12.343
104,0.27,2.048,0.207,12.335
105,0.25,2.097,0.179,12.905
106,0.314,1.956,0.212,12.303
107,0.233,2.166,0.221,12.13
108,0.2,2.179,0.205,12.261
109,0.294,1.986,0.167,13.166
110,0.299,1.976,0.178,12.977
111,0.214,2.213,0.279,10.979
112,0.2,2.231,0.246,11.471
113,0.268,2.1,0.206,12.364
114,0.266,2.092,0.204,12.55
115,0.28,2.013,0.21,12.41
116,0.261,2.061,0.206,12.467
117,0.222,2.162,0.252,11.593
118,0.269,2.052,0.224,12.11
119,0.198,2.191,0.246,11.699
