,acc,loss,val_acc,val_loss
0,0.102,2.32,0.134,12.221
1,0.119,2.31,0.149,12.02
2,0.106,2.306,0.132,12.535
3,0.121,2.299,0.129,12.345
4,0.135,2.293,0.154,11.658
5,0.124,2.294,0.183,11.153
6,0.153,2.278,0.176,11.983
7,0.141,2.285,0.194,11.181
8,0.122,2.283,0.203,11.257
9,0.138,2.283,0.189,11.404
10,0.129,2.281,0.2,11.513
11,0.143,2.282,0.189,11.771
12,0.131,2.284,0.179,12.187
13,0.167,2.267,0.205,11.686
14,0.142,2.281,0.208,11.478
15,0.156,2.266,0.188,11.924
16,0.146,2.259,0.197,11.866
17,0.14,2.267,0.2,12.264
18,0.163,2.251,0.205,12.22
19,0.146,2.247,0.2,12.321
20,0.146,2.254,0.198,12.169
21,0.16,2.249,0.2,12.353
22,0.166,2.246,0.175,12.52
23,0.188,2.236,0.214,11.88
24,0.185,2.223,0.222,11.811
25,0.175,2.24,0.207,12.26
26,0.18,2.234,0.196,12.281
27,0.186,2.22,0.21,12.15
28,0.195,2.199,0.219,12.023
29,0.195,2.208,0.189,12.663
30,0.158,2.23,0.232,11.823
31,0.174,2.197,0.211,12.288
32,0.185,2.221,0.229,11.761
33,0.185,2.219,0.211,12.224
34,0.186,2.211,0.205,12.277
35,0.204,2.171,0.217,12.133
36,0.174,2.228,0.215,12.228
37,0.193,2.21,0.217,12.18
38,0.185,2.217,0.225,12.013
39,0.203,2.171,0.212,12.327
40,0.18,2.191,0.225,12.051
41,0.193,2.18,0.217,12.104
42,0.2,2.185,0.233,11.941
43,0.189,2.174,0.192,12.712
44,0.223,2.147,0.199,12.641
45,0.22,2.126,0.216,12.264
46,0.213,2.174,0.175,13.042
47,0.228,2.125,0.193,12.648
48,0.219,2.149,0.224,12.071
49,0.181,2.176,0.183,12.947
50,0.208,2.149,0.177,13.011
51,0.206,2.14,0.172,13.076
52,0.248,2.118,0.182,12.896
53,0.189,2.172,0.197,12.704
54,0.225,2.128,0.216,12.309
55,0.225,2.112,0.184,12.892
56,0.239,2.09,0.184,12.86
57,0.22,2.093,0.209,12.469
58,0.223,2.115,0.205,12.532
59,0.249,2.093,0.199,12.647
60,0.222,2.106,0.21,12.413
61,0.228,2.141,0.189,12.803
62,0.237,2.088,0.208,12.498
63,0.227,2.11,0.196,12.745
64,0.227,2.097,0.19,12.712
65,0.221,2.124,0.215,12.383
66,0.246,2.083,0.216,12.405
67,0.246,2.041,0.189,12.811
68,0.217,2.143,0.198,12.664
69,0.251,2.114,0.173,13.072
70,0.256,2.038,0.205,12.49
71,0.249,2.074,0.204,12.583
72,0.265,2.071,0.238,11.903
73,0.263,2.051,0.218,12.309
74,0.227,2.147,0.191,12.827
75,0.234,2.107,0.203,12.583
76,0.26,2.12,0.186,12.974
77,0.281,2.009,0.195,12.756
78,0.242,2.1,0.205,12.519
79,0.257,2.058,0.218,12.389
80,0.272,2.008,0.207,12.613
81,0.275,1.987,0.223,12.296
82,0.239,2.1,0.254,11.794
83,0.238,2.028,0.183,12.974
84,0.271,2.014,0.203,12.637
85,0.231,2.117,0.185,12.98
86,0.259,2.102,0.178,13.098
87,0.258,2.038,0.208,12.569
88,0.263,2.061,0.191,12.818
89,0.272,2.024,0.205,12.575
90,0.25,2.052,0.207,12.568
91,0.253,2.045,0.204,12.687
92,0.262,2.09,0.187,12.839
93,0.298,1.987,0.196,12.739
94,0.261,2.018,0.172,13.178
95,0.251,2.106,0.195,12.812
96,0.275,1.998,0.182,12.968
97,0.281,2.047,0.197,12.751
98,0.281,1.994,0.195,12.771
99,0.269,2.042,0.226,12.203
100,0.27,1.983,0.184,13.017
101,0.267,2.097,0.241,11.917
102,0.286,2.018,0.231,12.077
103,0.283,2.016,0.214,12.462
104,0.265,2.054,0.228,12.132
105,0.263,2.068,0.238,12.012
106,0.281,2.028,0.229,12.178
107,0.291,1.977,0.194,12.866
108,0.288,1.975,0.207,12.574
109,0.27,2.04,0.21,12.543
110,0.304,1.956,0.211,12.517
111,0.276,2.007,0.215,12.507
112,0.306,2.014,0.268,11.554
113,0.278,2.002,0.212,12.558
114,0.282,2.018,0.182,13.016
115,0.27,2.054,0.18,13.037
116,0.297,1.958,0.231,12.215
117,0.275,1.986,0.211,12.542
118,0.301,1.961,0.214,12.497
119,0.249,2.067,0.199,12.706
