,acc,loss,val_acc,val_loss
0,0.114,2.301,0.116,13.893
1,0.128,2.289,0.131,13.762
2,0.15,2.276,0.149,13.483
3,0.157,2.264,0.135,13.782
4,0.167,2.247,0.148,13.615
5,0.182,2.235,0.15,13.558
6,0.191,2.227,0.142,13.628
7,0.206,2.19,0.139,13.689
8,0.215,2.166,0.134,13.81
9,0.221,2.148,0.181,13.061
10,0.221,2.139,0.165,13.323
11,0.229,2.121,0.178,13.109
12,0.224,2.112,0.149,13.584
13,0.239,2.101,0.179,13.055
14,0.256,2.065,0.171,13.158
15,0.242,2.089,0.163,13.319
16,0.235,2.086,0.17,13.229
17,0.245,2.081,0.232,12.128
18,0.26,2.047,0.166,13.191
19,0.256,2.065,0.172,13.175
20,0.262,2.027,0.203,12.571
21,0.259,2.047,0.25,11.91
22,0.262,2.024,0.286,11.233
23,0.268,2.024,0.233,12.203
24,0.279,2.003,0.221,12.379
25,0.272,2.008,0.235,12.144
26,0.277,1.991,0.208,12.65
27,0.276,2.014,0.244,12.027
28,0.285,1.967,0.234,12.121
29,0.278,2.003,0.24,12.094
30,0.28,1.992,0.237,12.049
31,0.302,1.934,0.263,11.675
32,0.294,1.963,0.205,12.627
33,0.283,1.975,0.216,12.422
34,0.29,1.961,0.239,11.987
35,0.3,1.949,0.238,12.148
36,0.301,1.929,0.245,11.957
37,0.308,1.925,0.245,11.874
38,0.296,1.947,0.279,11.369
39,0.298,1.927,0.238,12.038
40,0.3,1.938,0.282,11.341
41,0.3,1.931,0.211,12.586
42,0.301,1.927,0.267,11.529
43,0.304,1.901,0.259,11.789
44,0.297,1.94,0.26,11.665
45,0.321,1.887,0.262,11.78
46,0.33,1.865,0.296,11.166
47,0.313,1.897,0.278,11.516
48,0.324,1.868,0.271,11.539
49,0.312,1.868,0.218,12.438
50,0.31,1.929,0.292,11.247
51,0.309,1.903,0.268,11.601
52,0.333,1.861,0.288,11.323
53,0.329,1.854,0.296,11.128
54,0.31,1.908,0.296,11.051
55,0.325,1.88,0.27,11.528
56,0.348,1.837,0.27,11.534
57,0.342,1.857,0.28,11.433
58,0.322,1.877,0.303,11.032
59,0.332,1.839,0.307,10.943
60,0.325,1.88,0.274,11.445
61,0.333,1.86,0.292,11.226
62,0.342,1.836,0.285,11.322
63,0.34,1.834,0.324,10.731
64,0.334,1.841,0.287,11.241
65,0.357,1.808,0.303,10.947
66,0.361,1.774,0.294,11.214
67,0.346,1.83,0.279,11.5
68,0.362,1.786,0.293,11.172
69,0.357,1.795,0.308,10.965
70,0.347,1.812,0.292,11.292
71,0.344,1.815,0.295,11.119
72,0.37,1.774,0.32,10.781
73,0.36,1.786,0.321,10.75
74,0.36,1.785,0.301,11.132
75,0.351,1.797,0.315,10.81
76,0.363,1.787,0.33,10.548
77,0.385,1.727,0.319,10.81
78,0.371,1.74,0.327,10.73
79,0.368,1.743,0.317,10.794
80,0.383,1.713,0.291,11.268
81,0.369,1.763,0.314,10.919
82,0.377,1.756,0.306,11.036
83,0.363,1.77,0.315,10.856
84,0.377,1.732,0.309,10.916
85,0.369,1.77,0.321,10.709
86,0.377,1.731,0.307,10.936
87,0.403,1.704,0.342,10.454
88,0.38,1.736,0.319,10.743
89,0.391,1.714,0.345,10.337
90,0.364,1.767,0.309,10.926
91,0.386,1.736,0.346,10.436
92,0.378,1.725,0.34,10.452
93,0.395,1.691,0.361,10.068
94,0.387,1.728,0.342,10.426
95,0.393,1.686,0.334,10.534
96,0.381,1.727,0.325,10.754
97,0.396,1.703,0.352,10.17
98,0.414,1.638,0.357,10.172
99,0.406,1.656,0.332,10.633
100,0.396,1.678,0.352,10.287
101,0.401,1.675,0.338,10.491
102,0.403,1.674,0.339,10.504
103,0.423,1.623,0.31,11.029
104,0.391,1.683,0.315,10.897
105,0.406,1.667,0.323,10.767
106,0.402,1.676,0.336,10.502
107,0.421,1.654,0.342,10.417
108,0.405,1.662,0.341,10.46
109,0.413,1.655,0.328,10.68
110,0.407,1.646,0.326,10.691
111,0.427,1.619,0.36,10.134
112,0.408,1.678,0.339,10.572
113,0.394,1.677,0.345,10.39
114,0.423,1.609,0.361,10.047
115,0.451,1.546,0.341,10.374
116,0.4,1.652,0.361,10.045
117,0.401,1.678,0.358,10.188
118,0.431,1.61,0.355,10.272
119,0.436,1.588,0.342,10.495
