,acc,loss,val_acc,val_loss
0,0.105,2.303,0.124,12.88
1,0.127,2.287,0.144,12.611
2,0.138,2.274,0.147,13.393
3,0.15,2.253,0.154,13.162
4,0.178,2.23,0.141,13.729
5,0.178,2.216,0.142,13.641
6,0.186,2.201,0.177,12.995
7,0.207,2.178,0.182,12.619
8,0.213,2.156,0.17,13.022
9,0.224,2.138,0.149,13.428
10,0.221,2.12,0.158,13.365
11,0.237,2.105,0.181,13.008
12,0.235,2.103,0.183,12.901
13,0.235,2.096,0.16,13.387
14,0.262,2.073,0.201,12.688
15,0.243,2.076,0.185,12.996
16,0.251,2.063,0.203,12.551
17,0.273,2.038,0.198,12.666
18,0.263,2.05,0.221,12.345
19,0.265,2.037,0.203,12.635
20,0.273,2.013,0.207,12.621
21,0.282,2.003,0.212,12.525
22,0.279,1.999,0.174,13.174
23,0.282,2.004,0.251,11.808
24,0.294,1.989,0.241,12.016
25,0.29,1.995,0.203,12.728
26,0.305,1.974,0.205,12.527
27,0.306,1.974,0.188,12.949
28,0.305,1.963,0.223,12.292
29,0.311,1.938,0.221,12.403
30,0.319,1.942,0.197,12.842
31,0.306,1.953,0.216,12.452
32,0.309,1.956,0.233,12.119
33,0.321,1.935,0.207,12.642
34,0.308,1.929,0.23,12.194
35,0.313,1.906,0.211,12.522
36,0.308,1.93,0.23,12.261
37,0.316,1.933,0.221,12.401
38,0.332,1.893,0.255,11.823
39,0.332,1.898,0.25,11.952
40,0.334,1.879,0.211,12.579
41,0.328,1.883,0.244,12.044
42,0.335,1.877,0.252,11.867
43,0.325,1.893,0.21,12.576
44,0.337,1.871,0.243,12.066
45,0.336,1.869,0.22,12.463
46,0.357,1.853,0.237,12.144
47,0.342,1.865,0.258,11.79
48,0.346,1.834,0.259,11.817
49,0.359,1.831,0.228,12.311
50,0.348,1.83,0.27,11.658
51,0.365,1.815,0.286,11.293
52,0.371,1.82,0.262,11.81
53,0.366,1.801,0.258,11.823
54,0.368,1.802,0.274,11.512
55,0.369,1.793,0.265,11.697
56,0.37,1.782,0.268,11.621
57,0.369,1.788,0.264,11.664
58,0.384,1.778,0.295,11.176
59,0.381,1.753,0.303,11.037
60,0.379,1.766,0.252,11.919
61,0.38,1.765,0.249,11.936
62,0.384,1.75,0.265,11.716
63,0.39,1.756,0.251,11.909
64,0.372,1.763,0.282,11.417
65,0.391,1.744,0.268,11.761
66,0.393,1.739,0.289,11.286
67,0.397,1.712,0.304,11.136
68,0.403,1.713,0.262,11.822
69,0.389,1.733,0.277,11.482
70,0.408,1.698,0.29,11.256
71,0.391,1.712,0.279,11.51
72,0.402,1.717,0.298,11.224
73,0.398,1.708,0.278,11.514
74,0.402,1.693,0.309,10.975
75,0.407,1.694,0.284,11.435
76,0.414,1.68,0.282,11.457
77,0.417,1.662,0.303,11.12
78,0.423,1.658,0.295,11.226
79,0.427,1.654,0.294,11.283
80,0.418,1.658,0.288,11.362
81,0.423,1.668,0.287,11.319
82,0.427,1.642,0.3,11.101
83,0.423,1.647,0.283,11.425
84,0.433,1.631,0.342,10.413
85,0.42,1.644,0.306,11.031
86,0.426,1.631,0.363,10.086
87,0.43,1.613,0.322,10.764
88,0.429,1.615,0.322,10.753
89,0.425,1.602,0.341,10.452
90,0.443,1.599,0.296,11.196
91,0.44,1.58,0.301,11.161
92,0.435,1.606,0.36,10.205
93,0.447,1.579,0.318,10.859
94,0.444,1.591,0.318,10.835
95,0.462,1.554,0.358,10.209
96,0.445,1.571,0.338,10.493
97,0.451,1.56,0.343,10.442
98,0.463,1.529,0.341,10.506
99,0.473,1.54,0.326,10.759
100,0.451,1.552,0.332,10.596
101,0.465,1.539,0.345,10.423
102,0.467,1.539,0.36,10.098
103,0.479,1.505,0.38,9.773
104,0.472,1.489,0.338,10.504
105,0.459,1.545,0.39,9.678
106,0.481,1.494,0.349,10.389
107,0.467,1.504,0.348,10.358
108,0.487,1.472,0.335,10.559
109,0.472,1.512,0.374,9.923
110,0.491,1.465,0.36,10.12
111,0.488,1.466,0.371,10.028
112,0.48,1.475,0.315,10.885
113,0.462,1.507,0.342,10.467
114,0.48,1.473,0.388,9.712
115,0.488,1.464,0.362,10.181
116,0.495,1.448,0.396,9.605
117,0.49,1.452,0.345,10.379
118,0.498,1.453,0.336,10.6
119,0.499,1.42,0.362,10.083
