,acc,loss,val_acc,val_loss
0,0.127,2.302,0.123,13.247
1,0.122,2.29,0.126,13.366
2,0.153,2.276,0.136,13.154
3,0.172,2.257,0.146,13.202
4,0.167,2.241,0.153,13.129
5,0.171,2.228,0.162,12.867
6,0.184,2.21,0.158,13.107
7,0.201,2.175,0.192,12.624
8,0.193,2.187,0.196,12.459
9,0.203,2.16,0.171,13.01
10,0.202,2.159,0.169,12.992
11,0.214,2.141,0.177,13.099
12,0.217,2.129,0.216,12.348
13,0.218,2.118,0.17,13.229
14,0.215,2.127,0.145,13.433
15,0.222,2.119,0.206,12.475
16,0.23,2.104,0.163,13.11
17,0.226,2.11,0.179,13.082
18,0.233,2.099,0.15,13.447
19,0.233,2.091,0.175,13.108
20,0.232,2.094,0.189,12.909
21,0.235,2.09,0.176,13.083
22,0.238,2.087,0.207,12.592
23,0.265,2.024,0.165,13.268
24,0.245,2.065,0.198,12.712
25,0.255,2.054,0.228,12.189
26,0.265,2.026,0.247,11.858
27,0.256,2.05,0.222,12.28
28,0.268,2.019,0.217,12.406
29,0.276,2.022,0.229,12.133
30,0.266,2.025,0.185,12.924
31,0.251,2.048,0.234,12.153
32,0.275,2.022,0.261,11.637
33,0.266,2.014,0.196,12.761
34,0.297,1.962,0.222,12.368
35,0.286,1.987,0.211,12.497
36,0.288,1.975,0.229,12.184
37,0.267,2.0,0.246,11.852
38,0.28,1.985,0.238,12.108
39,0.289,1.967,0.248,11.954
40,0.276,1.993,0.23,12.197
41,0.288,1.97,0.194,12.902
42,0.292,1.978,0.256,11.76
43,0.306,1.907,0.23,12.274
44,0.289,1.971,0.277,11.415
45,0.292,1.975,0.23,12.221
46,0.3,1.924,0.242,12.065
47,0.285,1.972,0.21,12.563
48,0.307,1.933,0.247,12.013
49,0.313,1.911,0.29,11.26
50,0.316,1.915,0.26,11.789
51,0.305,1.933,0.29,11.246
52,0.314,1.916,0.272,11.619
53,0.336,1.851,0.273,11.622
54,0.325,1.887,0.278,11.535
55,0.317,1.903,0.264,11.736
56,0.314,1.893,0.248,11.968
57,0.32,1.88,0.304,11.092
58,0.312,1.92,0.265,11.739
59,0.34,1.857,0.256,11.91
60,0.328,1.876,0.305,11.1
61,0.327,1.876,0.279,11.536
62,0.334,1.858,0.298,11.096
63,0.341,1.832,0.283,11.437
64,0.318,1.882,0.296,11.203
65,0.315,1.885,0.301,11.041
66,0.328,1.869,0.3,11.165
67,0.302,1.928,0.295,11.244
68,0.346,1.827,0.273,11.519
69,0.337,1.856,0.284,11.394
70,0.319,1.834,0.293,11.23
71,0.345,1.826,0.284,11.401
72,0.335,1.855,0.298,11.18
73,0.338,1.814,0.294,11.248
74,0.332,1.843,0.319,10.901
75,0.319,1.867,0.297,11.259
76,0.334,1.831,0.3,11.217
77,0.341,1.812,0.293,11.297
78,0.348,1.812,0.278,11.478
79,0.322,1.89,0.294,11.284
80,0.325,1.854,0.297,11.23
81,0.356,1.764,0.291,11.301
82,0.362,1.777,0.333,10.634
83,0.342,1.833,0.283,11.432
84,0.342,1.817,0.291,11.199
85,0.368,1.766,0.31,10.916
86,0.353,1.809,0.303,11.153
87,0.351,1.816,0.321,10.812
88,0.342,1.806,0.308,11.005
89,0.357,1.788,0.292,11.279
90,0.374,1.744,0.304,11.13
91,0.336,1.821,0.312,10.989
92,0.37,1.743,0.296,11.235
93,0.359,1.763,0.31,10.977
94,0.343,1.818,0.315,10.938
95,0.383,1.731,0.326,10.703
96,0.353,1.781,0.307,11.115
97,0.346,1.8,0.33,10.595
98,0.398,1.688,0.325,10.816
99,0.368,1.752,0.29,11.382
100,0.368,1.77,0.333,10.633
101,0.355,1.759,0.295,11.286
102,0.366,1.756,0.304,11.18
103,0.368,1.752,0.327,10.667
104,0.366,1.761,0.326,10.747
105,0.391,1.698,0.329,10.691
106,0.368,1.741,0.308,11.051
107,0.369,1.744,0.309,11.077
108,0.391,1.71,0.315,10.922
109,0.366,1.756,0.34,10.533
110,0.383,1.743,0.325,10.786
111,0.38,1.718,0.295,11.318
112,0.393,1.697,0.298,11.226
113,0.384,1.717,0.339,10.564
114,0.389,1.718,0.347,10.431
115,0.391,1.718,0.32,10.855
116,0.404,1.688,0.355,10.293
117,0.368,1.755,0.345,10.457
118,0.383,1.702,0.334,10.669
119,0.395,1.704,0.348,10.385
