,acc,loss,val_acc,val_loss
0,0.12,2.301,0.126,13.239
1,0.131,2.287,0.178,12.067
2,0.148,2.274,0.165,12.395
3,0.163,2.255,0.156,13.097
4,0.189,2.232,0.188,12.453
5,0.206,2.198,0.18,12.686
6,0.207,2.174,0.195,12.691
7,0.209,2.16,0.182,12.815
8,0.227,2.118,0.173,13.065
9,0.23,2.114,0.189,12.741
10,0.244,2.092,0.213,12.168
11,0.236,2.103,0.221,12.23
12,0.244,2.068,0.279,11.107
13,0.268,2.045,0.219,12.174
14,0.25,2.072,0.208,12.473
15,0.261,2.05,0.211,12.44
16,0.282,2.007,0.239,11.946
17,0.269,2.03,0.227,12.173
18,0.271,2.014,0.271,11.363
19,0.275,1.988,0.277,11.239
20,0.283,1.995,0.298,10.999
21,0.294,1.969,0.273,11.49
22,0.3,1.948,0.329,10.424
23,0.305,1.946,0.339,10.322
24,0.306,1.933,0.301,11.059
25,0.314,1.945,0.339,10.382
26,0.313,1.926,0.254,11.859
27,0.301,1.952,0.289,11.074
28,0.321,1.907,0.312,10.762
29,0.322,1.911,0.331,10.445
30,0.315,1.934,0.336,10.451
31,0.326,1.896,0.338,10.454
32,0.325,1.894,0.373,9.831
33,0.323,1.894,0.302,10.942
34,0.331,1.867,0.308,10.908
35,0.343,1.852,0.331,10.613
36,0.347,1.856,0.341,10.3
37,0.35,1.829,0.315,10.85
38,0.359,1.828,0.345,10.276
39,0.352,1.817,0.332,10.554
40,0.346,1.854,0.322,10.703
41,0.36,1.811,0.304,11.009
42,0.359,1.818,0.355,10.137
43,0.356,1.796,0.359,10.029
44,0.363,1.788,0.35,10.272
45,0.363,1.797,0.378,9.741
46,0.363,1.788,0.351,10.245
47,0.357,1.802,0.364,9.999
48,0.367,1.788,0.365,10.033
49,0.378,1.767,0.381,9.671
50,0.375,1.748,0.356,10.201
51,0.375,1.767,0.39,9.641
52,0.371,1.775,0.358,10.152
53,0.386,1.738,0.361,10.106
54,0.387,1.745,0.376,9.799
55,0.378,1.782,0.35,10.265
56,0.396,1.728,0.359,10.084
57,0.398,1.687,0.361,10.087
58,0.384,1.728,0.378,9.806
59,0.386,1.732,0.37,9.938
60,0.397,1.704,0.368,10.017
61,0.404,1.698,0.41,9.368
62,0.403,1.679,0.397,9.527
63,0.401,1.683,0.39,9.617
64,0.392,1.687,0.398,9.434
65,0.412,1.665,0.39,9.61
66,0.421,1.662,0.389,9.658
67,0.412,1.651,0.387,9.698
68,0.413,1.67,0.391,9.681
69,0.42,1.654,0.373,9.915
70,0.414,1.637,0.377,9.81
71,0.42,1.63,0.42,9.152
72,0.427,1.623,0.419,9.195
73,0.422,1.626,0.41,9.321
74,0.435,1.593,0.4,9.501
75,0.434,1.62,0.404,9.418
76,0.429,1.613,0.398,9.54
77,0.436,1.589,0.421,9.18
78,0.424,1.603,0.39,9.596
79,0.442,1.552,0.42,9.177
80,0.451,1.559,0.418,9.216
81,0.452,1.547,0.426,9.084
82,0.44,1.573,0.402,9.516
83,0.443,1.561,0.404,9.448
84,0.446,1.553,0.409,9.318
85,0.469,1.518,0.392,9.607
86,0.466,1.507,0.415,9.282
87,0.454,1.556,0.417,9.261
88,0.459,1.528,0.416,9.178
89,0.472,1.508,0.397,9.513
90,0.462,1.537,0.422,9.108
91,0.459,1.533,0.394,9.522
92,0.464,1.531,0.444,8.751
93,0.466,1.511,0.4,9.55
94,0.484,1.479,0.4,9.476
95,0.468,1.5,0.433,8.99
96,0.48,1.468,0.44,8.838
97,0.473,1.501,0.443,8.81
98,0.475,1.486,0.441,8.847
99,0.473,1.464,0.433,8.914
100,0.463,1.494,0.41,9.414
101,0.49,1.448,0.443,8.776
102,0.473,1.486,0.428,9.057
103,0.475,1.471,0.425,9.135
104,0.495,1.445,0.446,8.716
105,0.471,1.495,0.419,9.205
106,0.497,1.422,0.409,9.353
107,0.488,1.444,0.429,9.023
108,0.49,1.426,0.435,8.897
109,0.502,1.417,0.441,8.845
110,0.491,1.435,0.426,9.148
111,0.509,1.397,0.446,8.754
112,0.506,1.403,0.429,9.053
113,0.503,1.417,0.433,9.033
114,0.504,1.394,0.431,9.008
115,0.501,1.396,0.411,9.305
116,0.504,1.412,0.431,9.069
117,0.512,1.387,0.452,8.686
118,0.519,1.36,0.429,8.999
119,0.498,1.404,0.445,8.818
