,acc,loss,val_acc,val_loss
0,0.111,2.301,0.104,14.354
1,0.139,2.282,0.12,13.863
2,0.144,2.277,0.161,12.643
3,0.159,2.262,0.121,13.777
4,0.181,2.242,0.137,13.484
5,0.189,2.212,0.146,13.468
6,0.212,2.188,0.144,13.547
7,0.209,2.156,0.129,13.902
8,0.219,2.161,0.172,13.046
9,0.228,2.141,0.132,13.9
10,0.224,2.138,0.18,13.004
11,0.23,2.129,0.153,13.408
12,0.248,2.12,0.177,13.03
13,0.238,2.106,0.144,13.705
14,0.245,2.094,0.192,12.849
15,0.256,2.067,0.152,13.626
16,0.254,2.08,0.213,12.307
17,0.251,2.07,0.163,13.354
18,0.253,2.058,0.173,13.124
19,0.26,2.061,0.195,12.754
20,0.257,2.052,0.178,13.06
21,0.269,2.037,0.18,13.077
22,0.259,2.048,0.189,12.883
23,0.267,2.047,0.186,12.962
24,0.274,2.031,0.232,12.15
25,0.288,1.998,0.186,12.996
26,0.274,2.019,0.176,13.105
27,0.289,1.991,0.192,12.847
28,0.279,2.032,0.196,12.817
29,0.318,1.946,0.154,13.486
30,0.304,1.968,0.171,13.285
31,0.274,2.006,0.2,12.731
32,0.304,1.971,0.217,12.468
33,0.3,1.966,0.247,11.947
34,0.285,2.007,0.219,12.444
35,0.298,1.958,0.197,12.815
36,0.313,1.948,0.19,12.884
37,0.302,1.951,0.205,12.6
38,0.296,1.978,0.218,12.423
39,0.323,1.908,0.228,12.25
40,0.324,1.896,0.235,12.11
41,0.323,1.916,0.209,12.599
42,0.343,1.876,0.209,12.547
43,0.332,1.886,0.255,11.738
44,0.328,1.903,0.22,12.384
45,0.327,1.89,0.245,12.004
46,0.335,1.882,0.197,12.843
47,0.349,1.822,0.215,12.475
48,0.328,1.915,0.237,12.09
49,0.321,1.911,0.242,12.099
50,0.351,1.832,0.23,12.209
51,0.348,1.847,0.228,12.231
52,0.347,1.854,0.248,11.972
53,0.359,1.796,0.232,12.267
54,0.365,1.821,0.28,11.417
55,0.332,1.874,0.278,11.489
56,0.365,1.801,0.283,11.473
57,0.347,1.853,0.294,11.192
58,0.302,1.927,0.271,11.584
59,0.37,1.807,0.266,11.728
60,0.358,1.793,0.252,11.963
61,0.363,1.794,0.276,11.518
62,0.356,1.817,0.301,11.126
63,0.364,1.797,0.272,11.534
64,0.354,1.82,0.273,11.477
65,0.382,1.762,0.285,11.353
66,0.34,1.848,0.258,11.762
67,0.391,1.726,0.301,11.141
68,0.367,1.778,0.326,10.723
69,0.378,1.759,0.258,11.796
70,0.364,1.813,0.275,11.585
71,0.383,1.752,0.307,11.009
72,0.386,1.716,0.303,11.033
73,0.376,1.749,0.303,11.121
74,0.404,1.692,0.308,10.986
75,0.394,1.727,0.278,11.489
76,0.406,1.688,0.303,11.052
77,0.409,1.668,0.315,10.82
78,0.397,1.69,0.314,10.89
79,0.391,1.713,0.319,10.796
80,0.417,1.643,0.335,10.598
81,0.363,1.801,0.331,10.688
82,0.393,1.692,0.317,10.893
83,0.41,1.674,0.305,11.026
84,0.403,1.673,0.336,10.488
85,0.399,1.704,0.301,11.053
86,0.43,1.627,0.322,10.806
87,0.42,1.635,0.322,10.758
88,0.425,1.645,0.313,10.964
89,0.399,1.687,0.308,11.059
90,0.444,1.576,0.334,10.649
91,0.418,1.64,0.325,10.766
92,0.461,1.555,0.344,10.443
93,0.427,1.61,0.298,11.163
94,0.41,1.65,0.353,10.239
95,0.452,1.559,0.318,10.793
96,0.451,1.565,0.331,10.723
97,0.442,1.565,0.342,10.477
98,0.422,1.632,0.338,10.466
99,0.412,1.673,0.322,10.833
100,0.441,1.579,0.323,10.761
101,0.445,1.57,0.324,10.824
102,0.467,1.513,0.385,9.703
103,0.453,1.534,0.336,10.565
104,0.435,1.569,0.361,10.132
105,0.444,1.554,0.34,10.531
106,0.463,1.527,0.327,10.664
107,0.444,1.566,0.385,9.759
108,0.451,1.554,0.357,10.181
109,0.479,1.455,0.37,9.989
110,0.455,1.556,0.345,10.358
111,0.454,1.537,0.387,9.731
112,0.485,1.458,0.385,9.868
113,0.491,1.45,0.344,10.464
114,0.438,1.575,0.373,9.88
115,0.478,1.493,0.36,10.174
116,0.474,1.521,0.397,9.509
117,0.479,1.486,0.351,10.364
118,0.477,1.481,0.355,10.244
119,0.484,1.472,0.381,9.835
