,acc,loss,val_acc,val_loss
0,0.112,2.307,0.12,13.402
1,0.113,2.301,0.119,13.685
2,0.132,2.29,0.134,13.384
3,0.152,2.274,0.143,13.428
4,0.162,2.266,0.153,13.334
5,0.155,2.271,0.137,13.526
6,0.172,2.257,0.134,13.744
7,0.172,2.244,0.16,13.255
8,0.192,2.218,0.156,13.321
9,0.191,2.228,0.194,12.746
10,0.211,2.196,0.147,13.521
11,0.205,2.182,0.155,13.363
12,0.211,2.169,0.19,12.797
13,0.21,2.181,0.127,13.899
14,0.192,2.209,0.145,13.624
15,0.221,2.166,0.141,13.672
16,0.234,2.127,0.153,13.487
17,0.226,2.135,0.175,13.198
18,0.216,2.169,0.149,13.626
19,0.212,2.184,0.141,13.727
20,0.236,2.144,0.152,13.541
21,0.259,2.083,0.163,13.356
22,0.234,2.14,0.181,13.025
23,0.229,2.137,0.153,13.505
24,0.234,2.13,0.163,13.386
25,0.269,2.064,0.137,13.844
26,0.264,2.061,0.171,13.263
27,0.261,2.085,0.153,13.547
28,0.26,2.042,0.17,13.275
29,0.269,2.059,0.168,13.305
30,0.265,2.067,0.169,13.276
31,0.284,2.023,0.158,13.391
32,0.26,2.082,0.196,12.78
33,0.251,2.115,0.168,13.26
34,0.251,2.099,0.165,13.296
35,0.252,2.102,0.183,13.047
36,0.283,2.032,0.183,13.058
37,0.278,2.003,0.206,12.613
38,0.267,2.03,0.195,12.808
39,0.285,1.984,0.216,12.479
40,0.246,2.08,0.223,12.247
41,0.278,2.018,0.195,12.828
42,0.292,2.018,0.182,13.056
43,0.277,2.029,0.211,12.611
44,0.274,2.038,0.21,12.651
45,0.256,2.057,0.201,12.726
46,0.304,1.967,0.205,12.735
47,0.286,1.994,0.208,12.641
48,0.304,1.968,0.22,12.417
49,0.31,1.93,0.21,12.542
50,0.286,2.003,0.21,12.572
51,0.299,1.975,0.263,11.718
52,0.248,2.066,0.237,12.13
53,0.29,1.995,0.234,12.186
54,0.313,1.941,0.224,12.384
55,0.295,1.988,0.209,12.643
56,0.308,1.947,0.246,11.997
57,0.321,1.906,0.211,12.587
58,0.327,1.915,0.219,12.431
59,0.291,1.996,0.268,11.61
60,0.313,1.94,0.247,12.005
61,0.308,1.943,0.248,11.995
62,0.313,1.918,0.194,12.88
63,0.329,1.883,0.252,11.813
64,0.294,1.978,0.246,12.024
65,0.322,1.921,0.218,12.465
66,0.337,1.864,0.242,12.072
67,0.31,1.928,0.261,11.804
68,0.343,1.877,0.273,11.56
69,0.305,1.946,0.213,12.617
70,0.323,1.895,0.28,11.38
71,0.318,1.904,0.274,11.589
72,0.331,1.878,0.244,12.09
73,0.292,1.957,0.227,12.339
74,0.358,1.84,0.204,12.772
75,0.34,1.853,0.256,11.76
76,0.305,1.93,0.261,11.733
77,0.302,1.935,0.243,12.123
78,0.361,1.828,0.277,11.49
79,0.336,1.867,0.28,11.459
80,0.323,1.88,0.272,11.595
81,0.346,1.834,0.244,12.085
82,0.345,1.823,0.284,11.415
83,0.341,1.841,0.287,11.384
84,0.356,1.813,0.284,11.366
85,0.328,1.882,0.298,11.158
86,0.354,1.798,0.278,11.538
87,0.333,1.86,0.338,10.523
88,0.347,1.839,0.272,11.561
89,0.355,1.804,0.291,11.295
90,0.358,1.794,0.328,10.705
91,0.348,1.82,0.314,10.91
92,0.336,1.855,0.286,11.412
93,0.336,1.851,0.314,10.959
94,0.379,1.734,0.282,11.483
95,0.352,1.816,0.32,10.804
96,0.378,1.783,0.299,11.166
97,0.378,1.753,0.29,11.287
98,0.376,1.766,0.321,10.804
99,0.399,1.713,0.294,11.305
100,0.363,1.79,0.339,10.512
101,0.371,1.758,0.321,10.75
102,0.39,1.718,0.305,11.071
103,0.371,1.746,0.317,10.901
104,0.341,1.815,0.338,10.6
105,0.366,1.79,0.347,10.371
106,0.34,1.817,0.323,10.77
107,0.343,1.841,0.325,10.731
108,0.358,1.8,0.299,11.183
109,0.385,1.743,0.323,10.815
110,0.375,1.766,0.328,10.749
111,0.387,1.709,0.287,11.465
112,0.365,1.788,0.318,10.868
113,0.375,1.746,0.312,10.992
114,0.385,1.714,0.312,10.926
115,0.363,1.776,0.335,10.544
116,0.396,1.7,0.334,10.52
117,0.364,1.776,0.322,10.819
118,0.402,1.668,0.338,10.52
119,0.363,1.796,0.345,10.425
