,acc,loss,val_acc,val_loss
0,0.106,2.303,0.103,14.174
1,0.11,2.304,0.126,12.572
2,0.113,2.301,0.12,13.378
3,0.124,2.295,0.108,14.105
4,0.123,2.298,0.118,13.762
5,0.128,2.297,0.119,13.651
6,0.124,2.294,0.12,13.61
7,0.136,2.288,0.113,14.098
8,0.136,2.285,0.113,14.083
9,0.136,2.287,0.114,14.031
10,0.144,2.28,0.123,13.927
11,0.141,2.284,0.113,14.113
12,0.16,2.273,0.113,14.075
13,0.148,2.275,0.134,13.602
14,0.149,2.281,0.128,13.885
15,0.163,2.27,0.163,13.155
16,0.164,2.261,0.152,13.403
17,0.166,2.275,0.115,14.146
18,0.18,2.249,0.118,14.051
19,0.178,2.252,0.132,13.846
20,0.18,2.251,0.128,13.941
21,0.181,2.244,0.134,13.828
22,0.176,2.263,0.129,13.932
23,0.197,2.236,0.132,13.874
24,0.195,2.224,0.134,13.861
25,0.196,2.233,0.13,13.94
26,0.177,2.262,0.128,13.852
27,0.205,2.224,0.143,13.517
28,0.208,2.229,0.15,13.523
29,0.205,2.227,0.155,13.218
30,0.217,2.187,0.208,12.22
31,0.208,2.213,0.149,13.524
32,0.215,2.206,0.197,12.419
33,0.206,2.216,0.159,13.313
34,0.226,2.192,0.2,12.409
35,0.2,2.21,0.213,12.284
36,0.23,2.168,0.194,12.66
37,0.238,2.128,0.198,12.598
38,0.233,2.141,0.174,13.005
39,0.218,2.174,0.183,12.764
40,0.22,2.172,0.188,12.868
41,0.222,2.169,0.193,12.625
42,0.223,2.185,0.227,12.083
43,0.229,2.169,0.216,12.205
44,0.213,2.198,0.207,12.323
45,0.215,2.177,0.201,12.53
46,0.245,2.138,0.202,12.518
47,0.249,2.13,0.199,12.588
48,0.237,2.138,0.211,12.474
49,0.247,2.125,0.232,12.1
50,0.229,2.145,0.201,12.605
51,0.224,2.14,0.208,12.459
52,0.263,2.09,0.237,11.965
53,0.258,2.097,0.192,12.764
54,0.252,2.105,0.255,11.724
55,0.205,2.184,0.258,11.485
56,0.253,2.08,0.225,12.152
57,0.259,2.105,0.24,11.759
58,0.247,2.092,0.282,11.12
59,0.273,2.056,0.29,11.071
60,0.27,2.058,0.263,11.506
61,0.255,2.095,0.21,12.532
62,0.271,2.053,0.244,11.999
63,0.285,2.013,0.247,11.877
64,0.263,2.043,0.25,11.907
65,0.276,2.034,0.263,11.602
66,0.214,2.141,0.298,11.039
67,0.269,2.026,0.276,11.238
68,0.269,2.064,0.307,10.83
69,0.29,2.023,0.282,11.23
70,0.267,2.047,0.309,10.665
71,0.253,2.096,0.328,10.386
72,0.298,2.002,0.301,10.899
73,0.273,2.025,0.3,11.011
74,0.255,2.062,0.342,10.288
75,0.292,1.997,0.304,10.908
76,0.296,1.98,0.304,10.995
77,0.273,2.03,0.336,10.317
78,0.287,1.998,0.339,10.301
79,0.272,2.003,0.297,11.028
80,0.319,1.929,0.336,10.43
81,0.3,1.972,0.346,10.296
82,0.293,1.993,0.332,10.443
83,0.32,1.901,0.338,10.383
84,0.272,2.043,0.314,10.684
85,0.298,1.96,0.35,10.175
86,0.318,1.947,0.344,10.212
87,0.312,1.94,0.343,10.411
88,0.318,1.927,0.348,10.272
89,0.288,1.974,0.357,10.126
90,0.321,1.929,0.339,10.484
91,0.296,1.961,0.33,10.492
92,0.299,1.989,0.358,10.135
93,0.313,1.936,0.305,11.05
94,0.308,1.95,0.35,10.255
95,0.341,1.876,0.347,10.225
96,0.289,1.988,0.363,10.035
97,0.301,1.962,0.362,10.006
98,0.325,1.901,0.376,9.865
99,0.311,1.929,0.373,9.832
100,0.317,1.937,0.371,9.925
101,0.298,1.967,0.354,10.136
102,0.353,1.845,0.366,9.872
103,0.325,1.91,0.352,10.173
104,0.339,1.863,0.362,10.061
105,0.356,1.827,0.37,9.945
106,0.307,1.94,0.365,10.016
107,0.303,1.947,0.366,9.946
108,0.307,1.934,0.395,9.562
109,0.359,1.825,0.358,10.089
110,0.323,1.912,0.365,10.047
111,0.298,1.948,0.377,9.797
112,0.361,1.802,0.355,10.138
113,0.328,1.859,0.373,9.888
114,0.339,1.864,0.371,9.941
115,0.345,1.841,0.372,9.914
116,0.346,1.853,0.369,9.922
117,0.379,1.759,0.378,9.761
118,0.348,1.833,0.364,10.004
119,0.351,1.83,0.352,10.264
