,acc,loss,val_acc,val_loss
0,0.113,2.305,0.141,12.712
1,0.128,2.296,0.164,12.953
2,0.136,2.29,0.146,13.248
3,0.134,2.288,0.149,13.129
4,0.136,2.287,0.147,13.011
5,0.141,2.281,0.149,13.065
6,0.168,2.266,0.161,12.97
7,0.165,2.268,0.148,12.937
8,0.159,2.268,0.169,12.693
9,0.158,2.269,0.167,12.928
10,0.189,2.244,0.188,12.607
11,0.184,2.227,0.143,13.521
12,0.194,2.237,0.162,13.045
13,0.191,2.222,0.148,13.29
14,0.203,2.206,0.146,13.425
15,0.208,2.192,0.161,13.25
16,0.189,2.219,0.158,13.089
17,0.216,2.195,0.155,13.445
18,0.207,2.197,0.181,12.966
19,0.2,2.197,0.164,13.181
20,0.215,2.186,0.158,13.301
21,0.219,2.162,0.181,12.937
22,0.204,2.206,0.199,12.421
23,0.214,2.164,0.175,13.021
24,0.233,2.135,0.161,13.234
25,0.216,2.154,0.191,12.687
26,0.213,2.162,0.185,12.814
27,0.225,2.155,0.162,13.274
28,0.242,2.128,0.149,13.508
29,0.238,2.133,0.186,12.861
30,0.241,2.128,0.171,13.161
31,0.233,2.135,0.213,12.322
32,0.233,2.118,0.188,12.819
33,0.233,2.121,0.202,12.6
34,0.24,2.118,0.213,12.428
35,0.257,2.056,0.182,12.979
36,0.246,2.101,0.173,13.047
37,0.258,2.081,0.182,12.914
38,0.234,2.102,0.164,13.231
39,0.252,2.102,0.226,12.27
40,0.264,2.065,0.186,12.744
41,0.247,2.079,0.179,13.062
42,0.26,2.057,0.193,12.751
43,0.266,2.059,0.208,12.411
44,0.255,2.055,0.225,12.129
45,0.269,2.038,0.205,12.574
46,0.257,2.052,0.221,12.241
47,0.263,2.029,0.181,12.981
48,0.267,2.039,0.213,12.37
49,0.26,2.049,0.227,12.144
50,0.257,2.056,0.203,12.534
51,0.253,2.048,0.217,12.268
52,0.274,2.033,0.227,12.123
53,0.3,1.971,0.249,11.919
54,0.268,2.016,0.218,12.291
55,0.275,2.036,0.264,11.509
56,0.261,2.029,0.293,11.112
57,0.277,2.001,0.252,11.664
58,0.286,1.988,0.241,11.967
59,0.29,1.976,0.255,11.787
60,0.295,1.946,0.241,11.945
61,0.286,1.981,0.268,11.446
62,0.279,2.001,0.266,11.559
63,0.288,1.961,0.252,11.804
64,0.287,1.97,0.276,11.505
65,0.301,1.929,0.268,11.478
66,0.299,1.925,0.25,11.814
67,0.287,1.992,0.272,11.311
68,0.285,1.969,0.276,11.325
69,0.298,1.935,0.281,11.316
70,0.285,1.964,0.259,11.72
71,0.304,1.935,0.274,11.431
72,0.294,1.931,0.243,11.963
73,0.312,1.906,0.269,11.513
74,0.315,1.9,0.295,11.049
75,0.338,1.854,0.27,11.561
76,0.321,1.874,0.278,11.387
77,0.317,1.894,0.261,11.74
78,0.324,1.866,0.298,10.952
79,0.305,1.927,0.308,10.86
80,0.321,1.884,0.296,11.099
81,0.329,1.882,0.309,10.869
82,0.328,1.851,0.316,10.705
83,0.31,1.916,0.325,10.569
84,0.32,1.861,0.319,10.703
85,0.324,1.869,0.331,10.553
86,0.335,1.836,0.306,10.932
87,0.336,1.843,0.32,10.641
88,0.323,1.876,0.307,10.953
89,0.332,1.869,0.33,10.524
90,0.315,1.892,0.322,10.585
91,0.359,1.773,0.303,11.023
92,0.33,1.852,0.327,10.622
93,0.332,1.853,0.338,10.387
94,0.357,1.813,0.324,10.639
95,0.365,1.776,0.335,10.479
96,0.352,1.808,0.355,10.074
97,0.333,1.824,0.322,10.557
98,0.368,1.754,0.348,10.289
99,0.355,1.787,0.33,10.461
100,0.358,1.785,0.324,10.708
101,0.363,1.777,0.343,10.349
102,0.343,1.819,0.329,10.466
103,0.346,1.806,0.347,10.315
104,0.327,1.852,0.362,10.014
105,0.349,1.795,0.351,10.162
106,0.354,1.781,0.348,10.404
107,0.365,1.76,0.349,10.301
108,0.356,1.787,0.339,10.414
109,0.351,1.79,0.345,10.272
110,0.367,1.748,0.341,10.38
111,0.356,1.743,0.354,10.267
112,0.365,1.761,0.373,9.888
113,0.359,1.782,0.349,10.222
114,0.385,1.694,0.342,10.398
115,0.37,1.754,0.325,10.661
116,0.352,1.781,0.342,10.316
117,0.374,1.746,0.326,10.639
118,0.368,1.737,0.364,10.035
119,0.38,1.721,0.315,10.823
