,acc,loss,val_acc,val_loss
0,0.109,2.307,0.149,12.185
1,0.128,2.292,0.144,12.561
2,0.135,2.284,0.14,13.255
3,0.144,2.271,0.146,13.349
4,0.152,2.262,0.164,13.021
5,0.161,2.252,0.178,12.862
6,0.176,2.237,0.191,12.472
7,0.188,2.221,0.18,12.786
8,0.192,2.221,0.219,12.143
9,0.207,2.197,0.215,12.1
10,0.215,2.183,0.247,11.677
11,0.199,2.19,0.18,12.881
12,0.226,2.156,0.236,11.883
13,0.222,2.154,0.182,12.929
14,0.216,2.147,0.227,12.192
15,0.212,2.158,0.178,13.033
16,0.226,2.126,0.217,12.285
17,0.229,2.114,0.214,12.387
18,0.241,2.108,0.193,12.779
19,0.247,2.084,0.165,13.302
20,0.237,2.119,0.174,13.135
21,0.261,2.074,0.213,12.545
22,0.251,2.074,0.207,12.6
23,0.261,2.035,0.237,12.07
24,0.251,2.083,0.188,12.908
25,0.261,2.072,0.223,12.318
26,0.271,2.048,0.225,12.222
27,0.262,2.073,0.217,12.453
28,0.27,2.056,0.207,12.538
29,0.264,2.047,0.233,12.112
30,0.28,2.015,0.275,11.295
31,0.262,2.057,0.236,12.067
32,0.268,2.061,0.246,11.909
33,0.268,2.031,0.265,11.542
34,0.27,2.055,0.266,11.551
35,0.277,2.037,0.227,12.208
36,0.297,2.003,0.242,12.006
37,0.288,2.007,0.256,11.814
38,0.288,1.996,0.234,12.164
39,0.29,1.997,0.259,11.719
40,0.295,1.998,0.264,11.534
41,0.293,1.994,0.271,11.469
42,0.304,1.976,0.291,11.22
43,0.297,1.988,0.259,11.746
44,0.294,1.985,0.265,11.496
45,0.3,2.001,0.253,11.872
46,0.323,1.936,0.29,11.194
47,0.327,1.904,0.265,11.629
48,0.321,1.952,0.286,11.169
49,0.299,1.988,0.257,11.695
50,0.298,1.97,0.274,11.492
51,0.313,1.976,0.301,10.94
52,0.321,1.926,0.301,11.076
53,0.336,1.904,0.309,10.929
54,0.317,1.927,0.304,10.979
55,0.326,1.915,0.273,11.418
56,0.324,1.916,0.306,11.002
57,0.327,1.9,0.276,11.419
58,0.331,1.864,0.327,10.623
59,0.318,1.905,0.328,10.678
60,0.309,1.928,0.314,10.786
61,0.329,1.901,0.288,11.228
62,0.346,1.862,0.307,10.981
63,0.32,1.888,0.311,10.951
64,0.325,1.892,0.316,10.848
65,0.358,1.847,0.316,10.788
66,0.343,1.846,0.328,10.654
67,0.33,1.887,0.326,10.672
68,0.346,1.848,0.326,10.663
69,0.352,1.845,0.323,10.613
70,0.353,1.834,0.366,10.067
71,0.331,1.857,0.321,10.632
72,0.341,1.847,0.344,10.325
73,0.351,1.82,0.365,10.0
74,0.354,1.821,0.358,10.111
75,0.378,1.783,0.361,10.048
76,0.366,1.804,0.37,10.011
77,0.367,1.793,0.317,10.782
78,0.362,1.793,0.337,10.498
79,0.37,1.785,0.375,9.879
80,0.377,1.771,0.356,10.175
81,0.361,1.785,0.379,9.857
82,0.38,1.753,0.361,10.155
83,0.38,1.752,0.374,9.9
84,0.392,1.726,0.364,10.003
85,0.367,1.773,0.362,10.008
86,0.376,1.756,0.362,10.016
87,0.393,1.733,0.357,10.211
88,0.37,1.769,0.363,10.085
89,0.399,1.719,0.369,10.007
90,0.365,1.769,0.366,10.037
91,0.373,1.764,0.38,9.805
92,0.399,1.713,0.362,10.139
93,0.408,1.687,0.382,9.793
94,0.4,1.691,0.364,10.075
95,0.406,1.691,0.347,10.346
96,0.421,1.675,0.372,10.062
97,0.387,1.69,0.348,10.36
98,0.384,1.734,0.378,9.802
99,0.419,1.648,0.379,9.837
100,0.44,1.616,0.386,9.66
101,0.432,1.641,0.396,9.575
102,0.412,1.643,0.383,9.772
103,0.427,1.626,0.374,9.929
104,0.418,1.652,0.385,9.717
105,0.409,1.686,0.373,9.863
106,0.425,1.642,0.379,9.939
107,0.445,1.581,0.367,10.07
108,0.428,1.647,0.34,10.477
109,0.426,1.647,0.348,10.296
110,0.426,1.61,0.385,9.719
111,0.434,1.604,0.422,9.233
112,0.417,1.647,0.389,9.612
113,0.429,1.621,0.394,9.576
114,0.43,1.617,0.402,9.437
115,0.443,1.582,0.408,9.44
116,0.431,1.625,0.384,9.736
117,0.43,1.593,0.368,10.016
118,0.429,1.618,0.383,9.794
119,0.427,1.634,0.381,9.867
