,acc,loss,val_acc,val_loss
0,0.116,2.304,0.122,13.724
1,0.126,2.29,0.157,12.915
2,0.151,2.27,0.149,13.33
3,0.154,2.262,0.155,13.343
4,0.16,2.248,0.15,13.435
5,0.167,2.243,0.175,13.041
6,0.174,2.225,0.186,12.788
7,0.186,2.204,0.163,13.03
8,0.195,2.185,0.16,13.25
9,0.2,2.175,0.163,13.168
10,0.211,2.155,0.151,13.47
11,0.219,2.133,0.154,13.411
12,0.21,2.14,0.175,12.923
13,0.233,2.108,0.163,13.263
14,0.248,2.09,0.161,13.288
15,0.237,2.09,0.164,13.312
16,0.235,2.09,0.164,13.225
17,0.244,2.084,0.166,13.198
18,0.246,2.063,0.15,13.493
19,0.264,2.043,0.155,13.449
20,0.27,2.047,0.178,13.029
21,0.255,2.067,0.192,12.829
22,0.283,2.012,0.176,12.972
23,0.244,2.069,0.205,12.575
24,0.271,2.012,0.197,12.705
25,0.278,2.022,0.21,12.525
26,0.289,1.982,0.204,12.683
27,0.277,2.013,0.203,12.669
28,0.302,1.975,0.186,12.971
29,0.284,1.997,0.195,12.724
30,0.271,2.033,0.203,12.64
31,0.271,2.012,0.184,12.996
32,0.288,1.968,0.226,12.225
33,0.291,1.991,0.197,12.701
34,0.299,1.964,0.23,12.18
35,0.308,1.943,0.246,11.87
36,0.299,1.95,0.261,11.708
37,0.294,1.949,0.192,12.891
38,0.295,1.966,0.232,12.123
39,0.302,1.957,0.262,11.685
40,0.334,1.873,0.203,12.673
41,0.311,1.933,0.229,12.272
42,0.323,1.903,0.219,12.463
43,0.306,1.949,0.265,11.606
44,0.311,1.914,0.253,11.842
45,0.299,1.95,0.237,12.153
46,0.333,1.875,0.266,11.621
47,0.307,1.914,0.251,11.949
48,0.312,1.911,0.254,11.781
49,0.309,1.942,0.286,11.309
50,0.346,1.824,0.28,11.399
51,0.339,1.872,0.255,11.702
52,0.329,1.897,0.294,11.13
53,0.306,1.949,0.284,11.31
54,0.33,1.9,0.254,11.894
55,0.302,1.925,0.252,11.878
56,0.378,1.778,0.26,11.763
57,0.332,1.877,0.27,11.599
58,0.368,1.799,0.289,11.31
59,0.346,1.844,0.261,11.768
60,0.384,1.761,0.3,11.173
61,0.333,1.857,0.27,11.567
62,0.362,1.803,0.297,11.2
63,0.353,1.811,0.305,11.08
64,0.352,1.798,0.29,11.304
65,0.342,1.829,0.302,11.034
66,0.346,1.843,0.266,11.673
67,0.373,1.751,0.275,11.519
68,0.38,1.743,0.3,11.123
69,0.375,1.761,0.264,11.652
70,0.385,1.716,0.338,10.466
71,0.371,1.777,0.313,10.899
72,0.382,1.745,0.302,11.066
73,0.34,1.848,0.262,11.74
74,0.382,1.764,0.288,11.302
75,0.388,1.725,0.295,11.265
76,0.381,1.758,0.288,11.251
77,0.356,1.806,0.286,11.373
78,0.396,1.716,0.293,11.209
79,0.379,1.739,0.287,11.336
80,0.399,1.702,0.28,11.488
81,0.395,1.699,0.3,11.098
82,0.407,1.694,0.302,11.002
83,0.406,1.664,0.325,10.677
84,0.385,1.735,0.311,10.973
85,0.389,1.703,0.333,10.637
86,0.411,1.67,0.299,11.224
87,0.403,1.695,0.332,10.602
88,0.423,1.631,0.326,10.666
89,0.42,1.624,0.346,10.257
90,0.421,1.627,0.342,10.484
91,0.411,1.678,0.3,11.113
92,0.383,1.734,0.305,11.033
93,0.388,1.699,0.307,10.963
94,0.424,1.641,0.308,10.982
95,0.435,1.616,0.347,10.347
96,0.397,1.679,0.334,10.644
97,0.424,1.627,0.328,10.654
98,0.419,1.626,0.326,10.701
99,0.399,1.686,0.34,10.518
100,0.412,1.649,0.32,10.882
101,0.382,1.717,0.318,10.799
102,0.39,1.701,0.326,10.668
103,0.402,1.697,0.33,10.638
104,0.425,1.617,0.338,10.536
105,0.441,1.606,0.312,10.941
106,0.431,1.618,0.335,10.604
107,0.436,1.592,0.322,10.807
108,0.439,1.579,0.318,10.917
109,0.425,1.631,0.351,10.304
110,0.407,1.673,0.337,10.557
111,0.455,1.551,0.319,10.802
112,0.459,1.533,0.321,10.762
113,0.426,1.621,0.318,10.878
114,0.429,1.63,0.32,10.758
115,0.455,1.555,0.344,10.464
116,0.458,1.529,0.355,10.297
117,0.445,1.557,0.347,10.33
118,0.427,1.614,0.322,10.761
119,0.455,1.552,0.318,10.931
