,acc,loss,val_acc,val_loss
0,0.11,2.306,0.124,13.46
1,0.122,2.297,0.122,13.861
2,0.128,2.295,0.133,13.624
3,0.139,2.291,0.123,13.968
4,0.157,2.281,0.141,13.561
5,0.162,2.277,0.135,13.765
6,0.151,2.277,0.143,13.29
7,0.161,2.264,0.139,13.637
8,0.167,2.258,0.163,13.093
9,0.179,2.25,0.155,13.306
10,0.173,2.251,0.194,12.59
11,0.176,2.236,0.156,13.268
12,0.198,2.219,0.238,11.803
13,0.188,2.225,0.246,11.658
14,0.208,2.212,0.251,11.57
15,0.216,2.19,0.186,12.902
16,0.213,2.188,0.241,11.858
17,0.207,2.188,0.195,12.743
18,0.211,2.169,0.252,11.745
19,0.217,2.174,0.264,11.509
20,0.228,2.164,0.257,11.694
21,0.221,2.153,0.289,11.007
22,0.243,2.146,0.246,11.863
23,0.222,2.155,0.278,11.294
24,0.235,2.156,0.271,11.413
25,0.234,2.145,0.28,11.357
26,0.241,2.143,0.302,10.85
27,0.255,2.119,0.257,11.722
28,0.237,2.147,0.306,10.786
29,0.242,2.115,0.32,10.556
30,0.229,2.119,0.263,11.494
31,0.236,2.118,0.324,10.576
32,0.24,2.114,0.325,10.588
33,0.256,2.092,0.298,11.023
34,0.257,2.101,0.267,11.613
35,0.254,2.106,0.317,10.68
36,0.26,2.097,0.26,11.694
37,0.261,2.09,0.326,10.681
38,0.259,2.074,0.282,11.341
39,0.262,2.08,0.296,11.041
40,0.264,2.082,0.345,10.341
41,0.26,2.085,0.341,10.394
42,0.267,2.071,0.317,10.79
43,0.275,2.054,0.346,10.107
44,0.257,2.066,0.328,10.61
45,0.267,2.065,0.325,10.635
46,0.262,2.056,0.355,10.121
47,0.266,2.052,0.334,10.332
48,0.274,2.035,0.336,10.416
49,0.272,2.058,0.362,10.045
50,0.29,2.029,0.351,10.199
51,0.277,2.05,0.332,10.418
52,0.274,2.031,0.353,10.073
53,0.286,2.026,0.348,10.099
54,0.281,2.039,0.354,10.004
55,0.292,2.0,0.346,10.234
56,0.296,2.011,0.353,10.114
57,0.291,2.008,0.346,10.219
58,0.303,1.987,0.345,10.249
59,0.28,2.032,0.367,9.732
60,0.296,1.99,0.369,9.84
61,0.3,1.975,0.356,10.029
62,0.298,1.976,0.383,9.602
63,0.303,1.983,0.385,9.569
64,0.299,1.983,0.354,10.089
65,0.306,1.971,0.361,10.018
66,0.313,1.963,0.38,9.757
67,0.304,1.975,0.368,9.87
68,0.306,1.96,0.397,9.459
69,0.304,1.96,0.374,9.753
70,0.311,1.956,0.38,9.605
71,0.304,1.956,0.363,9.919
72,0.295,1.96,0.375,9.723
73,0.31,1.939,0.383,9.706
74,0.302,1.955,0.394,9.472
75,0.313,1.95,0.39,9.573
76,0.308,1.953,0.379,9.678
77,0.316,1.937,0.381,9.689
78,0.318,1.931,0.346,10.284
79,0.323,1.922,0.389,9.51
80,0.308,1.94,0.362,9.944
81,0.326,1.916,0.395,9.445
82,0.322,1.915,0.361,10.102
83,0.326,1.914,0.389,9.628
84,0.327,1.91,0.372,9.731
85,0.326,1.879,0.354,10.163
86,0.325,1.904,0.396,9.434
87,0.332,1.89,0.376,9.693
88,0.332,1.887,0.397,9.461
89,0.332,1.907,0.387,9.654
90,0.342,1.873,0.403,9.385
91,0.336,1.888,0.415,9.135
92,0.336,1.881,0.404,9.329
93,0.339,1.869,0.395,9.327
94,0.356,1.862,0.405,9.24
95,0.34,1.854,0.41,9.278
96,0.341,1.864,0.404,9.279
97,0.353,1.855,0.403,9.279
98,0.346,1.869,0.412,9.224
99,0.346,1.841,0.394,9.475
100,0.342,1.873,0.394,9.496
101,0.34,1.862,0.402,9.356
102,0.353,1.846,0.405,9.329
103,0.349,1.853,0.412,9.215
104,0.364,1.821,0.392,9.571
105,0.35,1.846,0.409,9.256
106,0.361,1.83,0.418,9.198
107,0.348,1.831,0.385,9.579
108,0.359,1.83,0.407,9.324
109,0.366,1.814,0.406,9.343
110,0.367,1.81,0.395,9.466
111,0.349,1.818,0.406,9.255
112,0.366,1.805,0.403,9.41
113,0.365,1.814,0.392,9.626
114,0.364,1.807,0.407,9.312
115,0.371,1.794,0.419,9.046
116,0.359,1.801,0.409,9.34
117,0.363,1.796,0.41,9.217
118,0.373,1.799,0.415,9.148
119,0.371,1.802,0.404,9.264
