,acc,loss,val_acc,val_loss
0,0.107,2.311,0.136,12.804
1,0.115,2.304,0.145,12.471
2,0.122,2.295,0.137,13.249
3,0.134,2.294,0.173,11.891
4,0.141,2.285,0.165,12.414
5,0.14,2.295,0.15,12.594
6,0.162,2.272,0.139,13.495
7,0.154,2.284,0.145,13.221
8,0.156,2.275,0.159,12.829
9,0.135,2.288,0.239,10.729
10,0.168,2.27,0.162,13.015
11,0.179,2.249,0.164,12.913
12,0.182,2.247,0.157,13.15
13,0.177,2.252,0.175,12.913
14,0.187,2.248,0.129,13.9
15,0.18,2.25,0.147,13.466
16,0.18,2.248,0.134,13.773
17,0.172,2.266,0.189,12.481
18,0.201,2.223,0.198,12.512
19,0.175,2.243,0.187,12.531
20,0.165,2.258,0.143,13.53
21,0.181,2.243,0.168,12.951
22,0.182,2.232,0.153,13.12
23,0.189,2.222,0.173,12.81
24,0.177,2.234,0.165,12.949
25,0.194,2.211,0.159,13.145
26,0.202,2.21,0.14,13.686
27,0.184,2.226,0.144,13.422
28,0.228,2.168,0.193,12.619
29,0.209,2.181,0.176,12.891
30,0.194,2.195,0.168,13.065
31,0.223,2.152,0.145,13.622
32,0.23,2.141,0.198,12.494
33,0.255,2.129,0.183,12.941
34,0.233,2.133,0.153,13.48
35,0.232,2.14,0.161,13.228
36,0.241,2.114,0.188,12.78
37,0.249,2.1,0.229,12.172
38,0.209,2.16,0.184,12.909
39,0.217,2.168,0.243,11.862
40,0.262,2.108,0.213,12.413
41,0.231,2.125,0.239,11.944
42,0.247,2.12,0.196,12.74
43,0.267,2.073,0.207,12.521
44,0.244,2.102,0.214,12.265
45,0.233,2.126,0.231,11.84
46,0.266,2.077,0.248,11.757
47,0.304,1.981,0.273,11.302
48,0.244,2.099,0.259,11.562
49,0.258,2.067,0.227,12.212
50,0.284,2.031,0.23,12.27
51,0.263,2.075,0.226,12.244
52,0.251,2.071,0.246,11.83
53,0.278,2.029,0.258,11.634
54,0.259,2.061,0.249,11.729
55,0.263,2.057,0.238,12.048
56,0.272,2.036,0.258,11.595
57,0.308,1.972,0.247,11.885
58,0.269,2.03,0.271,11.439
59,0.261,2.053,0.257,11.653
60,0.292,1.983,0.294,10.988
61,0.294,1.987,0.257,11.747
62,0.31,1.972,0.284,11.347
63,0.304,1.971,0.261,11.686
64,0.32,1.922,0.268,11.458
65,0.29,1.986,0.258,11.73
66,0.286,1.99,0.249,11.731
67,0.304,1.964,0.255,11.8
68,0.319,1.913,0.279,11.428
69,0.29,1.996,0.296,11.019
70,0.303,1.959,0.28,11.337
71,0.315,1.965,0.276,11.367
72,0.315,1.936,0.269,11.502
73,0.309,1.947,0.299,10.949
74,0.312,1.924,0.301,11.018
75,0.331,1.913,0.278,11.275
76,0.328,1.921,0.289,11.134
77,0.321,1.921,0.299,11.061
78,0.333,1.89,0.274,11.48
79,0.349,1.849,0.292,11.119
80,0.317,1.93,0.265,11.644
81,0.35,1.86,0.301,11.014
82,0.314,1.918,0.28,11.316
83,0.324,1.9,0.295,11.142
84,0.353,1.836,0.279,11.433
85,0.34,1.878,0.295,11.031
86,0.326,1.901,0.312,10.722
87,0.338,1.855,0.311,10.906
88,0.352,1.822,0.33,10.496
89,0.358,1.812,0.322,10.676
90,0.36,1.829,0.305,10.938
91,0.327,1.897,0.306,10.876
92,0.339,1.871,0.291,11.18
93,0.387,1.774,0.319,10.708
94,0.354,1.827,0.327,10.513
95,0.348,1.854,0.331,10.51
96,0.352,1.823,0.314,10.791
97,0.354,1.837,0.336,10.438
98,0.36,1.789,0.318,10.827
99,0.397,1.725,0.324,10.596
100,0.37,1.79,0.344,10.358
101,0.387,1.737,0.316,10.899
102,0.379,1.756,0.355,10.1
103,0.375,1.763,0.317,10.663
104,0.385,1.761,0.358,10.029
105,0.362,1.8,0.339,10.454
106,0.394,1.738,0.35,10.336
107,0.376,1.776,0.355,10.239
108,0.372,1.794,0.327,10.634
109,0.358,1.82,0.325,10.595
110,0.391,1.731,0.319,10.703
111,0.398,1.705,0.346,10.342
112,0.395,1.716,0.35,10.243
113,0.398,1.704,0.33,10.598
114,0.413,1.684,0.35,10.265
115,0.397,1.723,0.359,10.106
116,0.414,1.662,0.337,10.403
117,0.416,1.656,0.359,10.13
118,0.39,1.731,0.35,10.319
119,0.386,1.735,0.342,10.36
