,acc,loss,val_acc,val_loss
0,0.108,2.304,0.12,13.63
1,0.126,2.29,0.139,13.067
2,0.145,2.28,0.138,13.425
3,0.158,2.264,0.141,13.441
4,0.16,2.257,0.172,12.842
5,0.195,2.23,0.167,12.893
6,0.192,2.21,0.227,11.613
7,0.195,2.209,0.191,12.364
8,0.208,2.191,0.167,13.122
9,0.208,2.182,0.182,12.817
10,0.218,2.187,0.185,12.803
11,0.231,2.165,0.166,13.179
12,0.205,2.199,0.21,12.222
13,0.232,2.148,0.21,12.511
14,0.239,2.144,0.189,12.856
15,0.237,2.144,0.193,12.631
16,0.236,2.134,0.201,12.592
17,0.246,2.145,0.216,12.375
18,0.255,2.102,0.224,12.209
19,0.253,2.116,0.207,12.566
20,0.258,2.119,0.239,11.935
21,0.261,2.097,0.224,12.19
22,0.256,2.106,0.23,12.133
23,0.27,2.091,0.221,12.27
24,0.266,2.088,0.262,11.403
25,0.284,2.062,0.25,11.697
26,0.278,2.051,0.25,11.814
27,0.281,2.055,0.246,11.851
28,0.285,2.043,0.221,12.339
29,0.276,2.047,0.259,11.558
30,0.29,2.025,0.24,12.089
31,0.29,2.032,0.222,12.271
32,0.293,2.025,0.236,12.044
33,0.29,2.019,0.296,11.06
34,0.293,2.024,0.275,11.432
35,0.31,1.968,0.247,11.925
36,0.298,2.007,0.243,11.89
37,0.304,1.99,0.279,11.323
38,0.296,2.0,0.263,11.604
39,0.304,1.988,0.274,11.446
40,0.311,1.959,0.262,11.615
41,0.322,1.943,0.255,11.852
42,0.324,1.926,0.232,12.149
43,0.33,1.931,0.252,11.866
44,0.328,1.901,0.284,11.373
45,0.328,1.92,0.256,11.704
46,0.337,1.9,0.292,11.116
47,0.312,1.956,0.223,12.299
48,0.332,1.901,0.252,11.863
49,0.338,1.916,0.259,11.792
50,0.338,1.882,0.303,10.922
51,0.334,1.918,0.268,11.569
52,0.342,1.875,0.298,11.123
53,0.318,1.921,0.326,10.596
54,0.342,1.882,0.299,11.151
55,0.353,1.848,0.303,11.032
56,0.356,1.851,0.282,11.412
57,0.352,1.86,0.291,11.191
58,0.348,1.859,0.294,11.191
59,0.345,1.875,0.289,11.253
60,0.347,1.851,0.317,10.834
61,0.343,1.866,0.321,10.681
62,0.356,1.838,0.311,10.854
63,0.385,1.782,0.294,11.198
64,0.355,1.829,0.317,10.778
65,0.377,1.788,0.275,11.526
66,0.36,1.803,0.302,11.113
67,0.376,1.774,0.346,10.372
68,0.375,1.784,0.296,11.202
69,0.377,1.792,0.292,11.241
70,0.382,1.762,0.311,10.967
71,0.377,1.775,0.301,11.195
72,0.371,1.786,0.293,11.21
73,0.379,1.779,0.316,10.863
74,0.388,1.756,0.32,10.767
75,0.383,1.776,0.328,10.698
76,0.388,1.758,0.32,10.782
77,0.385,1.751,0.328,10.641
78,0.39,1.747,0.285,11.407
79,0.38,1.779,0.326,10.688
80,0.394,1.736,0.317,10.847
81,0.407,1.726,0.302,11.121
82,0.403,1.7,0.33,10.666
83,0.403,1.712,0.312,10.974
84,0.389,1.729,0.329,10.69
85,0.397,1.706,0.299,11.162
86,0.383,1.747,0.342,10.452
87,0.389,1.743,0.318,10.913
88,0.398,1.708,0.304,11.137
89,0.414,1.682,0.339,10.513
90,0.405,1.701,0.294,11.301
91,0.412,1.679,0.322,10.799
92,0.404,1.69,0.356,10.234
93,0.411,1.674,0.318,10.834
94,0.417,1.659,0.337,10.527
95,0.426,1.649,0.349,10.329
96,0.415,1.664,0.337,10.544
97,0.419,1.67,0.346,10.451
98,0.428,1.638,0.319,10.868
99,0.414,1.669,0.297,11.247
100,0.429,1.649,0.317,10.865
101,0.418,1.654,0.346,10.39
102,0.442,1.61,0.332,10.555
103,0.43,1.637,0.316,10.935
104,0.427,1.631,0.358,10.249
105,0.432,1.63,0.331,10.658
106,0.437,1.601,0.31,10.959
107,0.435,1.617,0.337,10.559
108,0.426,1.649,0.335,10.622
109,0.45,1.577,0.321,10.851
110,0.433,1.61,0.328,10.677
111,0.443,1.611,0.346,10.358
112,0.457,1.557,0.351,10.347
113,0.442,1.581,0.337,10.511
114,0.453,1.588,0.324,10.776
115,0.45,1.593,0.332,10.591
116,0.438,1.595,0.357,10.192
117,0.457,1.569,0.326,10.792
118,0.454,1.549,0.341,10.467
119,0.457,1.556,0.336,10.562
