,acc,loss,val_acc,val_loss
0,0.114,2.302,0.117,13.166
1,0.136,2.29,0.115,13.571
2,0.141,2.28,0.131,13.356
3,0.147,2.269,0.125,13.575
4,0.172,2.252,0.128,13.592
5,0.165,2.235,0.134,13.462
6,0.179,2.206,0.128,13.748
7,0.185,2.188,0.15,13.317
8,0.2,2.175,0.126,13.833
9,0.211,2.157,0.193,12.505
10,0.21,2.157,0.146,13.548
11,0.218,2.124,0.158,13.273
12,0.221,2.136,0.139,13.609
13,0.208,2.138,0.18,12.927
14,0.224,2.135,0.139,13.694
15,0.232,2.1,0.157,13.438
16,0.238,2.09,0.166,13.234
17,0.239,2.083,0.154,13.501
18,0.234,2.091,0.152,13.485
19,0.249,2.086,0.165,13.23
20,0.246,2.078,0.188,12.747
21,0.239,2.071,0.171,13.094
22,0.255,2.061,0.147,13.584
23,0.256,2.048,0.182,12.962
24,0.25,2.048,0.175,13.114
25,0.262,2.046,0.178,13.04
26,0.258,2.06,0.184,12.91
27,0.258,2.055,0.183,12.959
28,0.275,2.037,0.216,12.431
29,0.264,2.043,0.187,12.89
30,0.259,2.048,0.172,13.155
31,0.278,2.014,0.18,13.059
32,0.264,2.039,0.186,12.876
33,0.265,2.034,0.175,13.178
34,0.277,2.023,0.192,12.778
35,0.272,2.025,0.171,13.24
36,0.29,1.999,0.165,13.31
37,0.275,2.006,0.195,12.845
38,0.282,2.002,0.159,13.412
39,0.28,2.0,0.208,12.491
40,0.294,1.984,0.275,11.319
41,0.293,1.982,0.257,11.797
42,0.288,1.998,0.236,12.138
43,0.297,1.971,0.217,12.461
44,0.289,1.979,0.22,12.361
45,0.303,1.959,0.212,12.466
46,0.311,1.932,0.22,12.358
47,0.297,1.971,0.202,12.678
48,0.293,1.975,0.215,12.398
49,0.303,1.942,0.237,12.211
50,0.299,1.961,0.206,12.582
51,0.307,1.961,0.226,12.284
52,0.3,1.958,0.209,12.604
53,0.309,1.941,0.228,12.307
54,0.323,1.903,0.221,12.417
55,0.326,1.894,0.233,12.204
56,0.315,1.926,0.269,11.533
57,0.333,1.901,0.226,12.365
58,0.328,1.902,0.236,12.143
59,0.306,1.954,0.234,12.203
60,0.323,1.915,0.263,11.688
61,0.318,1.92,0.23,12.326
62,0.322,1.908,0.229,12.281
63,0.318,1.911,0.217,12.461
64,0.329,1.881,0.21,12.54
65,0.326,1.9,0.25,11.902
66,0.323,1.903,0.273,11.549
67,0.342,1.865,0.204,12.702
68,0.327,1.89,0.218,12.386
69,0.321,1.909,0.226,12.326
70,0.339,1.856,0.252,11.912
71,0.342,1.878,0.259,11.746
72,0.336,1.888,0.242,12.075
73,0.328,1.901,0.239,12.032
74,0.353,1.835,0.231,12.256
75,0.347,1.861,0.257,11.86
76,0.348,1.829,0.266,11.632
77,0.325,1.869,0.251,11.859
78,0.353,1.825,0.258,11.839
79,0.333,1.863,0.234,12.134
80,0.343,1.834,0.232,12.189
81,0.355,1.839,0.276,11.493
82,0.35,1.839,0.256,11.785
83,0.359,1.83,0.253,11.87
84,0.352,1.826,0.239,12.122
85,0.352,1.83,0.211,12.589
86,0.35,1.819,0.264,11.744
87,0.345,1.839,0.253,11.842
88,0.366,1.808,0.267,11.599
89,0.351,1.832,0.292,11.193
90,0.374,1.781,0.296,11.233
91,0.347,1.814,0.247,11.932
92,0.366,1.795,0.249,11.958
93,0.382,1.769,0.283,11.36
94,0.362,1.805,0.28,11.431
95,0.36,1.817,0.265,11.671
96,0.373,1.785,0.279,11.499
97,0.366,1.799,0.249,11.922
98,0.37,1.772,0.272,11.637
99,0.364,1.78,0.272,11.569
100,0.368,1.791,0.269,11.641
101,0.364,1.787,0.268,11.604
102,0.377,1.764,0.289,11.279
103,0.366,1.786,0.27,11.608
104,0.377,1.762,0.278,11.404
105,0.373,1.784,0.304,10.996
106,0.386,1.762,0.285,11.277
107,0.378,1.757,0.282,11.456
108,0.382,1.748,0.268,11.594
109,0.388,1.751,0.305,11.12
110,0.389,1.725,0.296,11.164
111,0.374,1.75,0.294,11.209
112,0.367,1.761,0.303,11.042
113,0.376,1.755,0.284,11.317
114,0.386,1.721,0.301,11.129
115,0.384,1.752,0.289,11.307
116,0.387,1.725,0.294,11.187
117,0.401,1.678,0.289,11.322
118,0.382,1.718,0.3,11.125
119,0.397,1.715,0.305,11.107
