,acc,loss,val_acc,val_loss
0,0.107,2.301,0.123,13.593
1,0.125,2.29,0.12,13.48
2,0.143,2.278,0.126,13.705
3,0.16,2.269,0.124,13.878
4,0.174,2.248,0.137,13.702
5,0.167,2.228,0.144,13.599
6,0.192,2.198,0.127,13.855
7,0.197,2.169,0.135,13.712
8,0.213,2.147,0.129,13.889
9,0.223,2.118,0.149,13.548
10,0.227,2.103,0.164,13.369
11,0.233,2.1,0.165,13.293
12,0.234,2.082,0.148,13.684
13,0.232,2.069,0.15,13.598
14,0.244,2.067,0.164,13.337
15,0.245,2.063,0.186,12.954
16,0.257,2.055,0.161,13.327
17,0.259,2.04,0.148,13.62
18,0.248,2.042,0.156,13.386
19,0.256,2.033,0.195,12.672
20,0.269,2.012,0.152,13.467
21,0.258,2.02,0.159,13.28
22,0.267,2.009,0.15,13.648
23,0.26,2.012,0.143,13.751
24,0.278,1.997,0.164,13.301
25,0.284,1.98,0.172,13.234
26,0.281,1.99,0.188,12.912
27,0.283,2.004,0.169,13.248
28,0.294,1.966,0.169,13.227
29,0.277,1.972,0.172,13.203
30,0.285,1.963,0.166,13.276
31,0.292,1.952,0.183,12.979
32,0.291,1.944,0.19,12.882
33,0.297,1.948,0.184,12.964
34,0.296,1.94,0.178,13.077
35,0.309,1.911,0.174,13.151
36,0.32,1.921,0.22,12.363
37,0.305,1.911,0.206,12.622
38,0.311,1.911,0.191,12.909
39,0.306,1.92,0.187,12.973
40,0.326,1.887,0.199,12.842
41,0.313,1.911,0.222,12.295
42,0.319,1.893,0.207,12.545
43,0.326,1.871,0.196,12.807
44,0.332,1.872,0.199,12.781
45,0.319,1.885,0.209,12.653
46,0.335,1.857,0.207,12.622
47,0.338,1.864,0.233,12.191
48,0.328,1.866,0.194,12.885
49,0.328,1.848,0.211,12.545
50,0.33,1.858,0.228,12.293
51,0.347,1.831,0.226,12.368
52,0.34,1.838,0.213,12.55
53,0.328,1.849,0.236,12.193
54,0.341,1.833,0.219,12.522
55,0.35,1.824,0.231,12.204
56,0.364,1.796,0.277,11.536
57,0.345,1.822,0.254,11.929
58,0.349,1.797,0.254,11.86
59,0.352,1.788,0.227,12.372
60,0.361,1.768,0.242,12.072
61,0.358,1.8,0.239,12.196
62,0.366,1.787,0.267,11.623
63,0.358,1.786,0.268,11.627
64,0.366,1.802,0.233,12.212
65,0.37,1.764,0.265,11.654
66,0.372,1.761,0.243,12.104
67,0.37,1.761,0.251,11.959
68,0.375,1.75,0.266,11.671
69,0.36,1.77,0.255,11.873
70,0.359,1.776,0.241,12.074
71,0.377,1.741,0.268,11.668
72,0.363,1.744,0.283,11.425
73,0.377,1.735,0.259,11.894
74,0.375,1.74,0.25,12.01
75,0.374,1.749,0.269,11.647
76,0.368,1.753,0.284,11.424
77,0.387,1.739,0.263,11.818
78,0.357,1.742,0.277,11.509
79,0.376,1.738,0.268,11.731
80,0.383,1.721,0.258,11.785
81,0.379,1.704,0.28,11.517
82,0.387,1.72,0.269,11.614
83,0.397,1.687,0.276,11.528
84,0.384,1.726,0.272,11.611
85,0.384,1.696,0.278,11.503
86,0.388,1.702,0.29,11.345
87,0.387,1.697,0.287,11.391
88,0.374,1.711,0.256,11.78
89,0.394,1.7,0.263,11.735
90,0.389,1.676,0.28,11.504
91,0.397,1.671,0.279,11.529
92,0.398,1.664,0.275,11.592
93,0.381,1.702,0.26,11.833
94,0.401,1.667,0.283,11.424
95,0.394,1.678,0.273,11.578
96,0.405,1.653,0.27,11.668
97,0.4,1.652,0.271,11.667
98,0.408,1.661,0.278,11.546
99,0.401,1.66,0.297,11.205
100,0.398,1.67,0.269,11.639
101,0.418,1.628,0.298,11.186
102,0.395,1.677,0.273,11.568
103,0.419,1.632,0.269,11.693
104,0.392,1.675,0.268,11.691
105,0.407,1.65,0.268,11.734
106,0.404,1.661,0.26,11.815
107,0.41,1.629,0.266,11.686
108,0.412,1.66,0.292,11.278
109,0.404,1.625,0.29,11.287
110,0.413,1.651,0.276,11.566
111,0.431,1.613,0.266,11.731
112,0.417,1.615,0.287,11.391
113,0.431,1.598,0.261,11.775
114,0.415,1.647,0.28,11.514
115,0.407,1.631,0.281,11.436
116,0.422,1.607,0.29,11.363
117,0.417,1.622,0.296,11.233
118,0.42,1.607,0.281,11.5
119,0.418,1.612,0.306,11.028
