,acc,loss,val_acc,val_loss
0,0.116,2.3,0.107,14.094
1,0.129,2.293,0.12,13.844
2,0.141,2.283,0.111,14.162
3,0.135,2.28,0.13,13.868
4,0.145,2.273,0.134,13.67
5,0.172,2.256,0.156,13.361
6,0.181,2.236,0.117,14.051
7,0.17,2.237,0.155,13.389
8,0.195,2.216,0.142,13.587
9,0.177,2.223,0.173,12.962
10,0.184,2.213,0.191,12.759
11,0.208,2.167,0.141,13.657
12,0.209,2.182,0.2,12.585
13,0.19,2.208,0.198,12.62
14,0.215,2.146,0.18,13.017
15,0.223,2.148,0.183,12.912
16,0.214,2.155,0.192,12.752
17,0.215,2.141,0.189,12.828
18,0.215,2.139,0.184,12.961
19,0.227,2.129,0.192,12.872
20,0.237,2.107,0.236,12.112
21,0.216,2.148,0.179,13.058
22,0.239,2.109,0.175,12.991
23,0.241,2.099,0.23,12.084
24,0.253,2.071,0.2,12.682
25,0.268,2.048,0.21,12.607
26,0.239,2.097,0.226,12.219
27,0.257,2.06,0.209,12.556
28,0.238,2.114,0.26,11.655
29,0.263,2.06,0.244,11.957
30,0.269,2.04,0.255,11.769
31,0.242,2.085,0.21,12.53
32,0.263,2.054,0.241,12.076
33,0.298,1.969,0.214,12.569
34,0.26,2.044,0.272,11.576
35,0.263,2.048,0.216,12.41
36,0.28,2.027,0.253,11.833
37,0.283,2.008,0.2,12.715
38,0.246,2.068,0.234,12.176
39,0.29,2.01,0.258,11.824
40,0.277,2.022,0.272,11.595
41,0.275,2.009,0.303,11.082
42,0.294,1.973,0.278,11.486
43,0.281,2.01,0.309,10.934
44,0.293,1.975,0.253,11.889
45,0.295,1.965,0.286,11.359
46,0.302,1.955,0.272,11.532
47,0.301,1.975,0.259,11.816
48,0.291,1.986,0.301,11.151
49,0.299,1.965,0.304,11.108
50,0.296,1.982,0.291,11.249
51,0.297,1.979,0.284,11.421
52,0.319,1.937,0.285,11.317
53,0.337,1.875,0.262,11.71
54,0.331,1.865,0.253,11.908
55,0.306,1.951,0.29,11.342
56,0.316,1.921,0.263,11.734
57,0.312,1.915,0.321,10.778
58,0.346,1.866,0.297,11.121
59,0.314,1.91,0.347,10.306
60,0.343,1.864,0.29,11.282
61,0.341,1.849,0.368,10.002
62,0.339,1.868,0.355,10.169
63,0.327,1.877,0.323,10.711
64,0.332,1.883,0.328,10.716
65,0.314,1.933,0.326,10.697
66,0.328,1.881,0.28,11.479
67,0.342,1.855,0.356,10.156
68,0.365,1.806,0.343,10.429
69,0.365,1.807,0.358,10.124
70,0.35,1.813,0.355,10.227
71,0.352,1.816,0.321,10.781
72,0.367,1.813,0.349,10.338
73,0.361,1.813,0.351,10.275
74,0.363,1.8,0.369,9.972
75,0.377,1.783,0.358,10.165
76,0.376,1.76,0.378,9.848
77,0.378,1.773,0.351,10.257
78,0.372,1.77,0.351,10.312
79,0.364,1.793,0.364,9.974
80,0.33,1.879,0.376,9.907
81,0.376,1.769,0.353,10.323
82,0.36,1.821,0.359,10.191
83,0.366,1.806,0.369,10.038
84,0.405,1.686,0.363,10.091
85,0.381,1.757,0.363,10.122
86,0.405,1.687,0.375,9.889
87,0.412,1.667,0.389,9.598
88,0.383,1.765,0.372,9.969
89,0.395,1.721,0.414,9.295
90,0.394,1.73,0.376,9.904
91,0.427,1.657,0.37,10.013
92,0.385,1.749,0.367,10.039
93,0.401,1.707,0.374,9.9
94,0.373,1.773,0.396,9.544
95,0.388,1.734,0.347,10.339
96,0.466,1.566,0.376,10.013
97,0.426,1.639,0.383,9.826
98,0.44,1.625,0.386,9.749
99,0.386,1.747,0.381,9.788
100,0.417,1.649,0.391,9.688
101,0.439,1.605,0.374,9.994
102,0.421,1.674,0.394,9.604
103,0.39,1.732,0.406,9.37
104,0.377,1.754,0.402,9.538
105,0.423,1.639,0.387,9.642
106,0.431,1.612,0.406,9.492
107,0.407,1.677,0.382,9.81
108,0.425,1.636,0.395,9.638
109,0.434,1.62,0.4,9.485
110,0.43,1.628,0.402,9.448
111,0.446,1.583,0.423,9.086
112,0.431,1.647,0.387,9.714
113,0.405,1.705,0.428,9.055
114,0.44,1.591,0.424,9.208
115,0.448,1.608,0.41,9.385
116,0.402,1.705,0.401,9.544
117,0.459,1.56,0.416,9.241
118,0.453,1.573,0.42,9.217
119,0.484,1.478,0.397,9.508
