,acc,loss,val_acc,val_loss
0,0.114,2.301,0.147,12.661
1,0.135,2.284,0.144,12.87
2,0.147,2.269,0.19,12.078
3,0.152,2.255,0.199,11.971
4,0.174,2.233,0.207,12.31
5,0.175,2.229,0.167,12.961
6,0.2,2.189,0.198,12.574
7,0.206,2.165,0.155,13.39
8,0.22,2.155,0.183,12.937
9,0.221,2.133,0.17,13.198
10,0.214,2.135,0.167,13.224
11,0.232,2.118,0.205,12.665
12,0.236,2.109,0.186,12.996
13,0.243,2.086,0.175,13.114
14,0.234,2.095,0.284,11.242
15,0.254,2.062,0.138,13.791
16,0.248,2.071,0.219,12.344
17,0.266,2.044,0.279,11.466
18,0.276,2.034,0.243,11.952
19,0.266,2.05,0.196,12.773
20,0.275,2.019,0.226,12.29
21,0.282,2.019,0.186,12.943
22,0.285,2.001,0.253,11.823
23,0.277,1.98,0.221,12.327
24,0.29,2.007,0.221,12.322
25,0.294,1.988,0.286,11.268
26,0.282,2.001,0.241,12.034
27,0.294,1.989,0.287,11.263
28,0.279,1.992,0.222,12.372
29,0.303,1.962,0.223,12.4
30,0.293,1.957,0.227,12.321
31,0.307,1.933,0.253,11.817
32,0.304,1.951,0.287,11.283
33,0.306,1.926,0.219,12.393
34,0.33,1.898,0.256,11.813
35,0.322,1.89,0.251,11.915
36,0.307,1.932,0.268,11.657
37,0.315,1.922,0.272,11.549
38,0.327,1.893,0.288,11.219
39,0.329,1.894,0.326,10.525
40,0.322,1.906,0.241,12.058
41,0.334,1.872,0.225,12.322
42,0.331,1.869,0.279,11.389
43,0.347,1.874,0.274,11.524
44,0.346,1.866,0.291,11.237
45,0.34,1.862,0.335,10.573
46,0.344,1.838,0.305,11.086
47,0.336,1.86,0.31,10.957
48,0.361,1.815,0.322,10.827
49,0.346,1.83,0.268,11.652
50,0.369,1.821,0.29,11.249
51,0.362,1.813,0.335,10.549
52,0.371,1.791,0.342,10.359
53,0.358,1.823,0.331,10.664
54,0.38,1.773,0.355,10.16
55,0.363,1.819,0.326,10.561
56,0.368,1.806,0.338,10.382
57,0.38,1.782,0.295,11.153
58,0.37,1.792,0.343,10.323
59,0.37,1.763,0.336,10.551
60,0.379,1.753,0.348,10.361
61,0.37,1.796,0.311,10.886
62,0.396,1.736,0.367,10.063
63,0.379,1.748,0.32,10.777
64,0.391,1.715,0.311,10.91
65,0.395,1.726,0.333,10.574
66,0.409,1.712,0.352,10.314
67,0.404,1.692,0.38,9.846
68,0.395,1.726,0.384,9.728
69,0.384,1.743,0.365,10.011
70,0.417,1.649,0.362,10.079
71,0.399,1.691,0.363,10.002
72,0.386,1.734,0.321,10.721
73,0.405,1.701,0.367,10.02
74,0.425,1.652,0.398,9.44
75,0.411,1.659,0.368,9.95
76,0.43,1.635,0.348,10.341
77,0.409,1.656,0.38,9.794
78,0.412,1.672,0.382,9.829
79,0.426,1.637,0.406,9.332
80,0.427,1.625,0.385,9.721
81,0.42,1.638,0.369,10.061
82,0.419,1.616,0.375,9.862
83,0.447,1.579,0.412,9.336
84,0.427,1.617,0.402,9.495
85,0.428,1.619,0.389,9.676
86,0.427,1.624,0.412,9.288
87,0.45,1.576,0.422,9.155
88,0.439,1.593,0.37,9.915
89,0.438,1.602,0.374,9.962
90,0.414,1.637,0.406,9.357
91,0.455,1.558,0.417,9.217
92,0.456,1.561,0.378,9.812
93,0.439,1.579,0.413,9.248
94,0.434,1.594,0.423,9.133
95,0.432,1.598,0.429,9.079
96,0.443,1.573,0.421,9.11
97,0.456,1.549,0.411,9.339
98,0.447,1.564,0.416,9.222
99,0.467,1.52,0.433,8.914
100,0.447,1.569,0.386,9.65
101,0.464,1.518,0.392,9.598
102,0.458,1.536,0.429,9.051
103,0.472,1.498,0.411,9.312
104,0.455,1.533,0.433,8.898
105,0.459,1.542,0.41,9.252
106,0.465,1.53,0.394,9.578
107,0.481,1.481,0.404,9.453
108,0.475,1.49,0.442,8.787
109,0.464,1.533,0.37,10.054
110,0.487,1.463,0.378,9.903
111,0.465,1.509,0.434,8.898
112,0.477,1.485,0.381,9.773
113,0.465,1.524,0.415,9.23
114,0.476,1.48,0.391,9.639
115,0.48,1.48,0.403,9.419
116,0.472,1.483,0.455,8.572
117,0.494,1.442,0.437,8.934
118,0.49,1.457,0.431,8.989
119,0.499,1.434,0.45,8.716
