,acc,loss,val_acc,val_loss
0,0.109,2.303,0.125,13.724
1,0.133,2.289,0.117,13.949
2,0.147,2.271,0.137,13.545
3,0.171,2.258,0.152,12.972
4,0.185,2.239,0.146,13.525
5,0.181,2.221,0.173,12.934
6,0.196,2.198,0.198,12.589
7,0.209,2.176,0.142,13.663
8,0.207,2.165,0.215,12.283
9,0.22,2.155,0.2,12.678
10,0.219,2.151,0.191,12.786
11,0.231,2.121,0.238,11.868
12,0.229,2.114,0.237,11.918
13,0.235,2.116,0.187,12.891
14,0.253,2.096,0.278,11.226
15,0.257,2.087,0.251,11.73
16,0.259,2.075,0.304,10.804
17,0.256,2.077,0.276,11.28
18,0.282,2.045,0.297,10.848
19,0.271,2.057,0.278,11.219
20,0.271,2.058,0.297,10.918
21,0.274,2.055,0.333,10.341
22,0.28,2.038,0.33,10.398
23,0.276,2.02,0.355,9.927
24,0.297,2.012,0.358,9.81
25,0.288,1.996,0.34,10.21
26,0.283,2.016,0.304,10.875
27,0.295,1.97,0.343,10.129
28,0.298,2.003,0.323,10.429
29,0.311,1.977,0.317,10.703
30,0.311,1.949,0.309,10.748
31,0.315,2.0,0.333,10.391
32,0.315,1.967,0.308,10.731
33,0.311,1.958,0.374,9.67
34,0.333,1.946,0.359,10.009
35,0.32,1.927,0.362,9.934
36,0.319,1.953,0.376,9.668
37,0.33,1.909,0.357,10.021
38,0.327,1.906,0.394,9.558
39,0.337,1.893,0.339,10.316
40,0.334,1.906,0.364,9.869
41,0.329,1.912,0.364,10.046
42,0.331,1.915,0.379,9.754
43,0.336,1.89,0.37,9.909
44,0.346,1.879,0.399,9.393
45,0.353,1.856,0.368,9.97
46,0.342,1.895,0.391,9.496
47,0.335,1.906,0.4,9.372
48,0.368,1.854,0.39,9.607
49,0.355,1.831,0.384,9.545
50,0.36,1.83,0.368,9.859
51,0.358,1.862,0.409,9.299
52,0.338,1.871,0.402,9.44
53,0.364,1.854,0.376,9.823
54,0.363,1.834,0.387,9.641
55,0.364,1.817,0.388,9.598
56,0.349,1.831,0.4,9.443
57,0.366,1.82,0.395,9.425
58,0.38,1.798,0.408,9.193
59,0.376,1.808,0.389,9.524
60,0.385,1.762,0.382,9.711
61,0.386,1.793,0.402,9.201
62,0.373,1.805,0.384,9.589
63,0.366,1.821,0.407,9.327
64,0.377,1.767,0.379,9.68
65,0.383,1.783,0.406,9.365
66,0.385,1.767,0.399,9.43
67,0.388,1.744,0.392,9.495
68,0.392,1.746,0.401,9.386
69,0.382,1.775,0.409,9.315
70,0.396,1.75,0.415,9.136
71,0.382,1.782,0.392,9.598
72,0.4,1.744,0.383,9.747
73,0.383,1.769,0.405,9.39
74,0.397,1.712,0.413,9.241
75,0.407,1.712,0.411,9.288
76,0.396,1.753,0.395,9.414
77,0.401,1.722,0.4,9.399
78,0.406,1.719,0.422,9.049
79,0.409,1.733,0.437,8.809
80,0.413,1.685,0.427,8.97
81,0.411,1.681,0.422,9.109
82,0.41,1.699,0.403,9.294
83,0.406,1.697,0.408,9.251
84,0.419,1.68,0.426,9.005
85,0.412,1.695,0.417,9.11
86,0.414,1.689,0.412,9.189
87,0.422,1.695,0.417,9.187
88,0.414,1.66,0.431,9.013
89,0.428,1.695,0.429,8.979
90,0.421,1.668,0.415,9.193
91,0.422,1.689,0.419,9.119
92,0.421,1.669,0.431,8.898
93,0.424,1.651,0.425,9.005
94,0.433,1.631,0.426,8.978
95,0.424,1.644,0.436,8.825
96,0.432,1.603,0.452,8.58
97,0.425,1.641,0.434,8.861
98,0.445,1.593,0.434,8.944
99,0.44,1.619,0.453,8.627
100,0.439,1.623,0.416,9.147
101,0.447,1.597,0.423,9.02
102,0.463,1.568,0.437,8.807
103,0.438,1.595,0.427,8.998
104,0.456,1.567,0.42,9.178
105,0.439,1.612,0.41,9.345
106,0.456,1.577,0.456,8.552
107,0.462,1.551,0.453,8.632
108,0.456,1.585,0.434,8.851
109,0.457,1.555,0.455,8.542
110,0.461,1.549,0.455,8.602
111,0.464,1.54,0.43,8.92
112,0.443,1.605,0.455,8.494
113,0.467,1.555,0.432,8.772
114,0.456,1.561,0.425,8.966
115,0.457,1.589,0.465,8.336
116,0.453,1.567,0.445,8.652
117,0.466,1.524,0.464,8.401
118,0.462,1.548,0.45,8.521
119,0.453,1.563,0.426,8.941
