,acc,loss,val_acc,val_loss
0,0.113,2.301,0.117,13.818
1,0.125,2.281,0.156,12.727
2,0.145,2.268,0.186,12.119
3,0.159,2.254,0.164,12.954
4,0.18,2.234,0.172,13.079
5,0.181,2.22,0.176,12.911
6,0.191,2.196,0.171,13.086
7,0.207,2.177,0.185,12.823
8,0.221,2.152,0.18,12.936
9,0.223,2.138,0.168,13.193
10,0.226,2.125,0.244,11.824
11,0.24,2.1,0.239,11.873
12,0.248,2.097,0.289,11.034
13,0.241,2.1,0.271,11.382
14,0.256,2.06,0.229,12.117
15,0.253,2.071,0.276,11.393
16,0.263,2.054,0.26,11.632
17,0.27,2.062,0.284,11.126
18,0.274,2.047,0.233,11.944
19,0.266,2.045,0.24,11.919
20,0.272,2.031,0.276,11.332
21,0.287,2.018,0.3,10.814
22,0.286,2.014,0.286,11.231
23,0.288,1.986,0.266,11.605
24,0.29,1.985,0.312,10.751
25,0.29,2.005,0.285,11.185
26,0.289,2.014,0.305,10.792
27,0.305,1.952,0.279,11.378
28,0.297,1.969,0.321,10.619
29,0.295,1.972,0.303,10.868
30,0.306,1.975,0.325,10.602
31,0.314,1.936,0.338,10.303
32,0.311,1.945,0.337,10.333
33,0.314,1.94,0.328,10.37
34,0.314,1.933,0.33,10.584
35,0.329,1.911,0.331,10.441
36,0.332,1.927,0.318,10.797
37,0.325,1.909,0.336,10.501
38,0.339,1.877,0.33,10.513
39,0.338,1.889,0.343,10.338
40,0.333,1.875,0.34,10.376
41,0.342,1.856,0.346,10.241
42,0.34,1.857,0.343,10.349
43,0.343,1.891,0.351,10.125
44,0.343,1.868,0.333,10.505
45,0.337,1.837,0.332,10.551
46,0.344,1.844,0.377,9.763
47,0.353,1.838,0.344,10.407
48,0.342,1.853,0.363,10.039
49,0.332,1.9,0.355,10.123
50,0.361,1.818,0.374,9.773
51,0.358,1.836,0.388,9.662
52,0.381,1.769,0.357,10.166
53,0.379,1.784,0.37,9.885
54,0.381,1.761,0.366,10.032
55,0.357,1.818,0.367,9.955
56,0.372,1.779,0.376,9.789
57,0.377,1.769,0.387,9.598
58,0.387,1.734,0.38,9.812
59,0.388,1.743,0.36,9.974
60,0.371,1.774,0.378,9.792
61,0.376,1.759,0.379,9.807
62,0.376,1.776,0.382,9.704
63,0.401,1.722,0.359,10.121
64,0.405,1.705,0.382,9.758
65,0.398,1.719,0.41,9.224
66,0.4,1.702,0.396,9.559
67,0.408,1.696,0.415,9.184
68,0.387,1.722,0.385,9.639
69,0.4,1.693,0.38,9.673
70,0.4,1.716,0.408,9.254
71,0.417,1.679,0.417,9.139
72,0.421,1.651,0.443,8.76
73,0.41,1.701,0.397,9.499
74,0.415,1.696,0.424,9.024
75,0.426,1.652,0.439,8.822
76,0.414,1.679,0.433,8.852
77,0.416,1.678,0.405,9.323
78,0.424,1.659,0.43,8.863
79,0.436,1.656,0.439,8.823
80,0.43,1.645,0.419,9.182
81,0.451,1.589,0.446,8.74
82,0.435,1.606,0.447,8.686
83,0.442,1.588,0.419,9.16
84,0.445,1.623,0.453,8.606
85,0.435,1.614,0.436,8.921
86,0.441,1.6,0.454,8.593
87,0.46,1.548,0.458,8.584
88,0.451,1.567,0.451,8.666
89,0.456,1.544,0.431,9.004
90,0.433,1.604,0.448,8.725
91,0.456,1.543,0.438,8.836
92,0.47,1.526,0.43,8.974
93,0.475,1.518,0.461,8.453
94,0.458,1.54,0.461,8.497
95,0.478,1.527,0.46,8.552
96,0.457,1.548,0.462,8.387
97,0.459,1.543,0.457,8.527
98,0.472,1.496,0.435,8.871
99,0.475,1.519,0.465,8.432
100,0.48,1.498,0.472,8.343
101,0.462,1.526,0.46,8.561
102,0.488,1.478,0.454,8.555
103,0.491,1.447,0.463,8.428
104,0.492,1.465,0.462,8.474
105,0.497,1.448,0.445,8.795
106,0.502,1.414,0.458,8.548
107,0.485,1.467,0.472,8.342
108,0.479,1.497,0.465,8.422
109,0.492,1.473,0.47,8.299
110,0.499,1.442,0.462,8.444
111,0.503,1.418,0.479,8.12
112,0.494,1.472,0.452,8.534
113,0.503,1.432,0.473,8.265
114,0.536,1.355,0.472,8.347
115,0.511,1.388,0.482,8.128
116,0.508,1.426,0.475,8.222
117,0.516,1.372,0.469,8.298
118,0.527,1.375,0.472,8.31
119,0.512,1.392,0.484,8.129
