,acc,loss,val_acc,val_loss
0,0.109,2.307,0.107,13.656
1,0.126,2.296,0.12,13.697
2,0.143,2.281,0.118,13.946
3,0.142,2.272,0.129,13.749
4,0.163,2.261,0.157,13.093
5,0.167,2.249,0.142,13.57
6,0.188,2.225,0.16,13.292
7,0.198,2.207,0.156,13.408
8,0.195,2.19,0.153,13.486
9,0.211,2.167,0.137,13.829
10,0.219,2.149,0.148,13.594
11,0.223,2.135,0.139,13.749
12,0.231,2.127,0.173,12.992
13,0.229,2.119,0.162,13.265
14,0.232,2.095,0.134,13.834
15,0.239,2.109,0.135,13.85
16,0.244,2.085,0.165,13.256
17,0.254,2.077,0.17,13.113
18,0.247,2.065,0.166,13.294
19,0.265,2.067,0.164,13.266
20,0.261,2.068,0.18,12.966
21,0.265,2.046,0.16,13.266
22,0.267,2.05,0.164,13.217
23,0.272,2.024,0.185,12.949
24,0.274,2.047,0.246,11.829
25,0.282,2.026,0.179,13.056
26,0.278,2.022,0.191,12.833
27,0.278,2.023,0.195,12.737
28,0.298,1.986,0.221,12.382
29,0.291,2.0,0.187,12.936
30,0.288,2.011,0.253,11.846
31,0.285,2.005,0.21,12.502
32,0.306,1.975,0.207,12.6
33,0.294,1.984,0.197,12.779
34,0.301,1.981,0.22,12.332
35,0.306,1.966,0.211,12.553
36,0.296,1.975,0.239,12.109
37,0.3,1.969,0.217,12.441
38,0.32,1.935,0.222,12.338
39,0.313,1.943,0.244,11.995
40,0.304,1.95,0.198,12.806
41,0.318,1.929,0.232,12.258
42,0.322,1.93,0.222,12.391
43,0.324,1.924,0.214,12.495
44,0.315,1.932,0.216,12.473
45,0.328,1.911,0.217,12.43
46,0.324,1.92,0.235,12.106
47,0.329,1.916,0.242,12.032
48,0.335,1.903,0.237,12.084
49,0.328,1.903,0.219,12.444
50,0.338,1.897,0.245,11.962
51,0.341,1.888,0.277,11.471
52,0.325,1.9,0.264,11.682
53,0.329,1.899,0.235,12.23
54,0.331,1.872,0.222,12.333
55,0.34,1.882,0.215,12.477
56,0.339,1.882,0.224,12.321
57,0.354,1.855,0.259,11.762
58,0.357,1.854,0.264,11.681
59,0.34,1.88,0.247,11.977
60,0.355,1.844,0.265,11.693
61,0.339,1.856,0.245,12.054
62,0.356,1.838,0.27,11.638
63,0.362,1.821,0.275,11.494
64,0.369,1.831,0.257,11.822
65,0.359,1.821,0.264,11.682
66,0.362,1.802,0.273,11.592
67,0.364,1.797,0.262,11.747
68,0.358,1.8,0.29,11.269
69,0.359,1.805,0.282,11.414
70,0.371,1.797,0.271,11.604
71,0.362,1.809,0.286,11.374
72,0.367,1.779,0.286,11.286
73,0.374,1.794,0.266,11.716
74,0.385,1.776,0.271,11.602
75,0.385,1.758,0.307,11.008
76,0.369,1.795,0.284,11.429
77,0.378,1.776,0.297,11.155
78,0.382,1.755,0.295,11.193
79,0.376,1.777,0.289,11.202
80,0.389,1.754,0.281,11.386
81,0.392,1.74,0.304,10.952
82,0.393,1.735,0.278,11.443
83,0.385,1.758,0.275,11.5
84,0.384,1.747,0.298,11.113
85,0.38,1.747,0.303,11.04
86,0.383,1.754,0.322,10.797
87,0.395,1.717,0.284,11.424
88,0.391,1.741,0.302,11.111
89,0.402,1.695,0.276,11.567
90,0.393,1.724,0.302,11.091
91,0.392,1.731,0.297,11.116
92,0.405,1.705,0.32,10.789
93,0.4,1.697,0.333,10.657
94,0.392,1.69,0.334,10.595
95,0.408,1.67,0.304,10.949
96,0.413,1.678,0.297,11.153
97,0.413,1.675,0.296,11.196
98,0.404,1.673,0.307,11.064
99,0.403,1.666,0.317,10.82
100,0.401,1.676,0.314,10.9
101,0.396,1.681,0.3,11.213
102,0.421,1.659,0.3,11.155
103,0.414,1.658,0.311,10.955
104,0.418,1.658,0.303,11.082
105,0.414,1.647,0.291,11.242
106,0.418,1.639,0.316,10.932
107,0.413,1.65,0.318,10.876
108,0.416,1.655,0.312,10.922
109,0.414,1.643,0.337,10.613
110,0.416,1.64,0.317,10.761
111,0.428,1.61,0.317,10.915
112,0.43,1.624,0.327,10.755
113,0.42,1.633,0.345,10.396
114,0.43,1.616,0.309,10.992
115,0.436,1.612,0.339,10.43
116,0.415,1.639,0.344,10.435
117,0.424,1.614,0.329,10.674
118,0.438,1.611,0.319,10.881
119,0.419,1.633,0.325,10.77
