,acc,loss,val_acc,val_loss
0,0.13,2.298,0.133,13.521
1,0.132,2.288,0.131,13.32
2,0.158,2.27,0.143,13.412
3,0.163,2.252,0.171,12.967
4,0.178,2.244,0.146,13.601
5,0.193,2.217,0.177,12.975
6,0.203,2.194,0.137,13.782
7,0.215,2.175,0.159,13.348
8,0.217,2.159,0.172,13.245
9,0.237,2.129,0.166,13.277
10,0.238,2.116,0.169,13.211
11,0.236,2.128,0.137,13.705
12,0.245,2.097,0.155,13.476
13,0.241,2.089,0.205,12.571
14,0.251,2.077,0.174,13.16
15,0.26,2.083,0.176,13.118
16,0.262,2.065,0.174,13.201
17,0.264,2.071,0.204,12.699
18,0.285,2.026,0.188,12.932
19,0.281,2.045,0.188,12.956
20,0.269,2.045,0.207,12.629
21,0.273,2.033,0.272,11.492
22,0.287,2.018,0.213,12.522
23,0.273,2.042,0.213,12.551
24,0.292,2.007,0.229,12.228
25,0.304,1.991,0.202,12.681
26,0.299,2.013,0.202,12.723
27,0.3,1.988,0.195,12.801
28,0.295,1.987,0.258,11.692
29,0.301,1.986,0.231,12.2
30,0.316,1.949,0.212,12.596
31,0.302,1.976,0.206,12.677
32,0.318,1.946,0.226,12.323
33,0.308,1.954,0.209,12.533
34,0.312,1.948,0.257,11.863
35,0.324,1.923,0.222,12.357
36,0.309,1.947,0.213,12.505
37,0.323,1.929,0.246,12.07
38,0.325,1.917,0.252,11.837
39,0.336,1.904,0.262,11.696
40,0.325,1.932,0.265,11.506
41,0.328,1.889,0.242,12.021
42,0.332,1.884,0.266,11.527
43,0.329,1.901,0.265,11.64
44,0.338,1.88,0.229,12.245
45,0.341,1.877,0.247,11.959
46,0.334,1.884,0.225,12.39
47,0.341,1.87,0.237,12.124
48,0.341,1.86,0.283,11.439
49,0.349,1.848,0.282,11.351
50,0.35,1.851,0.267,11.628
51,0.35,1.838,0.268,11.661
52,0.357,1.849,0.291,11.321
53,0.357,1.83,0.249,12.002
54,0.365,1.826,0.293,11.26
55,0.369,1.81,0.282,11.402
56,0.359,1.819,0.26,11.789
57,0.355,1.826,0.263,11.694
58,0.37,1.812,0.288,11.323
59,0.363,1.814,0.293,11.229
60,0.369,1.812,0.279,11.474
61,0.373,1.793,0.297,11.207
62,0.372,1.796,0.298,11.131
63,0.379,1.781,0.31,10.937
64,0.368,1.812,0.306,11.015
65,0.381,1.748,0.302,11.075
66,0.376,1.775,0.302,11.103
67,0.378,1.787,0.308,10.974
68,0.38,1.76,0.318,10.802
69,0.382,1.767,0.327,10.757
70,0.385,1.744,0.311,10.939
71,0.39,1.755,0.316,10.873
72,0.381,1.733,0.317,10.853
73,0.396,1.726,0.326,10.716
74,0.399,1.734,0.33,10.69
75,0.401,1.72,0.316,10.832
76,0.411,1.723,0.333,10.558
77,0.394,1.702,0.339,10.525
78,0.402,1.731,0.327,10.684
79,0.399,1.729,0.343,10.408
80,0.405,1.7,0.326,10.741
81,0.405,1.71,0.346,10.361
82,0.409,1.688,0.332,10.586
83,0.398,1.698,0.344,10.455
84,0.411,1.669,0.336,10.522
85,0.414,1.661,0.354,10.256
86,0.422,1.66,0.318,10.843
87,0.427,1.65,0.319,10.812
88,0.411,1.665,0.339,10.51
89,0.421,1.662,0.353,10.281
90,0.424,1.651,0.347,10.332
91,0.423,1.63,0.347,10.389
92,0.414,1.672,0.365,10.112
93,0.415,1.647,0.371,9.998
94,0.417,1.641,0.362,10.138
95,0.416,1.632,0.339,10.511
96,0.423,1.638,0.352,10.361
97,0.441,1.602,0.372,10.004
98,0.438,1.614,0.349,10.299
99,0.431,1.613,0.348,10.384
100,0.433,1.609,0.358,10.166
101,0.414,1.63,0.368,10.006
102,0.432,1.593,0.359,10.121
103,0.441,1.59,0.359,10.129
104,0.441,1.598,0.354,10.246
105,0.448,1.574,0.344,10.412
106,0.445,1.573,0.347,10.343
107,0.451,1.575,0.367,10.049
108,0.445,1.592,0.35,10.255
109,0.456,1.549,0.368,10.025
110,0.458,1.558,0.363,10.169
111,0.46,1.53,0.35,10.291
112,0.461,1.567,0.369,10.05
113,0.45,1.564,0.357,10.164
114,0.455,1.575,0.362,10.138
115,0.445,1.569,0.379,9.809
116,0.464,1.538,0.372,9.95
117,0.454,1.557,0.388,9.683
118,0.455,1.555,0.351,10.364
119,0.453,1.571,0.382,9.759
