,acc,loss,val_acc,val_loss
0,0.111,2.302,0.105,14.268
1,0.132,2.291,0.125,13.467
2,0.139,2.283,0.117,13.834
3,0.154,2.269,0.164,12.534
4,0.16,2.26,0.163,12.807
5,0.169,2.246,0.17,12.579
6,0.194,2.219,0.156,13.0
7,0.192,2.209,0.167,12.918
8,0.207,2.182,0.179,12.794
9,0.2,2.202,0.186,12.708
10,0.224,2.15,0.171,13.064
11,0.226,2.122,0.209,12.438
12,0.222,2.182,0.182,12.85
13,0.254,2.086,0.175,13.031
14,0.24,2.109,0.17,13.271
15,0.239,2.14,0.178,13.092
16,0.24,2.118,0.187,12.88
17,0.246,2.113,0.198,12.643
18,0.252,2.085,0.19,12.882
19,0.249,2.12,0.22,12.371
20,0.278,2.062,0.195,12.727
21,0.275,2.051,0.179,13.007
22,0.238,2.148,0.21,12.535
23,0.292,2.012,0.192,12.906
24,0.289,2.012,0.221,12.332
25,0.275,2.057,0.221,12.414
26,0.292,2.016,0.191,12.869
27,0.299,1.978,0.238,12.053
28,0.278,2.062,0.201,12.656
29,0.284,2.023,0.202,12.585
30,0.311,1.982,0.17,13.204
31,0.28,2.052,0.221,12.311
32,0.302,1.985,0.217,12.461
33,0.308,1.973,0.213,12.576
34,0.305,1.982,0.207,12.611
35,0.309,1.967,0.18,13.043
36,0.3,2.002,0.216,12.422
37,0.322,1.927,0.224,12.302
38,0.291,2.005,0.231,12.169
39,0.305,1.962,0.216,12.512
40,0.324,1.933,0.203,12.66
41,0.315,1.953,0.229,12.318
42,0.325,1.914,0.237,12.172
43,0.321,1.934,0.216,12.566
44,0.342,1.874,0.233,12.204
45,0.317,1.926,0.245,11.978
46,0.319,1.927,0.247,11.928
47,0.341,1.879,0.23,12.282
48,0.328,1.914,0.239,12.073
49,0.328,1.898,0.23,12.224
50,0.346,1.858,0.238,12.166
51,0.344,1.878,0.246,12.002
52,0.347,1.874,0.26,11.792
53,0.344,1.873,0.262,11.706
54,0.348,1.869,0.272,11.579
55,0.359,1.845,0.247,12.041
56,0.356,1.838,0.248,11.929
57,0.339,1.889,0.273,11.49
58,0.334,1.869,0.282,11.363
59,0.349,1.838,0.263,11.664
60,0.361,1.82,0.281,11.47
61,0.374,1.786,0.276,11.499
62,0.374,1.784,0.275,11.476
63,0.356,1.842,0.273,11.561
64,0.358,1.812,0.283,11.368
65,0.366,1.804,0.275,11.525
66,0.358,1.838,0.301,11.052
67,0.379,1.785,0.31,10.946
68,0.35,1.826,0.266,11.595
69,0.369,1.776,0.295,11.218
70,0.367,1.766,0.28,11.438
71,0.377,1.763,0.307,11.061
72,0.375,1.767,0.3,11.125
73,0.382,1.767,0.289,11.248
74,0.388,1.748,0.323,10.773
75,0.391,1.715,0.285,11.381
76,0.372,1.786,0.314,10.878
77,0.394,1.734,0.317,10.835
78,0.384,1.768,0.291,11.268
79,0.382,1.741,0.289,11.278
80,0.392,1.724,0.296,11.203
81,0.387,1.72,0.322,10.719
82,0.398,1.707,0.317,10.844
83,0.404,1.696,0.339,10.459
84,0.393,1.703,0.348,10.316
85,0.39,1.708,0.311,10.954
86,0.384,1.755,0.34,10.478
87,0.404,1.708,0.329,10.555
88,0.384,1.753,0.347,10.421
89,0.407,1.681,0.322,10.717
90,0.406,1.668,0.331,10.66
91,0.429,1.645,0.336,10.601
92,0.408,1.683,0.32,10.801
93,0.403,1.681,0.316,10.892
94,0.415,1.661,0.354,10.293
95,0.44,1.602,0.337,10.526
96,0.409,1.676,0.331,10.633
97,0.396,1.712,0.324,10.739
98,0.421,1.621,0.324,10.782
99,0.421,1.637,0.351,10.288
100,0.419,1.656,0.333,10.58
101,0.433,1.642,0.328,10.622
102,0.4,1.692,0.346,10.371
103,0.413,1.655,0.32,10.845
104,0.431,1.607,0.351,10.341
105,0.414,1.685,0.362,10.044
106,0.439,1.588,0.33,10.653
107,0.442,1.591,0.322,10.83
108,0.409,1.679,0.365,9.996
109,0.432,1.62,0.351,10.278
110,0.439,1.624,0.351,10.312
111,0.398,1.721,0.329,10.564
112,0.433,1.627,0.328,10.713
113,0.448,1.586,0.354,10.244
114,0.454,1.549,0.357,10.189
115,0.423,1.622,0.353,10.212
116,0.427,1.643,0.331,10.672
117,0.45,1.558,0.368,10.025
118,0.452,1.558,0.349,10.358
119,0.441,1.585,0.326,10.761
