,acc,loss,val_acc,val_loss
0,0.105,2.301,0.124,13.432
1,0.143,2.282,0.151,12.911
2,0.15,2.266,0.143,13.384
3,0.168,2.253,0.148,13.475
4,0.188,2.224,0.178,12.971
5,0.207,2.196,0.209,12.213
6,0.226,2.171,0.156,13.48
7,0.224,2.145,0.181,12.904
8,0.249,2.105,0.161,13.301
9,0.244,2.102,0.181,12.942
10,0.253,2.078,0.223,12.267
11,0.261,2.047,0.205,12.532
12,0.267,2.046,0.197,12.744
13,0.28,2.025,0.217,12.354
14,0.289,2.011,0.222,12.275
15,0.294,1.993,0.185,12.995
16,0.293,1.98,0.209,12.599
17,0.295,1.963,0.173,13.15
18,0.303,1.959,0.275,11.396
19,0.304,1.957,0.319,10.721
20,0.299,1.955,0.263,11.695
21,0.321,1.923,0.22,12.334
22,0.33,1.902,0.293,11.085
23,0.32,1.914,0.183,12.97
24,0.331,1.901,0.236,12.125
25,0.319,1.895,0.241,12.049
26,0.332,1.888,0.3,10.949
27,0.34,1.858,0.233,12.188
28,0.328,1.885,0.224,12.399
29,0.34,1.854,0.241,12.07
30,0.346,1.856,0.296,11.077
31,0.356,1.834,0.284,11.318
32,0.353,1.82,0.26,11.732
33,0.359,1.808,0.301,11.033
34,0.371,1.803,0.268,11.658
35,0.366,1.805,0.312,10.805
36,0.363,1.793,0.295,11.114
37,0.374,1.784,0.294,11.083
38,0.377,1.76,0.302,10.987
39,0.379,1.764,0.313,10.862
40,0.381,1.763,0.33,10.625
41,0.379,1.755,0.307,10.994
42,0.386,1.747,0.359,10.087
43,0.391,1.727,0.307,10.991
44,0.391,1.735,0.328,10.589
45,0.395,1.712,0.357,10.124
46,0.394,1.709,0.329,10.705
47,0.403,1.697,0.324,10.755
48,0.4,1.703,0.361,10.123
49,0.404,1.697,0.362,9.974
50,0.403,1.679,0.335,10.516
51,0.411,1.675,0.385,9.736
52,0.419,1.661,0.351,10.184
53,0.411,1.668,0.348,10.258
54,0.428,1.626,0.32,10.809
55,0.421,1.655,0.349,10.329
56,0.43,1.629,0.34,10.519
57,0.412,1.64,0.332,10.608
58,0.428,1.638,0.358,10.081
59,0.438,1.614,0.367,9.996
60,0.451,1.613,0.364,9.998
61,0.441,1.599,0.382,9.709
62,0.443,1.602,0.378,9.857
63,0.444,1.582,0.361,10.08
64,0.444,1.595,0.395,9.636
65,0.448,1.575,0.339,10.338
66,0.44,1.568,0.373,9.911
67,0.446,1.573,0.383,9.812
68,0.454,1.553,0.348,10.346
69,0.457,1.558,0.403,9.394
70,0.465,1.536,0.393,9.609
71,0.459,1.543,0.378,9.839
72,0.462,1.535,0.415,9.109
73,0.461,1.526,0.388,9.724
74,0.465,1.517,0.377,9.845
75,0.469,1.518,0.373,9.818
76,0.485,1.507,0.394,9.516
77,0.472,1.509,0.351,10.271
78,0.473,1.498,0.372,9.905
79,0.479,1.485,0.393,9.593
80,0.487,1.477,0.375,9.87
81,0.486,1.49,0.401,9.418
82,0.492,1.466,0.391,9.598
83,0.487,1.469,0.377,9.893
84,0.483,1.473,0.392,9.631
85,0.498,1.452,0.402,9.421
86,0.493,1.439,0.392,9.643
87,0.497,1.437,0.399,9.487
88,0.496,1.41,0.425,8.972
89,0.502,1.422,0.416,9.17
90,0.502,1.403,0.401,9.362
91,0.521,1.395,0.359,10.214
92,0.506,1.413,0.366,10.031
93,0.503,1.408,0.385,9.743
94,0.51,1.396,0.386,9.716
95,0.521,1.387,0.387,9.737
96,0.525,1.357,0.376,9.898
97,0.509,1.396,0.407,9.392
98,0.517,1.373,0.395,9.597
99,0.521,1.36,0.402,9.397
100,0.525,1.347,0.418,9.229
101,0.531,1.34,0.388,9.709
102,0.519,1.358,0.41,9.314
103,0.539,1.342,0.417,9.108
104,0.542,1.322,0.413,9.228
105,0.539,1.324,0.401,9.473
106,0.527,1.351,0.384,9.778
107,0.537,1.331,0.412,9.202
108,0.549,1.296,0.401,9.43
109,0.54,1.31,0.418,9.164
110,0.545,1.319,0.426,9.041
111,0.558,1.284,0.413,9.278
112,0.548,1.288,0.448,8.681
113,0.556,1.278,0.419,9.224
114,0.554,1.266,0.438,8.885
115,0.553,1.273,0.445,8.75
116,0.564,1.257,0.433,8.941
117,0.561,1.238,0.415,9.274
118,0.566,1.253,0.426,9.187
119,0.562,1.251,0.443,8.772
