,acc,loss,val_acc,val_loss
0,0.102,2.302,0.143,12.505
1,0.132,2.29,0.116,13.261
2,0.152,2.276,0.138,13.268
3,0.168,2.264,0.137,13.553
4,0.184,2.242,0.156,13.104
5,0.185,2.225,0.159,13.205
6,0.202,2.196,0.153,13.247
7,0.208,2.165,0.148,13.508
8,0.224,2.14,0.142,13.531
9,0.232,2.113,0.168,13.138
10,0.243,2.095,0.141,13.705
11,0.234,2.098,0.168,13.056
12,0.234,2.089,0.168,13.179
13,0.241,2.104,0.17,13.158
14,0.245,2.072,0.199,12.656
15,0.243,2.08,0.202,12.553
16,0.261,2.046,0.226,12.228
17,0.257,2.048,0.174,13.216
18,0.259,2.029,0.183,12.98
19,0.265,2.046,0.245,11.963
20,0.285,2.017,0.168,13.264
21,0.275,2.007,0.184,13.005
22,0.279,2.013,0.222,12.337
23,0.279,2.02,0.231,12.206
24,0.283,2.007,0.222,12.355
25,0.293,1.982,0.22,12.411
26,0.298,1.975,0.235,12.033
27,0.302,1.96,0.217,12.441
28,0.311,1.96,0.223,12.321
29,0.304,1.944,0.217,12.375
30,0.297,1.953,0.243,12.058
31,0.304,1.941,0.217,12.445
32,0.325,1.911,0.21,12.527
33,0.316,1.943,0.224,12.284
34,0.323,1.906,0.215,12.514
35,0.321,1.893,0.207,12.589
36,0.315,1.94,0.223,12.281
37,0.341,1.869,0.253,11.849
38,0.331,1.893,0.232,12.193
39,0.344,1.887,0.237,12.101
40,0.346,1.849,0.233,12.265
41,0.332,1.876,0.24,12.013
42,0.33,1.875,0.272,11.57
43,0.329,1.882,0.223,12.35
44,0.344,1.87,0.253,11.898
45,0.354,1.822,0.267,11.691
46,0.343,1.848,0.264,11.729
47,0.356,1.808,0.228,12.324
48,0.351,1.837,0.284,11.261
49,0.358,1.851,0.234,12.112
50,0.368,1.815,0.265,11.641
51,0.359,1.82,0.277,11.512
52,0.355,1.821,0.291,11.279
53,0.366,1.786,0.279,11.387
54,0.366,1.812,0.267,11.595
55,0.367,1.817,0.247,11.975
56,0.363,1.815,0.309,10.952
57,0.368,1.805,0.277,11.533
58,0.398,1.74,0.241,12.104
59,0.38,1.776,0.258,11.758
60,0.383,1.764,0.293,11.246
61,0.398,1.735,0.311,10.941
62,0.38,1.773,0.265,11.619
63,0.39,1.749,0.298,11.174
64,0.391,1.727,0.33,10.608
65,0.395,1.723,0.308,11.045
66,0.386,1.746,0.304,11.054
67,0.403,1.701,0.271,11.583
68,0.402,1.701,0.289,11.305
69,0.399,1.706,0.295,11.156
70,0.394,1.728,0.298,11.194
71,0.403,1.696,0.315,10.819
72,0.417,1.659,0.296,11.21
73,0.4,1.697,0.326,10.653
74,0.426,1.66,0.3,11.133
75,0.428,1.674,0.314,10.922
76,0.404,1.698,0.334,10.549
77,0.417,1.66,0.356,10.228
78,0.407,1.676,0.331,10.645
79,0.418,1.669,0.36,10.19
80,0.417,1.667,0.321,10.802
81,0.43,1.647,0.328,10.601
82,0.431,1.63,0.322,10.802
83,0.426,1.66,0.324,10.74
84,0.432,1.624,0.325,10.759
85,0.425,1.652,0.321,10.833
86,0.432,1.628,0.328,10.693
87,0.451,1.582,0.342,10.432
88,0.435,1.623,0.338,10.553
89,0.435,1.604,0.325,10.712
90,0.454,1.578,0.333,10.687
91,0.449,1.579,0.332,10.606
92,0.449,1.599,0.352,10.325
93,0.439,1.61,0.322,10.794
94,0.453,1.588,0.326,10.724
95,0.463,1.561,0.367,10.11
96,0.444,1.577,0.326,10.708
97,0.456,1.563,0.352,10.326
98,0.453,1.563,0.344,10.473
99,0.427,1.598,0.35,10.339
100,0.452,1.574,0.33,10.706
101,0.451,1.559,0.331,10.719
102,0.46,1.542,0.346,10.405
103,0.444,1.591,0.334,10.613
104,0.441,1.581,0.361,10.123
105,0.462,1.525,0.357,10.222
106,0.445,1.576,0.358,10.238
107,0.453,1.537,0.342,10.431
108,0.455,1.54,0.355,10.228
109,0.465,1.521,0.345,10.466
110,0.459,1.541,0.348,10.412
111,0.476,1.513,0.349,10.391
112,0.457,1.526,0.351,10.385
113,0.472,1.505,0.316,10.898
114,0.488,1.482,0.356,10.269
115,0.474,1.477,0.362,10.165
116,0.468,1.504,0.368,10.038
117,0.468,1.507,0.334,10.577
118,0.464,1.517,0.359,10.191
119,0.491,1.445,0.363,10.181
