,acc,loss,val_acc,val_loss
0,0.102,2.307,0.115,13.582
1,0.125,2.293,0.109,14.003
2,0.128,2.291,0.116,13.834
3,0.137,2.288,0.117,13.975
4,0.143,2.281,0.123,13.866
5,0.151,2.275,0.125,13.944
6,0.143,2.281,0.129,13.664
7,0.154,2.276,0.128,13.699
8,0.177,2.258,0.134,13.624
9,0.19,2.236,0.122,13.912
10,0.194,2.225,0.116,14.053
11,0.191,2.225,0.134,13.802
12,0.211,2.2,0.113,14.231
13,0.205,2.174,0.137,13.795
14,0.202,2.198,0.138,13.73
15,0.194,2.212,0.121,14.022
16,0.217,2.148,0.138,13.737
17,0.224,2.128,0.142,13.671
18,0.216,2.149,0.139,13.679
19,0.222,2.131,0.205,12.592
20,0.215,2.158,0.152,13.51
21,0.256,2.088,0.152,13.52
22,0.223,2.157,0.16,13.412
23,0.222,2.157,0.172,13.146
24,0.238,2.14,0.157,13.339
25,0.206,2.179,0.187,12.836
26,0.239,2.114,0.167,13.245
27,0.245,2.12,0.195,12.715
28,0.243,2.122,0.179,13.021
29,0.233,2.114,0.236,11.97
30,0.248,2.116,0.197,12.693
31,0.233,2.111,0.204,12.563
32,0.24,2.124,0.251,11.711
33,0.255,2.092,0.218,12.368
34,0.26,2.073,0.184,12.939
35,0.277,2.042,0.198,12.764
36,0.268,2.035,0.191,12.871
37,0.283,2.025,0.198,12.74
38,0.254,2.094,0.194,12.764
39,0.24,2.135,0.212,12.335
40,0.269,2.05,0.267,11.612
41,0.243,2.124,0.26,11.556
42,0.284,2.022,0.213,12.531
43,0.271,2.041,0.239,11.988
44,0.276,2.022,0.225,12.275
45,0.274,2.03,0.243,11.928
46,0.288,2.006,0.228,12.28
47,0.285,2.016,0.243,11.881
48,0.302,1.979,0.221,12.38
49,0.297,1.993,0.22,12.393
50,0.285,2.017,0.223,12.344
51,0.322,1.944,0.233,12.143
52,0.301,1.99,0.22,12.433
53,0.316,1.933,0.25,11.913
54,0.301,1.952,0.254,11.871
55,0.304,1.977,0.237,12.147
56,0.305,1.956,0.248,12.013
57,0.301,1.978,0.282,11.379
58,0.325,1.921,0.261,11.774
59,0.302,1.988,0.238,12.034
60,0.326,1.922,0.265,11.66
61,0.306,1.981,0.266,11.58
62,0.294,2.005,0.287,11.34
63,0.321,1.927,0.242,12.083
64,0.295,1.952,0.282,11.37
65,0.341,1.854,0.253,11.908
66,0.319,1.906,0.281,11.448
67,0.325,1.914,0.312,10.913
68,0.33,1.904,0.249,11.914
69,0.309,1.943,0.264,11.638
70,0.292,1.997,0.317,10.78
71,0.335,1.899,0.324,10.783
72,0.299,1.951,0.283,11.417
73,0.332,1.923,0.297,11.155
74,0.314,1.917,0.304,10.972
75,0.352,1.838,0.266,11.673
76,0.31,1.929,0.299,11.168
77,0.33,1.884,0.301,11.044
78,0.325,1.924,0.305,11.083
79,0.348,1.839,0.29,11.34
80,0.35,1.843,0.319,10.871
81,0.334,1.864,0.288,11.275
82,0.326,1.904,0.321,10.714
83,0.362,1.804,0.28,11.445
84,0.335,1.889,0.324,10.645
85,0.376,1.801,0.312,10.944
86,0.364,1.81,0.304,11.11
87,0.348,1.831,0.334,10.547
88,0.361,1.818,0.321,10.823
89,0.356,1.809,0.315,10.854
90,0.374,1.782,0.327,10.593
91,0.359,1.816,0.316,10.885
92,0.356,1.818,0.309,10.944
93,0.368,1.779,0.31,10.984
94,0.386,1.749,0.333,10.564
95,0.402,1.721,0.334,10.564
96,0.35,1.837,0.351,10.232
97,0.389,1.744,0.334,10.558
98,0.4,1.704,0.332,10.662
99,0.358,1.802,0.327,10.741
100,0.35,1.824,0.343,10.394
101,0.391,1.746,0.346,10.407
102,0.384,1.755,0.331,10.593
103,0.417,1.657,0.352,10.314
104,0.374,1.779,0.334,10.573
105,0.408,1.694,0.34,10.506
106,0.372,1.793,0.357,10.223
107,0.368,1.783,0.352,10.357
108,0.372,1.789,0.347,10.414
109,0.399,1.704,0.323,10.727
110,0.383,1.76,0.357,10.175
111,0.412,1.687,0.347,10.404
112,0.381,1.724,0.358,10.25
113,0.402,1.695,0.34,10.477
114,0.37,1.77,0.35,10.324
115,0.412,1.655,0.335,10.566
116,0.404,1.696,0.355,10.271
117,0.428,1.64,0.368,10.039
118,0.378,1.738,0.359,10.123
119,0.418,1.66,0.341,10.459
